섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,600846,Shanghai Tongji Science&Technology Industrial Co Ltd Class A,sse,2026-08-10,12.85,13.20,12.64,12.93,+1.65%,+6.51%,0.08,0.62,"3,634,200",46,N/A
건설 자재,51202010,600801,Huaxin Building Materials Group Co Ltd Class A,sse,2026-08-10,24.02,24.49,23.63,24.44,+23.54%,+13.89%,0.42,1.75,"8,215,429",200,N/A
반도체,57101010,688002,Raytron Technology Co Ltd Class A,sse,2026-08-07,170.04,175.42,166.83,172.30,+27.95%,+21.72%,3.30,1.95,"7,058,849","1,216",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601156,Eastern Air Logistics Co Ltd Class A,sse,2026-07-06,17.95,18.49,17.75,18.23,+17.46%,+7.05%,0.36,2.01,"10,666,998",194,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601598,Sinotrans Ltd Class A,sse,2026-08-10,6.68,6.77,6.62,6.70,+13.74%,+5.02%,0.02,0.3,"7,318,476",49,N/A
"부동산 임대, 개발 및 운영",60101010,600162,Shenzhen Heungkong Holding Co Ltd Class A,sse,2026-06-22,3.94,4.29,3.86,4.29,+134.43%,+32.41%,0.39,10.0,"90,955,882",390,N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co.  Ltd. Class A,sse,2026-08-10,161.34,164.50,157.77,162.83,+60.40%,+15.20%,1.49,0.92,"47,139,222","7,675",N/A
생명 공학 및 의학 연구,56202010,688046,GemPharmatech Co Ltd Class A,sse,2026-08-10,37.39,39.04,35.88,38.71,+81.95%,+45.42%,1.32,3.53,"20,560,788",795,N/A
생명 공학 및 의학 연구,56202010,688202,Shanghai Medicilon Inc Class A,sse,2026-08-10,103.10,108.98,100.58,108.88,+65.04%,+39.57%,5.78,5.61,"7,913,415",861,N/A
생명 공학 및 의학 연구,56202010,688222,HitGen Inc Class A,sse,2026-07-15,36.58,37.72,35.73,37.63,+26.47%,+24.11%,1.25,3.44,"18,239,132",686,N/A
생명 공학 및 의학 연구,56202010,688235,BeOne Medicines AG Class A,sse,2026-08-10,299.79,310.88,297.02,305.31,+21.15%,+16.55%,5.52,1.84,"4,874,767","1,488",N/A
소프트웨어,57201020,600588,Yonyou Network Technology Co Ltd Class A,sse,2026-08-06,11.99,12.15,11.60,12.02,+4.43%,+5.62%,0.16,1.35,"47,839,735",575,N/A
수자원 유틸리티,59103010,601199,Jiangsu Jiangnan Water Co Ltd Class A,sse,2026-07-16,6.21,6.50,6.07,6.28,+4.34%,+11.94%,0.22,3.63,"39,572,443",248,N/A
식품 가공,54102020,600298,Angel Yeast Co Ltd Class A,sse,2026-08-10,43.49,44.49,42.86,43.75,+22.61%,+2.92%,0.26,0.6,"8,521,989",372,N/A
식품 가공,54102020,603156,Hebei Yangyuan ZhiHui Beverage Co Ltd Class A,sse,2026-08-10,50.88,52.31,50,51.10,+11.89%,+14.06%,0.22,0.43,"7,599,781",388,N/A
식품 가공,54102020,605179,Zhejiang Yiming Food Co Ltd Class A,sse,2026-08-10,25.12,27.63,25,27.43,+71.67%,+26.46%,2.31,9.2,"30,872,901",846,N/A
의료 시설 및 서비스,56102010,600327,Wuxi Commercial Mansion Grand Orient Co Ltd Class A,sse,2026-08-10,3.94,4.05,3.91,3.94,+3.96%,+8.54%,0,0.0,"42,801,549",168,N/A
의료 시설 및 서비스,56102010,603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,sse,2026-08-10,30.95,32,31,31.58,+21.46%,+14.21%,0.63,2.04,"15,746,098",497,N/A
의료 시설 및 서비스,56102010,688710,Shanghai InnoStar Bio-tech Co Ltd Class A,sse,2026-08-07,90.69,91.89,86.21,91.22,+41.05%,+22.77%,2.21,2.48,"2,634,131",240,N/A
"의료 장비, 물품 및 유통",56101020,688026,Guangzhou Jet Bio-Filtration Co Ltd Class A,sse,2026-08-10,18.07,18.62,17.20,18.27,+17.04%,+34.04%,0.20,1.11,"5,926,913",108,N/A
"의료 장비, 물품 및 유통",56101020,688253,Innovita Biological Technology Co Ltd Class A,sse,2026-08-10,71.34,72.31,68.50,71.41,+19.84%,+27.45%,0.07,0.1,"1,526,179",108,N/A
의약품 소매,54301010,600833,Shanghai No.1 Pharmacy Co Ltd Class A,sse,2026-05-19,11.59,12.11,10.61,11.99,+4.50%,+21.60%,0.98,8.9,"32,555,045",390,N/A
의약품 소매,54301010,603883,LBX Pharmacy Chain JSC Class A,sse,2026-08-03,12.95,14.01,13.02,14.01,+8.68%,+10.58%,1.27,9.97,"29,874,328",418,N/A
의약품 소매,54301010,603939,Yifeng Pharmacy Chain Co.  Ltd. Class A,sse,2026-08-10,23.43,25.77,23.40,25,+10.86%,+11.41%,1.57,6.7,"21,954,596",548,N/A
전자 장비 및 부품,57104010,688011,Harbin Xinguang Optic Electronics Technology Co Ltd Class A,sse,2026-08-10,85.39,86.80,82.50,85.42,+32.23%,+21.72%,0.03,0.04,"1,285,066",109,N/A
제약,56201040,600079,Humanwell Healthcare (Group) Co Ltd Class A,sse,2026-08-10,18.12,18.31,18.08,18.15,-0.27%,+3.42%,0.03,0.17,"5,839,300",105,N/A
제약,56201040,600521,Zhejiang Huahai Pharmaceutical Co Ltd Class A,sse,2026-08-10,18.19,18.68,17.85,18.41,+12.23%,+8.04%,0.22,1.21,"36,449,412",671,N/A
제약,56201040,600664,Harbin Pharmaceutical Group Co.  Ltd. Class A,sse,2026-08-10,7.52,8.27,7.76,8.25,+126.65%,+27.91%,0.73,9.71,"543,176,635","4,481",N/A
제약,56201040,600829,HPGC Renmintongtai Pharmaceutical Corp Class A,sse,2026-08-10,10.54,10.95,10.18,10.77,+15.93%,+11.84%,0.23,2.18,"30,123,738",324,N/A
제약,56201040,603087,Gan & Lee Pharmaceuticals Class A,sse,2026-08-05,70.40,74.47,71.66,74.47,+34.24%,+6.39%,6.77,10.0,"14,346,451","1,068",N/A
제약,56201040,603456,Zhejiang Jiuzhou Pharmaceutical Co Ltd Class A,sse,2026-08-10,16.51,17.03,16.32,16.72,+29.75%,+6.29%,0.21,1.27,"31,364,180",524,N/A
제약,56201040,688488,Jiangsu Aidea Pharmaceutical Group Co Ltd Class A,sse,2026-08-07,17.54,17.95,17.12,17.83,+9.39%,+27.54%,0.48,2.77,"5,602,846",99,N/A
중전기장비,52102040,603988,SEC Electric Machinery Co Ltd Class A,sse,2026-05-19,23.90,24.80,23.30,24.21,-2.35%,+28.98%,0.70,2.98,"12,011,872",290,N/A
증류주 및 포도주,54101020,603198,Anhui Yingjia Distillery Co Ltd Class A,sse,2026-08-10,40.18,41.35,39.01,40.20,+19.15%,+8.36%,0.02,0.05,"7,541,800",303,N/A
지상 및 해상 여객 운송,52406020,603099,ChangBai Mountain Tourism Co Ltd Class A,sse,2026-08-10,40.20,41.36,39.84,40.50,+7.54%,+3.95%,0.30,0.75,"5,323,967",215,N/A
천연가스 유틸리티,59102010,600333,Changchun Gas Co Ltd Class A,sse,2026-08-10,6.20,6.31,6.19,6.23,+5.41%,+4.36%,0.03,0.48,"6,708,804",41,N/A
첨단 의료 장비 및 기술,56101010,688114,MGI Tech Co Ltd Class A,sse,2026-08-10,61.64,64.65,59.80,63.85,+21.80%,+27.22%,2.21,3.59,"10,422,043",665,N/A
특수 채굴 및 금속,51201050,603132,Jinhui Mining Inc Ltd Class A,sse,2026-08-06,19.21,19.82,18.62,19.35,+2.38%,+13.09%,0.55,2.93,"8,012,973",155,N/A
특수 화학제,51101030,601233,Tongkun Group Co.  Ltd. Class A,sse,2026-06-25,24.60,24.98,24.06,24.77,+21.18%,+11.73%,0.37,1.52,"27,065,753",670,N/A
