섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",069730,DSR제강,kospi,2026-08-11,"5,990","6,005","5,840","5,990",+15.64%,+5.46%,0,0.0,"12,075",72,862
가구 제조업,의자,134790,시디즈,kospi,2026-08-11,"20,300","20,350","20,000","20,300",+11.11%,+4.10%,0,0.0,988,20,406
기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",028100,동아지질,kospi,2026-08-10,"18,140","18,360","18,010","18,280",+12.49%,+2.29%,210,1.16,"18,130",331,"2,447"
기타 금융업,"경영컨설팅,무역,과학및기술서비스업,도매",024720,콜마홀딩스,kospi,2026-08-10,"10,040","11,170","10,160","10,790",+9.54%,+13.82%,790,7.9,"428,926","4,628","3,700"
기타 금융업,금융지주 회사,175330,JB금융지주,kospi,2026-08-07,"28,850","29,400","28,700","28,900",+15.83%,+3.96%,150,0.52,"81,554","2,356","53,904"
기타 금융업,의약품 수출입업,096760,JW홀딩스,kospi,2026-08-11,"4,060","4,720","4,190","4,200",+5.00%,+10.24%,140,3.45,"884,279","3,713","3,104"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-08-07,"98,900","106,400","98,700","99,200",+28.33%,+4.42%,"1,700",1.74,"481,965","47,810","92,152"
기타 금융업,지주회사/부동산 임대,078935,GS우,kospi,2026-08-06,"58,900","60,700","59,100","59,800",+3.64%,+2.75%,"1,100",1.87,"5,554",332,"1,064"
기타 금융업,"화장품,의약부외품 제조,도매",044820,코스맥스비티아이,kospi,2026-08-11,"25,600","28,950","25,800","27,100",+31.87%,+23.74%,"1,500",5.86,"167,045","4,526","2,602"
기타 화학제품 제조업,화장품,192820,코스맥스,kospi,2026-08-11,"210,000","260,000","212,500","244,000",+31.39%,+25.13%,"34,000",16.19,"416,616","101,654","27,692"
기타 화학제품 제조업,"화장품(OEM,ODM)",003350,한국화장품제조,kospi,2026-08-11,"10,340","12,650","10,590","11,390",+10.69%,+34.95%,"1,050",10.15,"5,996,849","68,304","2,580"
기타 화학제품 제조업,"화장품, 의약품",161890,한국콜마,kospi,2026-07-03,"117,800","139,300","109,000","135,700",+39.75%,+32.65%,"27,800",25.76,"1,788,782","242,737","32,032"
방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",000950,전방,kospi,2026-08-05,"31,500","31,950","30,500","31,650",+11.44%,+0.48%,200,0.64,"1,210",38,531
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-08-10,"8,750","9,260","8,320","8,820",+109.25%,+17.13%,390,4.63,"1,305,187","11,511","3,420"
부동산 임대 및 공급업,부동산투자,451800,한화리츠,kospi,2026-05-27,"5,470","5,630","5,200","5,610",+6.65%,+9.36%,140,2.56,"63,837",358,"10,075"
소프트웨어 개발 및 공급업,한게임,181710,NHN,kospi,2026-06-01,"59,600","62,500","56,400","60,600",+59.06%,+41.59%,"6,400",11.81,"733,337","44,440","19,848"
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001520,동양,kospi,2026-08-11,"1,187","1,223","1,173","1,199",+77.37%,+9.80%,12,1.01,"90,970",109,"1,284"
신탁업 및 집합투자업,,094800,맵스리얼티,kospi,2026-06-17,"6,550","6,690","6,380","6,560",+18.41%,+4.96%,190,2.98,"78,984",518,"6,089"
신탁업 및 집합투자업,신탁 및 집합투자,481850,신한글로벌액티브리츠,kospi,2026-07-10,"1,020","1,085",991,"1,020",+2.00%,+2.82%,16,1.59,"43,211",44,443
