섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,446A,Northsand Inc,tse,2026-08-14,"1,840","1,957","1,848","1,865",+55.03%,+13.37%,25,1.36,"482,700",900,N/A
IT 서비스 및 컨설팅,57201010,522A,Coel Inc,tse,2026-05-20,"3,020","3,020","3,020","3,020",+0.00%,+0.00%,0,0.0,"1,000",3,N/A
IT 서비스 및 컨설팅,57201010,558A,Squeeze Inc,tse,2026-05-29,"5,270","5,450","5,210","5,320",+31.85%,+17.96%,280,5.56,"28,200",150,N/A
IT 서비스 및 컨설팅,57201010,590A,Giftee Group Inc,tse,2026-08-14,"1,188","1,383","1,318","1,318",+20.04%,+19.28%,130,10.94,"625,100",823,N/A
개인 생활 필수 용품,54201020,247A,Ai Robotics Inc,tse,2026-08-14,866,"1,066",942,952,+22.21%,+15.11%,86,9.93,"4,691,300","4,466",N/A
개인 서비스,54201030,150A,JSH Co Ltd,tse,2026-07-22,697,764,636,764,+104.28%,+61.52%,145,23.42,"1,806,900","1,380",N/A
개인 서비스,54201030,477A,Startline Co Ltd,tse,2026-08-14,670,690,671,681,+11.09%,+9.84%,11,1.64,"7,700",5,N/A
건설 및 엔지니어링,52201020,256A,Tobishima Holdings Inc,tse,2026-08-14,"2,119","2,175","2,124","2,145",+10.68%,+6.03%,26,1.23,"239,100",512,N/A
건설 및 엔지니어링,52201020,407A,Unicon Holdings Co Ltd,tse,2026-07-27,899,908,890,908,+9.19%,+4.37%,30,3.42,"23,400",21,N/A
건설 및 엔지니어링,52201020,460A,Branu Inc,tse,2026-08-14,"1,000","1,044","1,012","1,025",+71.12%,+10.81%,25,2.5,"19,700",20,N/A
경영 지원 서비스,52203040,296A,Reiwa Accounting Holdings Co Ltd,tse,2026-07-22,930,955,922,934,+22.25%,+6.99%,6,0.65,"48,500",45,N/A
경영 지원 서비스,52203040,369A,A-tie Co Ltd,tse,2026-08-14,"2,539","2,583","2,501","2,565",+19.30%,+8.92%,26,1.02,"10,300",26,N/A
경영 지원 서비스,52203040,372A,Rent Corp,tse,2026-07-29,"5,580","5,600","5,570","5,600",+8.92%,+2.38%,90,1.63,"2,400",13,N/A
경영 지원 서비스,52203040,549A,Hito-to-hito Holdings Co Ltd,tse,2026-08-10,500,507,500,507,+8.33%,+5.19%,21,4.32,"44,100",22,N/A
광고 및 마케팅,53302010,415A,GMO TECH Holdings Inc,tse,2026-07-15,"5,050","5,200","4,950","5,090",+4.73%,+5.93%,60,1.19,"3,000",15,N/A
레스토랑 및 바,53301020,428A,Cypress Holdings Co Ltd,tse,2026-07-21,"1,408","1,490","1,451","1,478",+45.76%,+6.79%,77,5.5,"22,400",33,N/A
"부동산 임대, 개발 및 운영",60101010,463A,Intellex Holdings Co Ltd,tse,2026-08-14,962,989,974,979,+4.65%,+4.82%,17,1.77,"8,200",8,N/A
비즈니스 지원 용품,52203060,423A,Lion Office Products Corp,tse,2026-08-14,320,322,318,322,+6.27%,+2.55%,2,0.62,"23,200",7,N/A
산업용 기계 및 장비,52102010,544A,GMS Group Co Ltd,tse,2026-06-05,375,377,352,376,+3.87%,+4.16%,27,7.74,"729,600",274,N/A
생명 공학 및 의학 연구,56202010,219A,Heartseed Inc.,tse,2026-08-13,"1,942","2,105","1,967","2,062",+35.39%,+13.80%,122,6.29,"697,200","1,437",N/A
소프트웨어,57201020,173A,Hammock Inc,tse,2026-08-14,"1,575","1,583","1,570","1,575",+15.05%,+8.17%,0,0.0,"1,000",1,N/A
소프트웨어,57201020,436A,CyberSolutions Inc,tse,2026-08-14,"1,113","1,163","1,135","1,157",+19.90%,+11.57%,44,3.95,"30,400",35,N/A
소프트웨어,57201020,441A,NE Inc,tse,2026-05-21,277,285,275,285,+4.01%,+7.95%,9,3.26,"25,300",7,N/A
소프트웨어,57201020,545A,Toranvia Co Ltd,tse,2026-07-29,937,948,937,947,+7.49%,+2.27%,11,1.18,"45,400",42,N/A
손해보험,55301020,471A,NS Group Inc,tse,2026-08-14,"1,599","1,600","1,574","1,600",+11.81%,+5.40%,1,0.06,"145,200",232,N/A
"오일, 가스 정제 및 마케팅",50102030,416A,Fuji United Holdings Co Ltd,tse,2026-08-14,"1,265","1,297","1,278","1,289",+12.09%,+8.32%,24,1.9,"11,400",14,N/A
온라인 서비스,57201030,479A,PRONI Inc,tse,2026-08-14,"1,734","1,755","1,700","1,749",+20.62%,+28.98%,15,0.87,"83,500",146,N/A
의료 시설 및 서비스,56102010,366A,Wellness Communications Corp,tse,2026-05-21,"1,118","1,170","1,120","1,128",+1.44%,+9.83%,70,6.62,"77,700",87,N/A
"의료 장비, 물품 및 유통",56101020,197A,TAUNS Laboratories  Inc.,tse,2026-07-16,488,500,491,497,+1.54%,+6.20%,10,2.05,"367,700",182,N/A
전자 장비 및 부품,57104010,287A,Kuroda Group Co.  Ltd.,tse,2026-08-14,"1,215","1,235","1,211","1,220",+23.23%,+6.92%,5,0.41,"395,500",482,N/A
핀테크,57301010,196A,MFS Inc,tse,2026-06-10,307,310,302,307,+26.34%,+5.86%,1,0.33,"63,700",19,N/A
핀테크,57301010,438A,Infcurion Inc,tse,2026-08-14,942,"1,006",969,987,+16.25%,+16.80%,45,4.78,"256,400",253,N/A
할인점,53402020,141A,Trial Holdings Inc,tse,2026-08-14,"3,680","3,850","3,725","3,795",+22.89%,+16.23%,115,3.12,"840,700","3,190",N/A
