섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,SC5,Construction JSC No.5,hose,2026-07-14,"17,200","18,200","17,050","18,200",+10.98%,+29.54%,"1,150",6.74,400,7,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,ASG,ASG Corp,hose,2026-06-03,"16,950","16,950","16,950","16,950",+2.73%,+0.89%,0,0.0,100,1,N/A
산업용 기계 및 장비,52102010,SBG,Siba High-Tech Mechanical Group JSC,hose,2026-06-25,"12,550","12,600","12,500","12,550",+21.94%,+4.58%,50,0.4,"23,900",299,N/A
손해보험,55301020,PGI,Petrolimex Insurance Corp,hose,2026-08-07,"23,450","24,700","24,700","24,700",+37.22%,+5.33%,"1,600",6.93,101,2,N/A
식품 가공,54102020,SBT,Thanh Thanh Cong Bien Hoa JSC,hose,2026-08-13,"23,000","23,500","23,000","23,250",+7.64%,+10.71%,250,1.09,"418,074","9,720",N/A
식품 가공,54102020,VNM,Vietnam Dairy Products JSC,hose,2026-08-10,"62,100","62,600","61,500","62,200",+8.88%,+0.32%,600,0.97,"830,288","51,643",N/A
용기(종이 제외) 및 포장재,51302010,DTT,Do Thanh Technology Corp,hose,2026-08-06,"18,200","18,200","18,200","18,200",+8.01%,+0.00%,0,0.0,500,9,N/A
용기(종이 제외) 및 포장재,51302010,TDP,Thuan Duc JSC,hose,2026-05-21,"29,500","30,800","29,000","30,100",+2.73%,+5.99%,"1,300",4.51,"184,200","5,544",N/A
타이어 및 고무 제품,53101030,BRC,Ben Thanh Rubber JSC,hose,2026-08-13,"12,500","12,500","12,500","12,500",+4.17%,+4.17%,0,0.0,300,3,N/A
항만 운영 및 서비스,52407020,GMD,Gemadept Group Corp,hose,2026-06-15,"79,600","79,800","78,400","79,700",+6.98%,+3.24%,"1,200",1.53,"315,146","25,117",N/A
