섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,601886,Jangho Group Co Ltd Class A,sse,2026-06-16,9.50,9.83,8.97,9.53,+2.58%,+13.72%,0.43,4.73,"25,994,980",247,N/A
건설 자재,51202010,600801,Huaxin Building Materials Group Co Ltd Class A,sse,2026-08-10,24.02,24.55,23.63,24.38,+23.24%,+13.61%,0.36,1.5,"14,749,046",359,N/A
경영 지원 서비스,52203040,603373,Anbang Save-Guard Group Co Ltd Class A,sse,2026-06-17,39.95,40.97,39.19,40.90,+23.88%,+11.96%,1.13,2.84,"2,290,284",93,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601156,Eastern Air Logistics Co Ltd Class A,sse,2026-07-06,17.95,18.49,17.75,18.14,+16.88%,+6.52%,0.27,1.51,"19,674,941",356,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601598,Sinotrans Ltd Class A,sse,2026-08-10,6.68,6.78,6.62,6.69,+13.57%,+4.86%,0.01,0.15,"13,322,775",89,N/A
"부동산 임대, 개발 및 운영",60101010,600162,Shenzhen Heungkong Holding Co Ltd Class A,sse,2026-06-22,3.94,4.29,3.86,4.29,+134.43%,+32.41%,0.39,10.0,"96,089,699",412,N/A
"부동산 임대, 개발 및 운영",60101010,600663,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd Class A,sse,2026-08-10,9.39,9.65,9.34,9.61,+21.80%,+9.08%,0.22,2.34,"24,468,512",235,N/A
생명 공학 및 의학 연구,56202010,688046,GemPharmatech Co Ltd Class A,sse,2026-08-10,37.39,40.80,35.88,39.52,+85.76%,+48.46%,2.13,5.7,"34,800,289","1,375",N/A
생명 공학 및 의학 연구,56202010,688073,Bide Pharmatech Co Ltd Class A,sse,2026-08-10,73.92,78.70,70.26,75.41,+39.94%,+48.88%,1.49,2.02,"9,990,009",753,N/A
생명 공학 및 의학 연구,56202010,688202,Shanghai Medicilon Inc Class A,sse,2026-08-10,103.10,110,100.58,103.70,+57.19%,+32.93%,0.60,0.58,"13,831,996","1,434",N/A
생명 공학 및 의학 연구,56202010,688222,HitGen Inc Class A,sse,2026-07-15,36.58,38.92,35.73,37.58,+26.31%,+23.94%,1.20,3.3,"36,630,832","1,376",N/A
생명 공학 및 의학 연구,56202010,688235,BeOne Medicines AG Class A,sse,2026-08-10,299.79,314.85,297.02,300.30,+19.16%,+14.64%,0.51,0.17,"9,461,803","2,841",N/A
생명 공학 및 의학 연구,56202010,688428,InnoCare Pharma Ltd Class A,sse,2026-07-14,30.29,32.50,28.67,31.40,+24.70%,+23.82%,2.04,6.95,"25,690,891",806,N/A
수자원 유틸리티,59103010,601199,Jiangsu Jiangnan Water Co Ltd Class A,sse,2026-07-16,6.21,6.50,6.07,6.33,+5.17%,+12.83%,0.27,4.46,"56,738,729",359,N/A
식품 가공,54102020,605179,Zhejiang Yiming Food Co Ltd Class A,sse,2026-08-10,25.12,27.63,25,27.63,+72.93%,+27.39%,2.51,9.99,"41,599,001","1,149",N/A
의료 시설 및 서비스,56102010,603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,sse,2026-08-10,30.95,32.08,31,31.46,+21.00%,+13.78%,0.51,1.65,"24,550,556",772,N/A
의료 시설 및 서비스,56102010,688710,Shanghai InnoStar Bio-tech Co Ltd Class A,sse,2026-08-07,90.69,95.11,86.21,93.85,+45.12%,+26.31%,4.84,5.44,"4,625,612",434,N/A
"의료 장비, 물품 및 유통",56101020,688026,Guangzhou Jet Bio-Filtration Co Ltd Class A,sse,2026-08-10,18.07,18.98,17.20,18.44,+18.13%,+35.29%,0.37,2.05,"10,576,259",195,N/A
의약품 소매,54301010,600833,Shanghai No.1 Pharmacy Co Ltd Class A,sse,2026-05-19,11.59,12.11,10.61,12.11,+5.54%,+22.82%,1.10,9.99,"38,033,266",460,N/A
의약품 소매,54301010,603883,LBX Pharmacy Chain JSC Class A,sse,2026-08-03,12.95,14.01,13.02,14.01,+8.68%,+10.58%,1.27,9.97,"32,454,274",454,N/A
의약품 소매,54301010,603939,Yifeng Pharmacy Chain Co.  Ltd. Class A,sse,2026-08-10,23.43,25.77,23.40,24.64,+9.26%,+9.80%,1.21,5.16,"32,119,323",791,N/A
제약,56201040,600521,Zhejiang Huahai Pharmaceutical Co Ltd Class A,sse,2026-08-10,18.19,18.73,17.85,18.24,+11.19%,+7.04%,0.05,0.27,"62,993,406","1,148",N/A
제약,56201040,600664,Harbin Pharmaceutical Group Co.  Ltd. Class A,sse,2026-08-10,7.52,8.27,7.76,8.27,+127.20%,+28.22%,0.75,9.97,"678,752,102","5,613",N/A
제약,56201040,600829,HPGC Renmintongtai Pharmaceutical Corp Class A,sse,2026-08-10,10.54,10.95,10.18,10.74,+15.61%,+11.53%,0.20,1.9,"46,752,435",502,N/A
제약,56201040,603087,Gan & Lee Pharmaceuticals Class A,sse,2026-08-05,70.40,74.47,71.66,74.47,+34.24%,+6.39%,6.77,10.0,"16,562,031","1,233",N/A
제약,56201040,603456,Zhejiang Jiuzhou Pharmaceutical Co Ltd Class A,sse,2026-08-10,16.51,17.25,16.32,16.80,+30.37%,+6.80%,0.29,1.76,"53,160,940",893,N/A
증류주 및 포도주,54101020,603198,Anhui Yingjia Distillery Co Ltd Class A,sse,2026-08-10,40.18,41.35,39.01,40.25,+19.30%,+8.49%,0.07,0.17,"10,658,198",428,N/A
지상 및 해상 여객 운송,52406020,603099,ChangBai Mountain Tourism Co Ltd Class A,sse,2026-08-10,40.20,41.36,39.84,40.66,+7.97%,+4.36%,0.46,1.14,"7,999,767",325,N/A
천연가스 유틸리티,59102010,600333,Changchun Gas Co Ltd Class A,sse,2026-08-10,6.20,6.31,6.19,6.25,+5.75%,+4.69%,0.05,0.81,"11,254,363",70,N/A
첨단 의료 장비 및 기술,56101010,688114,MGI Tech Co Ltd Class A,sse,2026-08-10,61.64,68,59.80,65,+24.00%,+29.51%,3.36,5.45,"20,565,124","1,336",N/A
