섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002178,Shanghai Yanhua Smartech Group Co Ltd Class A,szse,2026-05-18,0.25,0.26,0.23,0.25,+9.91%,+25.62%,0.03,11.35,"7,192,900",1,N/A
가정용 가구,53204040,002293,Luolai Lifestyle Technology Co Ltd Class A,szse,2026-07-15,"2,752","2,781","2,736","2,765",+3.75%,+1.65%,16,0.58,700,1,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-07-30,320,330,310,326,+15.19%,+1.88%,15,4.82,"250,700",81,N/A
건설 및 엔지니어링,52201020,002630,China Western Power Industrial Co Ltd Class A,szse,2026-08-07,116.80,119.50,113.90,118,+45.68%,+23.69%,2.40,2.08,"83,000",9,N/A
건설 및 엔지니어링,52201020,002307,Xinjiang Beixin Road & Bridge Group Co Ltd Class A,szse,2026-07-10,"1,015","1,024","1,007","1,024",+11.67%,+4.70%,11,1.09,"30,800",31,N/A
건설 자재,51202010,002596,Hainan RuiZe New Building Material Co Ltd Class A,szse,2026-06-29,2.65,2.65,2.65,2.65,+1.97%,+0.19%,0.02,0.57,"50,000",0,N/A
건설 자재 및 비품,53203020,002108,Cangzhou Mingzhu Plastic Co Ltd Class A,szse,2026-07-29,"5,250","5,340","5,130","5,280",+24.82%,+4.55%,110,2.13,"41,900",221,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-08-06,"3,045","3,055","3,040","3,055",+2.21%,+0.83%,10,0.33,"2,100",6,N/A
경영 지원 서비스,52203040,002268,CETC Cyberspace Security Technology Co Ltd Class A,szse,2026-07-06,63.45,65.50,62.50,64.15,+18.58%,+15.90%,1.60,2.56,"7,184,560",460,N/A
고속도로 및 철도,52407030,001965,China Merchants Expressway Network Technology Holdings Co Ltd Class A,szse,2026-08-10,0.15,0.15,0.14,0.15,+5.71%,+8.03%,0.00,0.68,"645,000",0,N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-07-29,276.80,284.20,269.60,282.20,+19.53%,+9.89%,18.90,7.18,"23,547,500","6,645",N/A
농화학제,51101020,002538,Anhui Sierte Fertilizer Industry Ltd Co Class A,szse,2026-08-10,7.18,7.42,7.19,7.29,+12.02%,+5.96%,0.11,1.53,"19,703,341",143,N/A
농화학제,51101020,002556,Anhui Huilong Agricultural Means of Production Co Ltd Class A,szse,2026-08-05,47.56,48.88,46.64,47.78,+18.21%,+3.87%,1.18,2.53,"7,655,196",365,N/A
농화학제,51101020,002170,Shenzhen Batian Ecotypic Engineering Co Ltd Class A,szse,2026-07-29,644,659,622,656,+24.03%,+5.13%,16,2.5,"1,402,200",919,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-08-10,14.48,15.93,13.10,15.93,+71.29%,+18.88%,1.45,10.01,"243,695,148","3,882",N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-05-15,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"2,002,000",0,N/A
반도체,57101010,002436,Shenzhen Fastprint Circuit Tech Co Ltd Class A,szse,2026-07-31,636,640,609,639,+24.08%,+1.75%,28,4.58,"35,000",22,N/A
반도체 장비 및 테스트,57101020,002156,TongFu Microelectronics Co Ltd Class A,szse,2026-06-08,278,278,272,278,+2.58%,+4.91%,4,1.46,"8,900",2,N/A
반도체 장비 및 테스트,57101020,002371,Naura Technology Group Co Ltd Class A,szse,2026-08-06,"3,711","3,727","3,710","3,720",+9.41%,+0.81%,9,0.24,"251,400",935,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-08-06,209,213,208,210,+14.75%,+2.94%,2,0.96,"913,200",191,N/A
"부동산 임대, 개발 및 운영",60101010,000002,China Vanke Co.  Ltd. Class A,szse,2026-07-30,78.20,78.40,77.55,78.30,+2.42%,+1.82%,0.35,0.45,"2,616,859",204,N/A
"부동산 임대, 개발 및 운영",60101010,000838,CASIN Real Estate Development Group Co Ltd Class A,szse,2026-07-31,2.50,2.65,2.46,2.62,+32.99%,+4.80%,0.15,6.07,"76,427,470",200,N/A
"부동산 임대, 개발 및 운영",60101010,000656,Jinke Property Group Co Ltd Class A,szse,2026-08-10,5.12,5.24,5.11,5.13,+26.04%,+5.56%,0.01,0.1,"17,004,522",87,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-29,187,233,203,221,+24.86%,+20.77%,38,20.77,"31,256,100","6,907",N/A
