섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
개인 생활 필수 용품,54201020,605009,Hangzhou Haoyue Personal Care Co Ltd Class A,sse,2026-06-01,25.21,25.86,25,25.30,+3.66%,+7.29%,0.16,0.64,"2,402,074",60,N/A
건설 및 엔지니어링,52201020,601886,Jangho Group Co Ltd Class A,sse,2026-08-25,13.37,13.67,12.99,13.37,+48.72%,+5.11%,0,0.0,"15,507,906",207,N/A
건설 자재,51202010,600425,Xinjiang Qingsong Building Materials and Chemicals Group Co Ltd Class A,sse,2026-06-01,3.67,3.72,3.65,3.71,+2.92%,+3.34%,0.05,1.37,"9,215,701",34,N/A
건설 자재 및 비품,53203020,603408,Runner (Xiamen) Corp Class A,sse,2026-08-25,11.40,11.65,11.26,11.42,+10.40%,+11.74%,0.02,0.18,"5,431,161",62,N/A
고속도로 및 철도,52407030,600368,Guangxi Wuzhou Communications Co Ltd Class A,sse,2026-08-25,4.14,4.25,4.12,4.21,+11.84%,+6.85%,0.07,1.69,"34,380,604",144,N/A
기업 금융 서비스,55101050,600390,Minmetals Capital Co Ltd Class A,sse,2026-08-03,5.05,5.15,4.94,5.13,+8.09%,+8.23%,0.14,2.81,"53,370,545",273,N/A
기타 핀테크 인프라,57301090,600155,Polaris Bay Group Co Ltd Class A,sse,2026-08-03,6.08,6.19,6.03,6.11,+7.38%,+6.63%,0.17,2.86,"40,487,825",247,N/A
농화학제,51101020,600227,Guizhou Chitianhua Co Ltd Class A,sse,2026-08-21,3.95,4.19,3.69,4.19,+39.20%,+12.63%,0.38,9.97,"258,104,660","1,081",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603128,CTS International Logistics Corp Ltd Class A,sse,2026-08-25,5.55,5.69,5.50,5.62,+4.85%,+5.84%,0.07,1.26,"16,507,690",92,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,603871,Jiayou International Logistics Co Ltd Class A,sse,2026-07-30,13.28,13.99,13.27,13.86,+21.11%,+12.77%,0.98,7.61,"22,970,133",318,N/A
복합 유틸리티,59104010,600864,Harbin Hatou Investment Co Ltd Class A,sse,2026-06-01,5.66,5.99,5.43,5.78,+3.40%,+9.06%,0.33,6.06,"90,253,868",521,N/A
"부동산 임대, 개발 및 운영",60101010,600604,Shanghai Shibei Hi-Tech Co Ltd Class A,sse,2026-08-12,5.01,5.10,4.56,5.10,+14.09%,+14.86%,0.46,9.91,"75,154,931",383,N/A
상품 화학,51101010,600165,Ningxia Zhongke Biotechnology Co Ltd Class A,sse,2026-08-21,3.31,3.60,3.28,3.37,+11.22%,+10.49%,0.10,3.06,"40,596,585",136,N/A
상품 화학,51101010,600409,Tangshan Sanyou Chemical Industries Co Ltd Class A,sse,2026-08-25,6.95,7.06,6.83,7.04,+13.68%,+4.30%,0.09,1.29,"25,404,200",178,N/A
