섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,지주사업,001940,KISCO홀딩스,kospi,2026-08-03,"27,550","28,300","27,550","28,100",+11.51%,+8.29%,550,2.0,"27,549",774,"3,983"
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-07-31,"1,460","1,497","1,408","1,481",+9.87%,+6.93%,62,4.37,"190,652",282,884
그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",000040,KR모터스,kospi,2026-08-03,"1,240","1,250","1,218","1,248",+194.34%,+19.20%,8,0.65,"23,837",29,215
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-08-03,"14,050","14,050","13,990","14,050",+0.86%,+0.07%,0,0.0,"2,168",30,"1,306"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-07-24,"95,300","98,400","83,500","96,900",+23.28%,+10.74%,"12,300",14.54,"756,290","73,284","90,015"
기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",008930,한미사이언스,kospi,2026-05-08,"37,100","39,500","35,550","39,200",+7.10%,+15.46%,"3,150",8.74,"316,696","12,414","26,809"
기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",005430,한국공항,kospi,2026-07-31,"90,700","92,700","86,000","91,200",+42.72%,+14.57%,"2,400",2.7,"9,304",848,"2,887"
수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,014710,사조씨푸드,kospi,2026-08-03,"10,570","10,980","10,200","10,980",+40.95%,+15.09%,410,3.88,"40,925",449,"1,890"
"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",004870,티웨이홀딩스,kospi,2026-08-03,"1,248","1,622","1,300","1,410",+446.51%,+69.27%,162,12.98,"5,102,592","7,194",319
"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",009460,한창제지,kospi,2026-08-03,"3,125","3,220","3,115","3,210",+490.07%,+6.47%,85,2.72,"39,870",127,383
회사 본부 및 경영 컨설팅 서비스업,지주사업,000700,유수홀딩스,kospi,2026-08-03,"6,300","6,590","6,300","6,380",+5.28%,+6.33%,80,1.27,"57,621",367,"1,661"
소프트웨어 개발 및 공급업,모바일게임,078340,컴투스,kosdaq global,2026-05-08,"31,200","31,950","29,700","31,800",-1.24%,+19.77%,"1,950",6.53,"103,803","3,300","3,845"
1차 철강 제조업,"스테인리스파이프, 슈퍼데크",009730,이렘,kosdaq,2026-08-03,"1,814","1,950","1,663","1,848",+526.44%,+25.89%,34,1.87,"71,088",131,147
"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,270520,앱튼,kosdaq,2026-08-03,"3,205","3,610","3,170","3,535",+1450.44%,+10.47%,330,10.3,"487,423","1,723",694
금융 지원 서비스업,기업인수합병,482520,교보16호스팩,kosdaq,2026-05-08,"2,050","2,050","2,032","2,050",+0.24%,+0.74%,5,0.24,"36,307",74,125
금융 지원 서비스업,기타금융,477340,에이치엠씨제7호스팩,kosdaq,2026-06-15,"2,045","2,045","2,035","2,045",+0.49%,+0.00%,10,0.49,"10,514",21,153
기타 정보 서비스업,권리조사,377450,리파인,kosdaq,2026-07-31,"12,580","12,950","12,150","12,920",+8.12%,+14.64%,480,3.86,"68,237",881,"2,239"
기타 화학제품 제조업,기업인수합병,226340,본느,kosdaq,2026-05-27,"2,650","2,830","2,830","2,830",+337.40%,+100.71%,650,29.82,"36,205",102,237
기타 화학제품 제조업,스킨부스터 제품 및 필러,489460,바이오비쥬,kosdaq,2026-08-03,"10,970","11,300","10,710","11,030",+42.32%,+20.28%,60,0.55,"124,455","1,372","1,627"
기타 화학제품 제조업,화장품 제조 및 판매,083660,CSA 코스믹,kosdaq,2026-06-17,396,"3,450","2,720","3,045",+748.19%,+1223.91%,"2,815",1223.91,"56,106",170,216
상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",014100,메디앙스,kosdaq,2026-08-03,"1,894","1,909","1,805","1,899",+10.09%,+1.93%,5,0.26,"9,938",18,224
"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재),134060,이퓨쳐,kosdaq,2026-06-19,"4,905","4,940","4,852","4,940",+13.30%,+2.17%,70,1.44,"4,955",24,235
소프트웨어 개발 및 공급업,"AIsurfer,RDPLINE 등",148780,비큐AI,kosdaq,2026-05-08,"1,169","2,990","2,280","2,990",+156.65%,+554.27%,"2,533",554.27,"135,984",406,188
소프트웨어 개발 및 공급업,"AI얼굴인식 시스템, AI얼굴인증 솔루션, AI 객체인식 솔루션, AI데이터 플랫폼",340810,시선AI,kosdaq,2026-08-03,"3,210","3,530","3,130","3,215",+3.54%,+16.91%,5,0.16,"581,044","1,868",438
