섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,"봉강,형강,후판,냉연강판,칼라강판",460860,동국제강,kospi,2026-06-15,"10,380","10,980","9,660","10,840",+4.13%,+13.87%,"1,180",12.22,"753,677","8,169","5,377"
1차 철강 제조업,와이어로프 등,012160,영흥,kospi,2026-08-26,"2,600","2,780","2,550","2,650",+569.19%,+2.51%,50,1.92,"36,772",97,413
건물 건설업,"외주주택, 자체공사, 일반건축, 토목 등",294870,IPARK현대산업개발,kospi,2026-08-26,"23,000","23,300","22,700","23,000",+15.46%,+5.75%,0,0.0,"123,685","2,844","15,158"
건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",004960,한신공영,kospi,2026-08-26,"11,890","12,460","11,720","12,170",+12.06%,+11.34%,280,2.35,"78,665",957,"1,408"
"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",053690,한미글로벌,kospi,2026-06-17,"20,900","23,950","20,200","22,800",+18.13%,+31.87%,"1,950",9.35,"2,043,077","46,582","2,498"
금융 지원 서비스업,"간편결제, 간편송금 및 기타 금융서비스",377300,카카오페이,kospi,2026-06-02,"46,600","49,000","46,000","46,900",-1.05%,+4.34%,600,1.3,"393,774","18,468","63,442"
기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",003010,혜인,kospi,2026-08-26,"11,660","12,750","11,000","12,400",+140.78%,+14.29%,740,6.35,"442,754","5,490","1,576"
기타 금융업,지주회사,012630,HDC,kospi,2026-07-23,"23,100","23,500","22,400","23,200",+12.08%,+8.92%,200,0.87,"79,218","1,837","13,860"
기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",004410,서울식품,kospi,2026-08-24,"1,259","1,287","1,220","1,276",+15.58%,+7.68%,57,4.68,"230,992",294,503
기타 화학제품 제조업,페인트 제조,090355,노루페인트우,kospi,2026-08-25,"11,590","11,650","11,470","11,650",+1.30%,+0.60%,190,1.66,214,2,53
기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",000880,한화,kospi,2026-06-04,"130,200","137,800","119,200","130,200",+1.01%,+55.37%,"11,300",9.5,"490,239","63,829","69,434"
보험업,손해보험,000370,한화손해보험,kospi,2026-08-26,"7,700","7,970","7,460","7,730",+26.93%,+5.03%,30,0.39,"1,009,885","7,806","9,023"
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-08-26,"10,950","11,560","10,510","11,030",+205.96%,+8.56%,80,0.73,"1,116,790","12,318","4,277"
"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 레미탈",300720,한일시멘트,kospi,2026-08-24,"16,210","16,540","16,100","16,330",+16.73%,+7.65%,180,1.11,"93,163","1,521","12,009"
"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",183190,아세아시멘트,kospi,2026-06-29,"10,370","10,600","10,390","10,550",+7.76%,+7.87%,180,1.74,"51,344",541,"3,795"
"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,003300,한일홀딩스,kospi,2026-08-26,"18,350","18,970","18,300","18,890",+13.66%,+7.45%,540,2.94,"30,532",576,"5,824"
연료용 가스 제조 및 배관공급업,도시가스,267290,경동도시가스,kospi,2026-08-19,"21,750","21,850","21,350","21,750",+3.08%,+0.23%,250,1.16,"11,334",246,"1,282"
의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",003120,일성아이에스,kospi,2026-08-25,"20,950","21,000","20,700","21,000",+8.86%,+1.20%,200,0.96,"1,387",29,"2,793"
"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰,웹소설 플랫폼 서비스 및 출판, 영상콘텐츠 제작 및 유통",020120,키다리스튜디오,kospi,2026-08-25,"5,550","6,300","5,450","5,800",+68.85%,+45.18%,300,5.45,"2,605,809","15,113","2,149"
제재 및 목재 가공업,MDF 등,446070,유니드비티플러스,kospi,2026-08-26,"3,875","4,145","3,840","4,070",+73.56%,+11.05%,195,5.03,"60,141",244,431
"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,029460,케이씨,kospi,2026-08-26,"36,300","39,350","37,050","38,650",+23.09%,+10.43%,"2,350",6.47,"49,614","1,917","4,259"
플라스틱제품 제조업,"창호재, 자동차부품 등",108675,LX하우시스우,kospi,2026-08-26,"18,870","18,940","18,650","18,870",+15.27%,+1.45%,0,0.0,309,5,194
소프트웨어 개발 및 공급업,모바일게임,078340,컴투스,kosdaq global,2026-08-26,"34,000","41,000","34,200","35,100",+35.52%,+8.84%,"1,100",3.24,"1,227,194","43,074","4,244"
1차 철강 제조업,"열연박판, 열연후판, 무늬강판",060380,동양에스텍,kosdaq,2026-08-18,"1,307","1,320","1,300","1,315",+11.82%,+1.39%,15,1.15,"16,639",21,259
"과실, 채소 가공 및 저장 처리업","스테비아 토마토, 대추방울 토마토, 완숙 토마토 등",403490,우듬지팜,kosdaq,2026-06-02,825,"2,700","2,315","2,405",+167.82%,+376.24%,"1,900",376.24,"45,702",109,220
광고업,광고,050090,비케이홀딩스,kosdaq,2026-08-26,757,822,757,810,+32.57%,+33.22%,53,7.0,"178,604",144,190
광고업,모바일 포인트 광고 플랫폼,236810,엔비티,kosdaq,2026-08-26,"1,595","1,689","1,571","1,606",+29.94%,+9.10%,11,0.69,"38,247",61,272
"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비, 항공기MRO, 항공부품제조",258610,케일럼,kosdaq,2026-08-26,"1,191","1,200","1,167","1,200",+5.17%,+1.44%,9,0.76,"17,695",21,437
금융 지원 서비스업,금융 지원 서비스,473050,유안타제15호스팩,kosdaq,2026-08-24,"2,105","2,105","2,100","2,105",+1.45%,+0.24%,0,0.0,"104,306",219,147
금융 지원 서비스업,금융 지원 서비스(기업인수목적회사),474490,유안타제16호스팩,kosdaq,2026-08-20,"2,075","2,080","2,070","2,075",+1.22%,+0.00%,5,0.24,"3,990",8,114
금융 지원 서비스업,금융 지원 서비스업,0129K0,신한제18호스팩,kosdaq,2026-06-16,"1,993","1,997","1,969","1,995",+0.30%,+1.48%,17,0.86,"45,409",90,112
금융 지원 서비스업,금융 지원 서비스업,471050,대신밸런스제17호스팩,kosdaq,2026-06-04,"2,110","2,115","2,110","2,115",+0.71%,+0.48%,5,0.24,"237,983",503,128
금융 지원 서비스업,금융서비스(기업인수목적회사),474660,신한제12호스팩,kosdaq,2026-08-26,"2,090","2,100","2,080","2,100",+2.44%,+1.20%,10,0.48,"77,386",162,115
금융 지원 서비스업,기업 인수합병,487720,키움제10호스팩,kosdaq,2026-06-05,"2,035","2,055","2,030","2,035",+0.99%,+0.99%,5,0.25,"7,177",14,86
금융 지원 서비스업,기업 인수합병,489480,키움제11호스팩,kosdaq,2026-08-25,"2,060","2,150","2,055","2,125",+4.94%,+4.68%,65,3.16,"67,950",144,140
금융 지원 서비스업,기업인수목적 주식회사,472230,에스케이증권제11호스팩,kosdaq,2026-08-21,"2,105","2,105","2,100","2,105",+1.69%,+0.48%,5,0.24,"111,518",234,87
금융 지원 서비스업,기업인수목적 주식회사,473950,에스케이증권제13호스팩,kosdaq,2026-06-16,"2,055","2,060","2,055","2,055",+0.98%,+0.74%,0,0.0,"1,266",2,90
금융 지원 서비스업,기업인수목적회사(기타금융서비스),477380,미래에셋비전스팩4호,kosdaq,2026-08-25,"2,085","2,125","2,075","2,115",+2.92%,+2.42%,30,1.44,"45,365",95,171
금융 지원 서비스업,기업인수합병,0099W0,미래에셋비전스팩11호,kosdaq,2026-06-30,"2,010","2,070","1,984","2,025",+1.25%,+2.53%,32,1.61,"44,842",90,141
금융 지원 서비스업,기업인수합병,0115H0,삼성스팩13호,kosdaq,2026-06-29,"2,010","2,065","1,986","2,020",+1.41%,+1.81%,30,1.51,"47,208",95,148
금융 지원 서비스업,기업인수합병,475240,하나32호스팩,kosdaq,2026-06-30,"2,090","2,100","2,085","2,100",+0.96%,+0.48%,10,0.48,"5,920",12,67
금융 지원 서비스업,기업인수합병,475250,하나33호스팩,kosdaq,2026-08-21,"2,080","2,085","2,080","2,085",+0.48%,+0.72%,5,0.24,"10,069",20,77
금융 지원 서비스업,기업인수합병,478390,KB제29호스팩,kosdaq,2026-08-26,"2,070","2,080","2,065","2,075",+1.47%,+1.47%,5,0.24,"4,911",10,129
금융 지원 서비스업,기업인수합병,478440,미래에셋비전스팩6호,kosdaq,2026-08-26,"2,070","2,075","2,065","2,075",+1.22%,+1.47%,5,0.24,"3,386",7,143
금융 지원 서비스업,기업인수합병,479880,한국제15호스팩,kosdaq,2026-06-04,"2,065","2,075","2,055","2,070",+0.98%,+0.73%,5,0.24,"40,973",84,142
금융 지원 서비스업,기업인수합병,482520,교보16호스팩,kosdaq,2026-08-24,"2,055","2,055","2,050","2,055",+0.98%,+0.49%,0,0.0,"2,446",5,125
금융 지원 서비스업,기타금융,477340,에이치엠씨제7호스팩,kosdaq,2026-08-24,"2,060","2,060","2,057","2,060",+1.48%,+0.39%,0,0.0,"10,377",21,154
금융 지원 서비스업,다른 회사와 인수합병,466690,키움히어로제1호스팩,kosdaq,2026-06-23,"2,025","2,055","2,000","2,035",+1.90%,+1.50%,20,0.99,"48,072",97,103
금융 지원 서비스업,합병,0105P0,유진스팩12호,kosdaq,2026-06-30,"2,010","2,055","1,996","2,020",+1.71%,+1.71%,20,1.0,"43,863",88,114
기초 화학물질 제조업,산화아연,007770,한일화학,kosdaq,2026-08-26,"7,700","7,890","7,400","7,740",+5.74%,+2.25%,40,0.52,"9,675",74,271
기타 금속 가공제품 제조업,자동차용너트류,093380,풍강,kosdaq,2026-08-26,"3,110","3,200","3,095","3,120",+25.81%,+5.23%,10,0.32,"30,969",96,308
기타 금융업,기업인수 및 합병,477760,DB금융스팩12호,kosdaq,2026-08-25,"2,080","2,090","2,065","2,085",+1.71%,+1.46%,5,0.24,"6,679",13,121
기타 금융업,리스수수료,023760,한국캐피탈,kosdaq,2026-06-15,760,"1,404","1,356","1,395",+89.80%,+108.21%,725,108.21,"347,852",485,"2,201"
기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등,900270,헝셩그룹,kosdaq,2026-08-26,"3,545","4,605","3,545","3,545",+481.15%,+744.05%,0,0.0,"2,744,795","9,730",181
기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",034950,한국기업평가,kosdaq,2026-08-11,"103,400","104,300","103,000","103,900",+3.38%,+2.47%,800,0.78,"1,163",120,"4,717"
기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,318010,팜스빌,kosdaq,2026-08-26,"3,720","3,735","3,720","3,730",+4.34%,+1.91%,10,0.27,"2,345",8,295
기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,238200,비피도,kosdaq,2026-08-24,"2,770","2,940","2,700","2,780",+3.15%,+2.77%,10,0.36,"9,837",27,227
기타 전문 도매업,"캐릭터 사업, 만화영화 제작",048910,대원미디어,kosdaq,2026-08-26,"5,670","5,770","5,620","5,690",+9.21%,+4.21%,20,0.35,"28,375",161,715
무점포 소매업,전자상거래,035080,그래디언트,kosdaq,2026-08-26,"12,060","12,230","11,740","12,070",+36.69%,+0.58%,10,0.08,"38,473",464,"1,379"
반도체 제조업,LED 패키지,153490,우리이앤엘하루틴,kosdaq,2026-08-26,"2,145","2,600","2,125","2,295",+190.14%,+24.53%,150,6.99,"414,500",951,236
