섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Broadcasting,WBD,Warner Bros. Discovery,s&p500,2026-08-18,28.48,28.68,28.45,28.53,+4.07%,+5.41%,0.06,0.19,"4,391,022",125.30,N/A
Communication Services,Cable & Satellite,CMCSA,Comcast,s&p500,2026-08-18,26.20,27.04,26.14,26.92,+9.65%,+4.93%,0.72,2.73,"5,934,644",159.73,N/A
Communication Services,Integrated Telecommunication Services,T,AT&T,s&p500,2026-05-21,25.34,25.48,24.84,25.41,+1.91%,+3.69%,0.51,2.03,"8,760,816",222.57,N/A
Communication Services,Integrated Telecommunication Services,VZ,Verizon,s&p500,2026-08-18,48.54,49.60,48.59,49.43,+3.37%,+4.57%,0.89,1.83,"6,025,024",297.82,N/A
Consumer Discretionary,"Hotels, Resorts & Cruise Lines",ABNB,Airbnb,s&p500,2026-08-13,185.13,189.20,183.58,187.84,+38.58%,+1.55%,4.59,2.5,"1,619,617",304.23,N/A
Consumer Discretionary,"Hotels, Resorts & Cruise Lines",BKNG,Booking Holdings,s&p500,2026-08-07,214.42,216.42,207.44,215.17,+37.44%,+1.08%,6.92,3.32,"1,590,319",342.19,N/A
Consumer Discretionary,Specialized Consumer Services,DASH,DoorDash,s&p500,2026-08-14,217.02,221.06,215.85,218.66,+36.04%,+3.14%,2.31,1.07,"1,093,282",239.06,N/A
Consumer Staples,Consumer Staples Merchandise Retail,DLTR,Dollar Tree,s&p500,2026-08-07,130.90,134.88,132.25,134.07,+43.42%,+4.69%,3.59,2.75,"404,216",54.19,N/A
Consumer Staples,Consumer Staples Merchandise Retail,TGT,Target Corporation,s&p500,2026-08-13,155.51,161.65,146.21,161.09,+31.68%,+5.78%,8.61,5.64,"4,352,375",701.10,N/A
Consumer Staples,Packaged Foods & Meats,MKC,McCormick & Company,s&p500,2026-08-18,55.28,56.37,55.24,55.70,+19.27%,+5.31%,0.42,0.76,"586,116",32.65,N/A
