섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002178,Shanghai Yanhua Smartech Group Co Ltd Class A,szse,2026-08-18,0.31,0.31,0.31,0.31,+37.55%,+10.53%,0.00,1.61,"2,376,570",0,N/A
"가전제품, 도구 및 가정 용품",53204030,002705,Guangdong Xinbao Electrical Appliances Holdings Co Ltd Class A,szse,2026-07-29,"8,800","8,900","8,630","8,900",+16.19%,+5.20%,180,2.06,"21,800",194,N/A
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-08-18,43.58,44.78,42.54,44.18,+28.73%,+8.60%,0.60,1.38,"7,102,394",313,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co.  Ltd. Class A,szse,2026-07-27,"2,773","2,791","2,721","2,777",+16.53%,+4.75%,14,0.51,"69,400",192,N/A
건설 및 엔지니어링,52201020,002060,Guangdong Construction Engineering Group Co Ltd Class A,szse,2026-08-18,"1,413","1,420","1,400","1,418",+16.80%,+8.91%,5,0.35,"187,800",266,N/A
건설 자재 및 비품,53203020,002108,Cangzhou Mingzhu Plastic Co Ltd Class A,szse,2026-08-14,"5,440","5,540","5,370","5,490",+30.56%,+3.98%,60,1.1,"36,800",202,N/A
기타 교육 서비스 제공,63101010,000526,Xueda Xiamen Education Technology Group Co Ltd Class A,szse,2026-08-10,36.37,39.09,36.26,39.09,+24.49%,+7.83%,3.55,9.99,"9,347,515",365,N/A
농화학제,51101020,000893,Asia Potash International Investment Guangzhou Co Ltd Class A,szse,2026-08-18,0.08,0.08,0.07,0.08,+4.05%,+4.05%,0.00,1.32,"818,000",0,N/A
농화학제,51101020,002170,Shenzhen Batian Ecotypic Engineering Co Ltd Class A,szse,2026-08-10,656,702,627,687,+27.74%,+4.73%,64,10.27,"1,787,600","1,228",N/A
농화학제,51101020,002734,Limin Group Co Ltd Class A,szse,2026-08-18,"1,230","1,238","1,226","1,230",+25.88%,+5.76%,0,0.0,"134,700",165,N/A
다각적 산업용 제품 도매,52202010,000626,Grand Industrial Holding Co Ltd Class A,szse,2026-08-05,1.45,1.59,1.44,1.55,+11.56%,+8.39%,0.11,7.64,"1,820,000",2,N/A
다각적 화학 산업,51101090,002004,Huapont Life Sciences Co Ltd Class A,szse,2026-08-18,"3,670","3,710","3,640","3,670",+14.33%,+4.56%,0,0.0,"43,500",159,N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-05-26,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"50,000",0,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-05-26,8.57,8.55,8.55,8.60,+0.37%,+5.91%,0.10,1.18,"15,000",0,N/A
산업용 기계 및 장비,52102010,001400,Giansun Precision Technology Group Co Ltd Class A,szse,2026-08-13,0.02,0.02,0.02,0.02,+21.05%,+21.05%,0.00,15.0,"96,990,200",2,N/A
상품 화학,51101010,000059,North Huajin Chemical Industries Co Ltd Class A,szse,2026-06-03,4.86,5.07,4.58,5.07,+7.64%,+9.27%,0.46,9.98,"82,583,795",418,N/A
상품 화학,51101010,000703,Hengyi Petrochemical Co Ltd Class A,szse,2026-08-10,18.18,19.22,17.47,19.08,+38.39%,+9.03%,1.61,9.22,"175,677,123","3,351",N/A
상품 화학,51101010,002326,Zhejiang Yongtai Technology Co Ltd Class A,szse,2026-05-26,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"10,000",0,N/A
상품 화학,51101010,002597,Anhui Jinhe Industrial Co Ltd Class A,szse,2026-08-18,"1,179","1,179","1,167","1,179",+9.78%,+0.68%,0,0.0,"5,500",6,N/A
석탄,50101010,000983,Shanxi Coking Coal Energy Group Co Ltd Class A,szse,2026-08-17,0.36,0.37,0.37,0.37,+12.12%,+4.23%,0.01,2.78,"4,000",0,N/A
식품 가공,54102020,000505,Hainan Jingliang Holdings Co Ltd Class A,szse,2026-08-18,6.79,7.47,6.91,7.47,+19.90%,+30.59%,0.68,10.01,"68,358,263",510,N/A
식품 가공,54102020,000639,Xiwang Foodstuffs Co Ltd Class A,szse,2026-08-12,1.72,1.79,1.68,1.76,+11.39%,+2.92%,0.04,2.33,"76,570,508",134,N/A
식품 가공,54102020,002726,Shandong Longda Meishi Co Ltd Class A,szse,2026-08-18,2.55,2.78,2.45,2.68,+54.91%,+22.37%,0.13,5.1,"138,209,638",370,N/A
알루미늄,51201030,002501,Jilin Liyuan Precision Manufacturing Co Ltd Class A,szse,2026-08-18,1.49,1.52,1.47,1.50,+45.63%,+16.28%,0.01,0.67,"594,000",0,N/A
어업 및 농업,54102010,002041,Shandong Denghai Seeds Co Ltd Class A,szse,2026-08-18,9.80,10.56,9.68,9.90,+12.24%,+13.53%,0.10,1.02,"93,964,893",930,N/A
어업 및 농업,54102010,300189,Hainan Shennong Seed Industry Technology Co Ltd Class A,szse,2026-08-18,6.23,6.78,6,6.24,+15.34%,+30.27%,0.01,0.16,"444,658,348","2,774",N/A
엔터테인먼트 제작,53302030,002343,Ciwen Media Co Ltd Class A,szse,2026-08-18,4.07,4.14,3.97,4.11,+26.46%,+3.14%,0.04,0.98,"63,374,841",260,N/A
