섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,145A,L is B Corp,tse,2026-08-05,894,905,884,902,+8.54%,+4.16%,12,1.35,"6,000",5,N/A
경영 지원 서비스,52203040,300A,MIC Co Ltd,tse,2026-08-07,"3,120","3,265","3,150","3,160",+21.35%,+6.87%,40,1.28,"33,800",106,N/A
경영 지원 서비스,52203040,369A,A-tie Co Ltd,tse,2026-07-15,"2,421","2,456","2,356","2,430",+5.42%,+4.20%,75,3.18,"9,900",24,N/A
경영 지원 서비스,52203040,480A,LiB Consulting Co Ltd,tse,2026-05-22,"1,020","1,034",993,"1,034",+0.58%,+3.61%,38,3.82,"35,300",36,N/A
경영 지원 서비스,52203040,549A,Hito-to-hito Holdings Co Ltd,tse,2026-06-17,491,504,478,500,+7.99%,+6.84%,18,3.73,"109,400",54,N/A
광고 및 마케팅,53302010,542A,Vitabrid Japan Inc,tse,2026-08-06,"1,092","1,123","1,090","1,120",+11.89%,+6.77%,37,3.42,"34,900",39,N/A
반도체,57101010,167A,Ryoyo Ryosan Holdings Inc,tse,2026-08-07,"3,090","3,230","2,938","3,200",+13.80%,+9.63%,110,3.56,"450,200","1,440",N/A
비즈니스 지원 용품,52203060,423A,Lion Office Products Corp,tse,2026-07-31,314,321,316,319,+5.28%,+1.92%,5,1.59,"97,100",30,N/A
생명 공학 및 의학 연구,56202010,219A,Heartseed Inc.,tse,2026-08-06,"1,823","1,910","1,753","1,892",+7.50%,+13.29%,80,4.42,"258,500",489,N/A
소프트웨어,57201020,208A,Kozo Keikaku Engineering Holdings Inc,tse,2026-05-25,"2,982.02","3,105","2,995","3,085",+3.11%,+7.45%,118,3.98,"46,200",142,N/A
손해보험,55301020,471A,NS Group Inc,tse,2026-07-08,"1,544","1,575","1,512","1,547",+3.73%,+3.90%,29,1.91,"390,600",604,N/A
여가 및 오락시설,53301040,212A,Fit Easy Inc,tse,2026-08-07,"3,005","3,155","3,050","3,120",+31.92%,+15.47%,115,3.83,"217,800",679,N/A
"오일, 가스 정제 및 마케팅",50102030,416A,Fuji United Holdings Co Ltd,tse,2026-07-14,"1,215","1,310","1,244","1,263",+5.60%,+6.76%,73,6.13,"67,600",85,N/A
의료 시설 및 서비스,56102010,286A,EUCALIA Inc.,tse,2026-05-15,823,826,818,826,-0.24%,+1.85%,8,0.98,"7,600",6,N/A
"의료 장비, 물품 및 유통",56101020,368A,Kitazato Corp(Shizuoka),tse,2026-08-07,"1,491","1,552","1,504","1,541",+27.46%,+5.26%,50,3.35,"216,900",334,N/A
전자 장비 및 부품,57104010,287A,Kuroda Group Co.  Ltd.,tse,2026-08-05,"1,149","1,205","1,139","1,149",+20.69%,+5.12%,8,0.7,"1,328,700","1,526",N/A
