섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002232,Qiming Information Technology Co Ltd Class A,szse,2026-08-03,6.61,6.71,6.47,6.68,+9.08%,+4.30%,0.12,1.91,"2,521,288",16,N/A
가정용 가구 소매,53403030,301376,Ziel Home Furnishing Technology Co Ltd Class A,szse,2026-07-06,19.50,20.70,19.33,20.57,+12.41%,+5.49%,1.25,6.47,"7,564,595",155,N/A
건설 및 엔지니어링,52201020,003013,Guangzhou Metro Design & Research Institute Co Ltd Class A,szse,2026-08-04,18.11,18.29,17.65,18.20,+34.54%,+6.43%,0.09,0.5,"10,785,421",196,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-08-04,0.11,0.12,0.11,0.11,+32.10%,+4.90%,0.00,0.94,"1,220,000",0,N/A
건설 및 엔지니어링,52201020,002630,China Western Power Industrial Co Ltd Class A,szse,2026-08-04,95.40,104.30,95,104.30,+34.93%,+31.36%,8.90,9.33,"94,400",9,N/A
건설 자재,51202010,002225,Puyang Refractories Group Co Ltd Class A,szse,2026-05-12,4.65,5.09,4.39,4.93,+11.90%,+33.74%,0.53,11.9,"10,447,463",51,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-07-16,"3,035","3,035","3,030","3,035",+1.27%,+0.66%,5,0.17,900,2,N/A
경영 지원 서비스,52203040,001269,Inner Mongolia OJing Science & Technology Co Ltd Class A,szse,2026-08-04,0.05,0.05,0.05,0.05,+40.54%,+36.84%,0,0.0,"230,000",0,N/A
경영 지원 서비스,52203040,300795,Zhejiang Meorient Commerce & Exhibition Inc Class A,szse,2026-07-31,16.44,17.70,14.81,16.54,+49.41%,+16.32%,0.96,6.16,"54,910,561",908,N/A
광고 및 마케팅,53302010,000676,Genimous Technology Co Ltd Class A,szse,2026-08-04,7.64,7.88,7.53,7.85,+4.53%,+9.48%,0.21,2.75,"202,291,900","1,587",N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-08-04,408,412,409,412,+4.30%,+1.98%,4,0.98,"6,800",2,N/A
농화학제,51101020,002215,Shenzhen Noposion Crop Science Co Ltd Class A,szse,2026-08-04,0.34,0.67,0.26,0.49,+102.48%,+497.56%,0.16,46.27,"16,739,000",8,N/A
농화학제,51101020,002556,Anhui Huilong Agricultural Means of Production Co Ltd Class A,szse,2026-08-04,46,49,46.36,47.56,+15.27%,+21.64%,1.56,3.39,"13,089,599",622,N/A
다각적 산업용 제품 도매,52202010,000626,Grand Industrial Holding Co Ltd Class A,szse,2026-05-11,1.45,1.45,1.41,1.45,+0.16%,+2.84%,0.04,2.47,"326,000",0,N/A
다각적 투자 서비스,55102030,002673,Western Securities Co Ltd Class A,szse,2026-08-03,118,119,115,118,+8.26%,+11.32%,1,0.85,"116,400",13,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-08-04,15.16,16.10,15.16,15.99,+11.46%,+11.04%,0.83,5.47,"26,931,180",430,N/A
반도체 장비 및 테스트,57101020,002371,Naura Technology Group Co Ltd Class A,szse,2026-08-04,"3,700","3,711","3,691","3,700",+33.41%,+0.27%,0,0.0,"321,400","1,189",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-07-10,204,206,202,206,+5.10%,+1.98%,2,0.98,"972,000",200,N/A
부동산 서비스,60101020,002285,Shenzhen Worldunion Group Inc Class A,szse,2026-07-03,20.44,20.60,19.31,20.56,+18.41%,+6.69%,1.12,5.76,"731,800",15,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-08-04,4.32,4.55,4.22,4.41,+34.86%,+7.56%,0.09,2.2,"12,147,003",53,N/A
산업용 기계 및 장비,52102010,002559,Jiangsu Yawei Machine Tool Co Ltd Class A,szse,2026-07-30,1.38,1.38,1.38,1.38,+101.66%,+1.47%,0,0.0,"3,799,484",5,N/A
산업용 기계 및 장비,52102010,002698,Harbin Boshi Automation Co Ltd Class A,szse,2026-07-30,34.56,35.58,32.90,35.46,+27.78%,+2.90%,1.48,4.36,"955,230",33,N/A
산업용 기계 및 장비,52102010,002122,HuiZhou Intelligence Technology Group Co Ltd Class A,szse,2026-07-31,"1,401","1,407","1,400","1,407",+10.61%,+0.57%,7,0.5,"1,800",2,N/A
산업용 기계 및 장비,52102010,003036,Zhejiang Taitan Co Ltd Class A,szse,2026-05-14,"2,745","3,160","2,695","3,160",+21.21%,+25.15%,501,18.84,"263,500",832,N/A
상품 화학,51101010,000301,Jiangsu Eastern Shenghong Co Ltd Class A,szse,2026-08-04,6.60,7.20,6.60,6.85,+253.09%,+7.03%,0.25,3.79,"2,572,000",17,N/A
상품 화학,51101010,000408,Zangge Mining Co Ltd Class A,szse,2026-08-03,2.54,2.56,2.52,2.56,+10.11%,+1.59%,0.04,1.59,"183,000",0,N/A
상품 화학,51101010,002597,Anhui Jinhe Industrial Co Ltd Class A,szse,2026-07-09,"1,160","1,162","1,160","1,162",+9.73%,+1.66%,2,0.17,"4,100",4,N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-08-04,"6,790","7,060","6,780","6,960",+53.98%,+17.57%,170,2.5,"63,800",444,N/A
상품 화학,51101010,003002,Shanxi Huhua Group Co Ltd Class A,szse,2026-07-30,"4,070","4,090","4,010","4,080",+12.71%,+0.49%,80,2.0,"177,600",724,N/A
생명 공학 및 의학 연구,56202010,301047,Sino Biological Inc Class A,szse,2026-08-04,83.58,95,86.11,90.60,+24.85%,+31.82%,7.02,8.4,"14,267,771","1,292",N/A
소프트웨어,57201020,300311,Surfilter Network Technology Co Ltd Class A,szse,2026-05-19,5.68,6.41,5.58,5.97,+5.66%,+15.03%,0.42,7.57,"121,949,854",728,N/A
소프트웨어,57201020,300369,NSFOCUS Technologies Group Co Ltd Class A,szse,2026-05-13,7.68,8.06,7.52,7.73,-1.15%,+14.18%,0.11,1.44,"97,812,932",756,N/A
소프트웨어,57201020,300996,Pansoft Co Ltd Class A,szse,2026-07-31,18.62,20.37,17.32,19.20,+48.49%,+48.49%,1.15,6.37,"113,431,233","2,177",N/A
식품 가공,54102020,002515,Jinzi Ham Co Ltd Class A,szse,2026-08-03,2.55,2.80,2.51,2.72,+95.68%,+40.93%,0.22,8.8,"496,000",1,N/A
오일 및 가스 수송 서비스,50103030,000669,Jinhong Holding Group Co Ltd Class A,szse,2026-08-03,133.80,145,133.40,143.80,+17.97%,+9.52%,10.80,8.12,"11,651,714","1,675",N/A
온라인 서비스,57201030,300209,Xingyun Technology Co Ltd Class A,szse,2026-08-04,33.64,38,34.21,36.97,+59.35%,+29.72%,3.33,9.9,"217,261,070","8,032",N/A
의류 및 액세서리,53202020,002269,Shanghai Metersbonwe Fashion&Accessories Co Ltd Class A,szse,2026-08-04,40.46,41.32,39.44,40.62,+24.37%,+3.15%,0.16,0.4,"37,958,804","1,541",N/A
