섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",001770,SHD,kospi,2026-05-22,"15,610","16,410","13,800","16,400",+6.36%,+129.05%,"3,770",29.85,"596,993","9,790",199
기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",003010,혜인,kospi,2026-08-18,"11,080","12,580","9,710","11,150",+89.95%,+57.49%,70,0.63,"1,337,188","14,909","1,417"
기타 금융업,도료첨가제,107590,미원홀딩스,kospi,2026-06-12,"57,500","58,000","57,000","58,000",+1.58%,+8.01%,"1,000",1.75,185,10,"1,345"
기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",003230,삼양식품,kospi,2026-08-18,"1,334,000","1,392,000","1,313,000","1,340,000",+1.59%,+6.86%,"6,000",0.45,"33,392","44,745","100,942"
보험 및 연금관련 서비스업,보험대리 및 중개업,244920,에이플러스에셋,kospi,2026-08-07,"13,180","13,500","12,800","13,180",+10.48%,+0.00%,0,0.0,"23,207",305,"2,979"
보험업,손해보험,000370,한화손해보험,kospi,2026-05-22,"7,190","7,540","6,880","7,470",+4.92%,+21.86%,450,6.41,"1,557,879","11,637","8,720"
보험업,손해보험(자동차보험),001450,현대해상,kospi,2026-08-18,"49,700","50,800","47,750","50,600",+33.51%,+14.87%,900,1.81,"755,660","38,236","43,135"
보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",005830,DB손해보험,kospi,2026-08-18,"182,000","191,100","182,000","188,000",+20.98%,+14.29%,"6,000",3.3,"237,919","44,728","123,140"
봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",014990,인디에프,kospi,2026-08-18,"2,395","3,110","2,805","3,110",+445.61%,+67.47%,715,29.85,"2,456,590","7,639",467
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-08-18,"10,100","11,080","9,480","10,790",+176.31%,+28.00%,690,6.83,"2,075,104","22,390","4,184"
부동산 임대 및 공급업,부동산투자,451800,한화리츠,kospi,2026-08-14,"5,560","5,690","5,460","5,570",+15.08%,+1.83%,60,1.09,"48,198",268,"10,003"
"비료, 농약 및 살균, 살충제 제조업","복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역",001550,조비,kospi,2026-05-22,"12,900","13,160","10,250","13,160",+4.28%,+30.56%,"2,620",24.86,"2,437,238","32,074",683
"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",002100,경농,kospi,2026-05-22,"9,420","9,770","9,130","9,610",+4.23%,+3.00%,300,3.22,"358,022","3,440","1,876"
연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,004690,삼천리,kospi,2026-05-22,"127,700","129,400","121,200","129,200",+3.03%,+4.45%,"4,900",3.94,"20,440","2,640","4,685"
운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",089860,롯데렌탈,kospi,2026-08-18,"45,300","46,550","44,550","45,650",+43.55%,+1.44%,350,0.77,"193,265","8,822","16,575"
