섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HAS,Hacisco JSC,hose,2026-08-27,"10,300","10,800","10,300","10,650",+12596.71%,+7.58%,350,3.4,400,4,N/A
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-08-27,"9,300","9,410","9,260","9,300",+27.40%,+5.68%,0,0.0,"221,300","2,058",N/A
건설 및 엔지니어링,52201020,HUB,Thua Thien Hue Construction Joint Stock Corp,hose,2026-08-25,"13,100","13,100","13,000","13,100",+2.34%,+4.38%,100,0.77,"5,600",73,N/A
건설 자재,51202010,YBM,YBM JSC,hose,2026-08-26,"10,450","10,450","10,450","10,450",+4.50%,+10.00%,0,0.0,200,2,N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-08-27,"8,550","9,000","8,570","8,570",+14.42%,+3.25%,20,0.23,"2,500",21,N/A
"부동산 임대, 개발 및 운영",60101010,SJS,SJ Group JSC,hose,2026-08-27,"53,100","56,200","53,000","56,200",+10.20%,+18.32%,"3,100",5.84,"46,900","2,635",N/A
"부동산 임대, 개발 및 운영",60101010,SZL,Sonadezi Long Thanh Shareholding Co,hose,2026-08-27,"52,400","53,700","52,200","52,600",+6.69%,+3.34%,200,0.38,"44,600","2,345",N/A
"부동산 임대, 개발 및 운영",60101010,VIC,VINGROUP JOINT STOCK COMPANY,hose,2026-08-27,"236,000","237,100","230,100","236,000",+19.43%,+15.12%,0,0.0,"8,553,100","2,018,531",N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-08-26,"67,800","68,600","66,500","68,100",+12.56%,+4.77%,600,0.89,"1,899,500","129,355",N/A
산업용 기계 및 장비,52102010,SBG,Siba High-Tech Mechanical Group JSC,hose,2026-08-21,"14,100","14,250","14,000","14,150",+32.66%,+0.35%,100,0.71,"470,100","6,651",N/A
상품 화학,51101010,PLP,Pha Le Plastics Manufacturing and Technology JSC,hose,2026-07-16,"4,370","4,400","4,230","4,370",+3.31%,+0.46%,70,1.63,"77,900",340,N/A
식품 가공,54102020,HSL,Hong Ha Food Investment Development JSC,hose,2026-07-13,"10,200","10,500","9,960","10,450",+112.40%,+11.17%,500,5.03,"800,800","8,368",N/A
식품 가공,54102020,MCH,Masan Consumer Corp,hose,2026-07-30,"142,900","143,500","140,900","143,000",+7.92%,+2.51%,"1,000",0.7,"443,900","63,477",N/A
양조업,54101010,BHN,Hanoi Beer Alcohol And Beverage Joint Stock Corp,hose,2026-08-26,"31,100","31,100","30,400","31,100",+7.24%,+4.89%,300,0.97,"3,700",115,N/A
양조업,54101010,SMB,Sai Gon Mien Trung Beer JSC,hose,2026-08-27,"40,450","40,550","40,450","40,450",+4.79%,+1.12%,0,0.0,"5,900",238,N/A
"오일, 가스 정제 및 마케팅",50102030,ASP,An Pha Petroleum Group JSC,hose,2026-08-27,"13,700","14,000","13,500","13,800",+84.49%,+13.58%,100,0.73,"120,500","1,662",N/A
용기(종이 제외) 및 포장재,51302010,TDP,Thuan Duc JSC,hose,2026-08-18,"31,300","32,800","30,700","31,500",+10.14%,+1.78%,250,0.8,"257,500","8,111",N/A
은행,55101010,HDB,Ho Chi Minh City Development Joint Stock Commercial Bank,hose,2026-08-27,"27,800","27,850","27,500","27,800",+10.32%,+1.83%,0,0.0,"8,500,100","236,302",N/A
은행,55101010,SSB,Southeast Asia Commercial Joint Stock Bank,hose,2026-07-02,"16,500","17,100","16,000","17,100",+18.75%,+11.76%,"1,100",6.88,"4,905,600","83,885",N/A
은행,55101010,STB,Saigon Treasure Commercial Joint Stock Bank,hose,2026-08-18,"75,200","76,600","74,000","75,500",+14.22%,+1.07%,"2,000",2.72,"9,129,600","689,284",N/A
은행,55101010,VPB,Vietnam Prosperity Joint Stock Commercial Bank,hose,2026-07-03,"27,800","27,900","27,100","27,800",+5.10%,+8.17%,400,1.46,"28,676,500","797,206",N/A
전기 부품 및 장비,52102030,DHM,DHM Investment and Trading JSC,hose,2026-08-26,"6,900","6,970","6,700","6,970",+17.14%,+6.41%,360,5.45,"1,300",9,N/A
종이 포장재,51302020,DHC,Donghai JSC of Bentre,hose,2026-08-19,"36,800","36,900","36,050","36,900",+434017.65%,+1.23%,650,1.79,"374,400","13,815",N/A
타이어 및 고무 제품,53101030,TRC,Tay Ninh Rubber JSC,hose,2026-08-27,"88,000","88,900","87,000","88,300",+17.26%,+8.34%,300,0.34,"120,300","10,622",N/A
