섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002657,Sinodata Co Ltd Class A,szse,2026-08-25,57,58.80,57.50,58.25,+47.54%,+9.80%,1.25,2.19,"7,600",0,N/A
IT 서비스 및 컨설팅,57201010,300333,Sinosun Technology Co Ltd Class A,szse,2026-08-18,11.81,12.68,10.31,12.68,+22.51%,+12.31%,2.11,19.96,"49,364,552",625,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-07-16,2.54,2.61,2.52,2.59,+10.00%,+7.71%,0.07,2.78,"4,066,000",10,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-08-25,394,410,392,409,+56.11%,+11.14%,15,3.81,"275,700",112,N/A
가정용 전자 제품,57106030,002681,Shenzhen Fenda Technology Co Ltd Class A,szse,2026-08-25,"2,372","2,407","2,373","2,402",+16.26%,+7.28%,30,1.26,"82,200",197,N/A
가정용 제품,54201010,002094,Qingdao Kingking Applied Chemistry Co Ltd Class A,szse,2026-06-01,5.38,5.65,5.03,5.65,+8.24%,+24.45%,0.51,9.92,"99,268,387",560,N/A
건설 및 엔지니어링,52201020,000065,NORINCO International Cooperation Ltd Class A,szse,2026-08-03,0.31,0.33,0.33,0.32,+38.30%,+25.00%,0.03,10.17,"12,000",0,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-08-05,0.11,0.11,0.11,0.11,+42.67%,+4.90%,0,0.0,"720,000",0,N/A
건설 자재,51202010,002225,Puyang Refractories Group Co Ltd Class A,szse,2026-08-24,5.43,5.49,5.11,5.45,+62.84%,+12.24%,0.24,4.5,"1,200,000",6,N/A
경영 지원 서비스,52203040,002335,Kehua Data Co.  Ltd. Class A,szse,2026-08-24,"1,105","1,109","1,100","1,107",+9.17%,+2.79%,3,0.27,"17,700",19,N/A
경영 지원 서비스,52203040,002769,Guangdong Prolto Supply Chain Management Co Ltd Class A,szse,2026-08-24,906,912,907,910,+10.84%,+1.11%,4,0.44,"7,000",6,N/A
고속도로 및 철도,52407030,001965,China Merchants Expressway Network Technology Holdings Co Ltd Class A,szse,2026-07-24,"6,570","6,880","6,440","6,780",+5.77%,+17.30%,240,3.67,"59,000",400,N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-08-21,426,426,423,426,+7.58%,+0.71%,2,0.47,"3,000",1,N/A
금,51201060,000506,Zhaojin International Gold Co Ltd Class A,szse,2026-08-25,3.55,3.80,3.60,3.65,+7.00%,+11.77%,0.11,2.96,"8,306,000",30,N/A
농화학제,51101020,000731,Sichuan Meifeng Chemical Industry Co Ltd Class A,szse,2026-08-24,6.21,6.25,6.11,6.21,+2.48%,+1.47%,0.04,0.65,"4,298,900",26,N/A
농화학제,51101020,000912,Sichuan Lutianhua Co Ltd Class A,szse,2026-08-25,3.92,3.99,3.79,3.92,+3.98%,+6.52%,0,0.0,"38,354,650",150,N/A
농화학제,51101020,002539,Chengdu Wintrue Holding Co Ltd Class A,szse,2026-08-25,12.88,13.43,12.64,13.14,+5.85%,+2.58%,0.26,2.02,"23,706,081",311,N/A
농화학제,51101020,002545,Qingdao East Steel Tower Stock Co Ltd Class A,szse,2026-08-20,0.44,0.44,0.44,0.44,+5.95%,+5.95%,0.00,1.14,"2,000",0,N/A
다각적 투자 서비스,55102030,002673,Western Securities Co Ltd Class A,szse,2026-08-03,6.83,6.85,6.56,6.83,+5.11%,+5.89%,0.26,3.96,"47,283,587",322,N/A
다각적 화학 산업,51101090,002274,Jiangsu Huachang Chemical Co Ltd Class A,szse,2026-08-24,6.15,6.49,5.95,6.47,+13.31%,+9.48%,0.32,5.2,"83,889,688",542,N/A
레스토랑 및 바,53301020,000721,XiAn Catering Co Ltd Class A,szse,2026-07-30,6.81,7.36,6.64,6.98,+7.22%,+7.55%,0.29,4.33,"36,781,832",256,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-08-07,16.12,17.58,15.65,17.37,+24.45%,+21.05%,1.72,10.99,"19,228,000",333,N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-06-02,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"895,000",0,N/A
민자 발전 사업,59101020,003816,CGN Power Co Ltd Class A,szse,2026-06-04,"1,145","1,150","1,133","1,149",+2.04%,+2.04%,20,1.77,"1,900",2,N/A
반도체,57101010,003040,Chutian Dragon Co Ltd Class A,szse,2026-08-25,15.48,17.03,14.86,17.03,+31.71%,+56.96%,1.55,10.01,"106,154,775","1,807",N/A
반도체 장비 및 테스트,57101020,002185,Tianshui Huatian Technology Co Ltd Class A,szse,2026-08-25,"1,966","1,982","1,971","1,972",+8.35%,+3.25%,6,0.31,"1,400",2,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-08-24,9.06,9.34,9.25,9.33,+10.11%,+9.76%,0.27,2.92,"8,300",0,N/A
부동산 서비스,60101020,001914,China Merchants Property Operation & Service Co Ltd Class A,szse,2026-08-25,765,795,769,792,+10.77%,+9.24%,27,3.53,"39,500",31,N/A
"부동산 임대, 개발 및 운영",60101010,000838,CASIN Real Estate Development Group Co Ltd Class A,szse,2026-08-24,2.98,3.10,2.95,3.01,+59.26%,+14.89%,0.07,2.38,"31,818,094",95,N/A
"부동산 임대, 개발 및 운영",60101010,000656,Jinke Property Group Co Ltd Class A,szse,2026-08-25,5.32,5.44,5.30,5.36,+35.23%,+5.10%,0.03,0.66,"5,963,690",31,N/A
산업용 기계 및 장비,52102010,002073,Mesnac Co Ltd Class A,szse,2026-08-24,5.99,6.04,5.93,6.02,+6.36%,+9.45%,0.07,1.18,"14,453,445",87,N/A
산업용 기계 및 장비,52102010,002445,Zhong Nan Hong Culture Group Co Ltd Class A,szse,2026-06-03,3.72,4.08,3.62,3.76,+8.67%,+22.88%,0.05,1.35,"315,601,889","1,186",N/A
산업용 기계 및 장비,52102010,002690,Hefei Meyer Optoelectronic Technology Inc Class A,szse,2026-07-30,15.94,16.18,15.49,16.02,+4.03%,+3.35%,0.71,4.64,"8,115,710",130,N/A
산업용 기계 및 장비,52102010,001400,Giansun Precision Technology Group Co Ltd Class A,szse,2026-08-19,0.02,0.02,0.02,0.02,+21.05%,+0.00%,0.00,4.55,"85,750,000",1,N/A
산업용 기계 및 장비,52102010,002611,Guangdong Dongfang Precision Science & Technology Co Ltd Class A,szse,2026-06-22,15.45,15.96,15.18,15.66,+14.98%,+7.19%,0.50,3.3,"17,456,952",273,N/A
산업용 기계 및 장비,52102010,002122,HuiZhou Intelligence Technology Group Co Ltd Class A,szse,2026-08-24,"1,458","1,459","1,454","1,459",+15.98%,+2.24%,1,0.07,"1,400",2,N/A
산업용 기계 및 장비,52102010,002819,Beijing Oriental Jicheng Co Ltd Class A,szse,2026-08-20,"2,621","2,627","2,614","2,623",+9.29%,+1.98%,9,0.34,"3,200",8,N/A
상품 화학,51101010,000635,Ningxia Younglight Chemicals Co Ltd Class A,szse,2026-08-25,0.50,0.50,0.50,0.50,+0.00%,+8.70%,0,0.0,"484,000",0,N/A
