섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 전자 제품,57106030,688475,Hangzhou EZVIZ Network Co Ltd Class A,sse,2026-08-04,31.12,31.49,30.82,31.36,+1.19%,+5.52%,0.24,0.77,"3,816,906",119,N/A
"부동산 임대, 개발 및 운영",60101010,600663,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd Class A,sse,2026-08-04,8.81,8.98,8.60,8.88,+3.45%,+17.93%,0.07,0.79,"22,225,252",197,N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co.  Ltd. Class A,sse,2026-08-04,141.35,150,141.47,146.94,+37.31%,+16.16%,5.59,3.95,"103,184,331","15,161",N/A
소프트웨어,57201020,688111,Beijing Kingsoft Office Software  Inc. Class A,sse,2026-08-04,274.45,288.14,269.45,284.01,+4.67%,+15.65%,9.56,3.48,"13,136,814","3,730",N/A
식품 가공,54102020,605179,Zhejiang Yiming Food Co Ltd Class A,sse,2026-08-04,21.69,23.64,21.81,22.88,+35.34%,+42.91%,1.19,5.49,"30,416,500",695,N/A
온라인 서비스,57201030,603444,G-bits Network Technology Xiamen Co Ltd Class A,sse,2026-08-04,392.49,399.57,390,397.80,+2.99%,+5.68%,5.31,1.35,"1,444,556",574,N/A
의료 시설 및 서비스,56102010,603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,sse,2026-07-15,28.04,28.37,27.49,28.13,-0.25%,+2.59%,0.48,1.74,"5,032,239",141,N/A
전자 장비 및 부품,57104010,688011,Harbin Xinguang Optic Electronics Technology Co Ltd Class A,sse,2026-08-04,70.18,72.59,69.51,72.04,+8.17%,+15.04%,1.86,2.65,"1,215,307",87,N/A
제약,56201040,600664,Harbin Pharmaceutical Group Co.  Ltd. Class A,sse,2026-08-04,6.45,6.73,6.31,6.53,+62.84%,+21.83%,0.08,1.24,"306,565,638","2,001",N/A
제약,56201040,688105,Nanjing Vazyme Biotech Co Ltd Class A,sse,2026-07-27,18.90,20.61,18.30,19.67,+26.19%,+8.37%,1.21,6.55,"10,706,350",210,N/A
조선,52102050,603268,Guangdong Songfa Ceramics Co Ltd Class A,sse,2026-07-08,167.77,172.07,156.20,169.89,+5.20%,+14.03%,12.74,8.11,"6,647,940","1,129",N/A
중전기장비,52102040,601700,Changshu Fengfan Power Equipment Co Ltd Class A,sse,2026-08-04,5.92,6.51,5.94,6.39,+13.50%,+31.48%,0.47,7.94,"146,013,901",933,N/A
컴퓨터 하드웨어,57106010,603106,Cashway Fintech Co Ltd Class A,sse,2026-08-04,9.04,9.94,8.81,9.65,+5.29%,+43.39%,0.61,6.75,"87,792,379",847,N/A
특수 채굴 및 금속,51201050,601168,Western Mining Co Ltd Class A,sse,2026-07-31,38.44,41,38.68,40.64,+26.07%,+10.11%,2.43,6.36,"51,475,474","2,091",N/A
해양 화물 및 물류,52405020,600428,COSCO SHIPPING Specialized Carriers Co Ltd Class A,sse,2026-08-04,11.58,11.80,11.20,11.72,+42.06%,+7.38%,0.14,1.21,"41,959,887",491,N/A
