섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-05-26,"7,680","7,840","7,340","7,850",-2.48%,+10.41%,410,5.51,"417,990","3,281",N/A
건설 자재 및 비품,53203020,NAV,Namviet JSC,hose,2026-08-10,"16,100","16,100","16,100","16,100",+0.91%,+10.65%,0,0.0,"2,400",38,N/A
경영 지원 서비스,52203040,ABR,Viet Brand Invest JSC,hose,2026-08-11,"12,650","13,500","11,850","13,500",+15.23%,+21.62%,850,6.72,"23,530",317,N/A
기타 전문 소매,53403090,AST,Taseco Air Services JSC,hose,2026-08-11,"64,400","64,700","64,000","64,700",+9.50%,+1.09%,300,0.47,"1,727",111,N/A
민자 발전 사업,59101020,VSH,Vinh Son Song Hinh Hydropower JSC,hose,2026-08-10,"43,500","43,750","43,500","43,600",+2.59%,+2.35%,100,0.23,"5,566",242,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,ASG,ASG Corp,hose,2026-06-03,"16,950","17,000","16,300","16,950",+2.73%,+0.30%,100,0.59,"1,100",18,N/A
상품 화학,51101010,ADP,A Dong Paint JSC,hose,2026-07-02,"23,300","23,400","23,000","23,300",+10845.90%,+1.30%,300,1.3,"4,820",112,N/A
식품 가공,54102020,AAM,Mekong Fisheries JSC,hose,2026-08-11,"7,300","7,500","6,950","7,400",+8.82%,+4.96%,100,1.37,"18,248",135,N/A
용기(종이 제외) 및 포장재,51302010,DTT,Do Thanh Technology Corp,hose,2026-08-06,"18,200","18,200","18,200","18,200",+8.01%,+1.11%,0,0.0,200,3,N/A
"자동차 차량, 부품 및 서비스 소매",53403010,CTF,City Auto Corp,hose,2026-08-11,"20,600","20,800","20,650","20,750",+15.28%,+9.50%,150,0.73,"836,567","17,358",N/A
컴퓨터 및 전자 제품 소매,53403050,FRT,FPT Digital Retail JSC,hose,2026-08-11,"146,500","148,500","145,000","148,000",+131896.59%,+9.63%,"1,500",1.02,"1,128,355","166,996",N/A
타이어 및 고무 제품,53101030,BRC,Ben Thanh Rubber JSC,hose,2026-06-23,"12,400","12,450","12,400","12,450",+2.89%,+3.75%,100,0.81,700,8,N/A
타이어 및 고무 제품,53101030,TRC,Tay Ninh Rubber JSC,hose,2026-07-03,"83,000","83,700","79,000","83,300",+10.92%,+11.81%,"3,600",4.52,"168,415","14,028",N/A
