섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,688152,Hunan Kylinsec Technology Co Ltd Class A,sse,2026-08-19,37.93,38.04,33.52,38.04,+16.33%,+14.92%,6.34,20.0,"7,332,932",278,N/A
건설 및 엔지니어링,52201020,600133,Wuhan East Lake High Technology Group Co Ltd Class A,sse,2026-08-12,8.64,8.91,8.27,8.72,+0.69%,+5.83%,0.41,4.93,"37,908,372",330,N/A
건설 및 엔지니어링,52201020,600583,Offshore Oil Engineering Co Ltd Class A,sse,2026-08-19,6.14,6.19,6.06,6.15,+8.27%,+0.49%,0.04,0.65,"27,326,285",168,N/A
건설 자재,51202010,600425,Xinjiang Qingsong Building Materials and Chemicals Group Co Ltd Class A,sse,2026-08-26,3.71,3.76,3.67,3.75,+3.19%,+5.34%,0.06,1.63,"16,353,400",61,N/A
건설 자재 및 비품,53203020,603408,Runner (Xiamen) Corp Class A,sse,2026-08-27,11.56,11.70,11.40,11.64,+11.49%,+13.12%,0.08,0.69,"3,645,161",42,N/A
경영 지원 서비스,52203040,600654,China Security Co Ltd Class A,sse,2026-08-27,3.30,3.63,3.62,3.63,+12.04%,+27.37%,0.33,10.0,"116,595,253",423,N/A
경영 지원 서비스,52203040,603373,Anbang Save-Guard Group Co Ltd Class A,sse,2026-08-27,42.46,43.60,42.24,42.65,+23.95%,+10.46%,0.19,0.45,"1,662,198",70,N/A
고속도로 및 철도,52407030,600368,Guangxi Wuzhou Communications Co Ltd Class A,sse,2026-08-26,4.28,4.42,4.23,4.41,+15.10%,+9.70%,0.16,3.76,"57,165,789",252,N/A
기타 핀테크 인프라,57301090,600155,Polaris Bay Group Co Ltd Class A,sse,2026-08-27,6.26,6.35,6.17,6.31,+10.90%,+9.74%,0.05,0.8,"36,062,321",227,N/A
농화학제,51101020,600227,Guizhou Chitianhua Co Ltd Class A,sse,2026-08-26,4.19,4.58,4.12,4.58,+51.66%,+15.95%,0.42,10.1,"369,082,989","1,690",N/A
농화학제,51101020,603395,CNSIG Anhui Hongsifang Fertilizer Co Ltd Class A,sse,2026-08-20,30.64,32.26,28.08,31,+29.59%,+12.40%,1.67,5.69,"29,687,334",920,N/A
농화학제,51101020,603970,Sino-Agri Leading Biosciences Co Ltd Class A,sse,2026-08-27,11.20,11.59,11.11,11.42,+0.97%,+7.53%,0.22,1.96,"9,229,800",105,N/A
다각적 투자 서비스,55102030,600095,Xiangcai Co Ltd Class A,sse,2026-08-27,9.54,10.14,9.49,9.55,+15.20%,+22.91%,0.01,0.1,"209,221,341","1,998",N/A
다각적 화학 산업,51101090,600691,Shanxi LuAn Chemical Technology Co Ltd Class A,sse,2026-06-03,2.74,2.94,2.65,2.94,+7.69%,+14.84%,0.27,10.11,"80,897,756",237,N/A
반도체,57101010,688209,Shenzhen Injoinic Technology Co Ltd Class A,sse,2026-06-30,29.08,29.54,23.90,29.54,+34.15%,+28.32%,4.92,19.98,"60,424,978","1,784",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601156,Eastern Air Logistics Co Ltd Class A,sse,2026-08-18,18.83,19.06,18.63,19.02,+13.48%,+2.48%,0.25,1.33,"7,195,203",136,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601598,Sinotrans Ltd Class A,sse,2026-08-11,6.69,6.93,6.64,6.87,+14.55%,+5.37%,0.21,3.15,"21,039,740",144,N/A
백화점,53402010,600738,Lanzhou Lishang Guochao Industrial Group Co Ltd Class A,sse,2026-06-03,4.17,4.23,4.09,4.20,-0.78%,+5.00%,0.08,1.94,"10,602,093",44,N/A
백화점,53402010,601086,Gansu Guofang Industry & Trade Group Co Ltd Class A,sse,2026-08-11,8.19,8.34,7.72,8.34,+5.70%,+11.05%,0.76,10.03,"17,997,179",150,N/A
부동산 서비스,60101020,600684,Guangzhou Pearl River Development Group Co Ltd Class A,sse,2026-08-27,3.73,3.80,3.71,3.76,+3.30%,+8.67%,0.03,0.8,"17,420,920",65,N/A
"부동산 임대, 개발 및 운영",60101010,600162,Shenzhen Heungkong Holding Co Ltd Class A,sse,2026-08-27,4.87,5.36,5.07,5.36,+66.98%,+28.23%,0.49,10.06,"153,441,323",822,N/A
"부동산 임대, 개발 및 운영",60101010,600716,Jiangsu Phoenix Property Investment Co Ltd Class A,sse,2026-06-12,3.75,3.80,3.65,3.77,+2.17%,+6.80%,0.11,3.01,"7,743,600",29,N/A
"부동산 임대, 개발 및 운영",60101010,600838,Shanghai Join Buy Co.  Ltd. Class A,sse,2026-08-27,8.32,8.69,8.23,8.60,+3.12%,+15.90%,0.28,3.37,"35,175,630",302,N/A
산업용 기계 및 장비,52102010,603396,Yingkou Jinchen Machinery Co Ltd Class A,sse,2026-06-05,30.43,31.90,28.45,31.90,+4.51%,+24.37%,2.90,10.0,"15,741,161",502,N/A
상품 화학,51101010,600309,Wanhua Chemical Group Co Ltd Class A,sse,2026-08-10,78.01,78.18,75.53,78.04,+3.83%,+5.49%,2.12,2.79,"47,622,107","3,716",N/A
상품 화학,51101010,600346,Hengli Petrochemical Co Ltd Class A,sse,2026-06-29,18.90,19.75,18.64,19.66,+10.51%,+4.19%,0.76,4.02,"48,929,889",961,N/A
상품 화학,51101010,600409,Tangshan Sanyou Chemical Industries Co Ltd Class A,sse,2026-08-27,7.10,7.50,7.09,7.44,+18.61%,+10.88%,0.34,4.79,"57,839,000",430,N/A
상품 화학,51101010,600610,Guizhou Zhongyida Co Ltd Class A,sse,2026-08-26,9.24,9.93,8.58,9.43,+21.05%,+19.82%,0.40,4.43,"123,858,085","1,167",N/A
상품 화학,51101010,600722,Hebei Jinniu Chemical Industry Co Ltd Class A,sse,2026-08-24,14.38,15.27,13.50,15.27,+49.41%,+7.92%,1.39,10.01,"140,844,557","2,150",N/A
상품 화학,51101010,600746,Jiangsu SOPO Chemical Co Ltd Class A,sse,2026-08-10,6.99,7.20,6.87,7.15,+10.00%,+8.50%,0.27,3.92,"20,719,922",148,N/A
상품 화학,51101010,600794,Zhangjiagang Freetrade Science & Technology Group Co Ltd Class A,sse,2026-06-05,3.24,3.26,3.21,3.25,+0.62%,+3.17%,0.02,0.62,"9,273,400",30,N/A
석탄,50101010,600508,Shanghai Datun Energy Resources Co Ltd Class A,sse,2026-08-27,11.76,12.85,11.68,12.12,+20.80%,+34.97%,0.36,3.06,"91,978,943","1,114",N/A
석탄,50101010,600971,Anhui Hengyuan Coal Industry and Electricity Power Co Ltd Class A,sse,2026-08-27,8.96,9.08,8.85,9.02,+13.46%,+3.68%,0.06,0.67,"18,584,628",167,N/A
석탄,50101010,601101,Beijing Haohua Energy Resource Co Ltd Class A,sse,2026-08-27,14.22,14.90,14.07,14.81,+13.43%,+16.43%,0.59,4.15,"55,228,998",817,N/A
석탄,50101010,601225,Shaanxi Coal Industry Co Ltd Class A,sse,2026-08-27,27,27.28,26.50,27.07,+7.16%,+5.21%,0.07,0.26,"26,840,424",726,N/A
소비자 출판,53302040,600551,Time Publishing and Media Co Ltd Class A,sse,2026-06-12,7.21,7.50,7.17,7.50,+4.60%,+9.33%,0.68,9.97,"18,513,648",138,N/A
식품 가공,54102020,600073,Shanghai Bright Meat Group Co Ltd Class A,sse,2026-08-27,5.48,5.60,5.45,5.56,+4.32%,+5.50%,0.08,1.46,"14,021,407",77,N/A
식품 가공,54102020,600127,Jinjian Cereals Industry Co Ltd Class A,sse,2026-08-27,10.78,11.79,10.70,11.77,+89.84%,+43.54%,0.99,9.18,"289,228,230","3,404",N/A
식품 가공,54102020,600429,Beijing Sanyuan Foods Co Ltd Class A,sse,2026-06-03,4.75,4.77,4.64,4.75,-1.66%,+5.56%,0.09,1.93,"14,749,000",70,N/A
