섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,446A,Northsand Inc,tse,2026-08-12,"1,725","1,781","1,688","1,781",+46.71%,+9.06%,56,3.25,"313,900",559,N/A
IT 서비스 및 컨설팅,57201010,483A,Tera Technology Inc,tse,2026-07-06,"2,234","2,245","2,221","2,235",+3.71%,+1.45%,15,0.68,"5,100",11,N/A
경영 지원 서비스,52203040,300A,MIC Co Ltd,tse,2026-08-12,"3,265","3,310","3,205","3,310",+15.17%,+9.24%,45,1.38,"20,200",66,N/A
경영 지원 서비스,52203040,369A,A-tie Co Ltd,tse,2026-08-12,"2,476","2,550","2,465","2,528",+9.77%,+5.69%,52,2.1,"7,800",19,N/A
고용 서비스,52203030,151A,Dive Group Inc,tse,2026-07-31,655,663,641,662,+15.53%,+3.12%,25,3.92,"29,300",19,N/A
"부동산 임대, 개발 및 운영",60101010,146A,Columbia Works Inc,tse,2026-07-13,"3,380","4,005","3,845","4,005",+28.16%,+23.61%,700,21.18,"126,600",507,N/A
생명 공학 및 의학 연구,56202010,219A,Heartseed Inc.,tse,2026-08-10,"1,892","1,962","1,900","1,942",+20.70%,+7.06%,56,2.97,"275,600",535,N/A
의료 시설 및 서비스,56102010,194A,WOLVES HAND Co Ltd,tse,2026-07-10,"1,732","1,900","1,463","1,900",+35.52%,+25.83%,400,26.67,"224,800",427,N/A
전자 장비 및 부품,57104010,287A,Kuroda Group Co.  Ltd.,tse,2026-08-12,"1,190","1,211","1,181","1,191",+15.86%,+3.66%,1,0.08,"653,700",778,N/A
투자 관리 및 펀드 운영,55102020,319A,Next Generation Technology Group Inc,tse,2026-07-15,"20,660","21,000","19,740","20,800",+27.76%,+1.86%,"1,050",5.32,"28,400",590,N/A
핀테크,57301010,438A,Infcurion Inc,tse,2026-07-29,888,947,878,931,+5.80%,+8.89%,63,7.26,"414,300",385,N/A
