섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 비철금속 제조업,합섬섬유로프,155660,DSR,kospi,2026-07-24,"4,690","4,755","4,655","4,750",+13.50%,+6.15%,65,1.39,"36,188",171,760
1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",069730,DSR제강,kospi,2026-08-07,"5,890","6,040","5,790","5,990",+15.64%,+9.11%,130,2.22,"42,135",252,862
가구 제조업,의자,134790,시디즈,kospi,2026-07-27,"19,700","20,450","18,990","20,300",+9.32%,+3.84%,"1,140",5.95,"3,155",64,406
가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",009450,경동나비엔,kospi,2026-05-22,"73,600","77,900","71,900","77,000",-1.91%,+12.41%,"5,200",7.24,"135,582","10,439","11,217"
"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",004700,조광피혁,kospi,2026-08-10,"64,900","65,300","63,900","64,900",+3.18%,+3.67%,0,0.0,997,64,"4,315"
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-08-10,"1,592","1,678","1,581","1,670",+34.14%,+12.76%,78,4.9,"458,922",766,997
그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",021240,코웨이,kospi,2026-07-07,"96,800","100,400","93,100","97,600",+1.46%,+3.50%,"3,300",3.5,"185,031","18,059","69,069"
기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",003010,혜인,kospi,2026-05-15,"6,230","7,700","6,150","7,080",+9.26%,+57.86%,"1,150",19.39,"10,412,664","73,721",900
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-08-06,"14,060","14,170","14,030","14,070",+1.96%,+0.14%,20,0.14,"1,338",18,"1,308"
기초 의약물질 제조업,"램시마, 트룩시마, 허쥬마",068270,셀트리온,kospi,2026-08-10,"201,000","212,000","199,100","210,500",+7.89%,+13.29%,"9,500",4.73,"886,205","186,546","489,525"
