섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-08-21,"14,100","14,100","14,050","14,100",+1.81%,+0.43%,0,0.0,"7,239",102,"1,311"
기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",023450,동남합성,kospi,2026-08-21,"30,550","30,700","30,550","30,700",+6.04%,+0.99%,150,0.49,323,9,"1,074"
기초 화학물질 제조업,에너지경화수지,268280,미원에스씨,kospi,2026-08-14,"132,500","137,000","128,600","133,300",+32.37%,+0.60%,"1,900",1.45,"3,856",514,"6,665"
기타 금융업,도료첨가제,107590,미원홀딩스,kospi,2026-08-21,"59,300","60,900","59,300","60,900",+6.65%,+8.75%,"1,600",2.7,341,20,"1,412"
기타 금융업,주방용 전기기기 제조업,192400,쿠쿠홀딩스,kospi,2026-08-21,"27,900","28,250","27,550","28,150",+13.51%,+6.83%,250,0.9,"17,268",486,"10,010"
기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",008930,한미사이언스,kospi,2026-08-11,"46,200","54,700","45,400","52,700",+62.91%,+18.96%,"7,750",17.24,"2,302,777","121,356","36,042"
기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",004370,농심,kospi,2026-08-20,"441,000","446,500","426,000","445,000",+15.58%,+1.71%,"12,500",2.89,"17,042","7,583","27,067"
기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",004410,서울식품,kospi,2026-05-29,"1,200","1,274","1,181","1,250",+11.61%,+8.60%,69,5.84,"354,317",442,493
기타 화학제품 제조업,화장품,192820,코스맥스,kospi,2026-08-21,"271,000","288,000","265,500","280,000",+58.91%,+13.13%,"9,000",3.32,"133,006","37,241","31,778"
기타 화학제품 제조업,"화장품, 의약품",161890,한국콜마,kospi,2026-08-20,"137,800","143,100","135,900","139,800",+61.62%,+2.27%,"3,100",2.27,"218,390","30,530","32,999"
