섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002178,Shanghai Yanhua Smartech Group Co Ltd Class A,szse,2026-08-12,0.28,0.31,0.27,0.28,+20.76%,+29.55%,0.02,7.55,"4,142,079",1,N/A
IT 서비스 및 컨설팅,57201010,300017,Wangsu Science & Technology Co Ltd Class A,szse,2026-05-22,16.93,17.33,14.31,17.33,-2.98%,+12.10%,2.89,20.01,"480,493,669","8,326",N/A
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-08-12,40.68,41.12,40.08,40.78,+20.08%,+3.35%,0.18,0.44,"2,262,673",92,N/A
가정용 전자 제품,57106030,002681,Shenzhen Fenda Technology Co Ltd Class A,szse,2026-08-07,"2,319","2,349","2,241","2,349",+14.98%,+14.47%,60,2.62,"192,700",452,N/A
건설 및 엔지니어링,52201020,002060,Guangdong Construction Engineering Group Co Ltd Class A,szse,2026-08-13,"1,368","1,422","1,356","1,410",+11.20%,+11.11%,42,3.07,"161,300",227,N/A
건설 및 엔지니어링,52201020,002307,Xinjiang Beixin Road & Bridge Group Co Ltd Class A,szse,2026-08-13,"1,041","1,084","1,037","1,082",+17.61%,+9.96%,41,3.94,"80,000",86,N/A
건설 자재 및 비품,53203020,002108,Cangzhou Mingzhu Plastic Co Ltd Class A,szse,2026-08-13,"5,430","5,480","5,390","5,440",+26.22%,+6.04%,10,0.18,"18,200",99,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-08-10,"3,055","3,070","3,060","3,065",+2.44%,+0.66%,10,0.33,"2,100",6,N/A
경영 지원 서비스,52203040,002769,Guangdong Prolto Supply Chain Management Co Ltd Class A,szse,2026-08-13,900,900,899,900,+7.27%,+0.78%,0,0.0,"5,500",4,N/A
경영 지원 서비스,52203040,300795,Zhejiang Meorient Commerce & Exhibition Inc Class A,szse,2026-08-12,16.87,18.80,16.72,17.10,+65.22%,+10.18%,0.47,2.83,"49,657,959",849,N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-08-12,284,287.90,279.90,287.90,+17.03%,+10.73%,5.10,1.8,"13,316,600","3,833",N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-08-13,416,416,413,416,+5.05%,+0.97%,0,0.0,"8,600",3,N/A
농화학제,51101020,002556,Anhui Huilong Agricultural Means of Production Co Ltd Class A,szse,2026-08-13,48.60,56.50,48.76,56,+25.28%,+27.50%,7.40,15.23,"26,626,042","1,491",N/A
농화학제,51101020,002215,Shenzhen Noposion Crop Science Co Ltd Class A,szse,2026-08-13,624,650,629,650,+6.38%,+7.08%,26,4.17,"49,000",31,N/A
농화학제,51101020,002734,Limin Group Co Ltd Class A,szse,2026-08-13,"1,190","1,205","1,190","1,199",+19.58%,+4.90%,9,0.76,"153,500",184,N/A
