섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,600846,Shanghai Tongji Science&Technology Industrial Co Ltd Class A,sse,2026-05-15,12.72,13.11,11.68,12.85,+0.71%,+10.40%,0.86,7.17,"12,719,133",163,N/A
건설 자재,51202010,600801,Huaxin Building Materials Group Co Ltd Class A,sse,2026-08-06,23.01,24.10,22.50,24.08,+18.93%,+13.58%,1.23,5.38,"18,008,359",433,N/A
고속도로 및 철도,52407030,600368,Guangxi Wuzhou Communications Co Ltd Class A,sse,2026-08-03,3.96,4.08,3.91,4.07,+8.40%,+2.78%,0.14,3.56,"31,869,528",129,N/A
금,51201060,600489,Zhongjin Gold Corp Ltd Class A,sse,2026-08-07,26.10,26.78,25.61,26.58,+2.15%,+17.92%,0.48,1.84,"109,064,612","2,898",N/A
금,51201060,600988,Chifeng Jilong Gold Mining Group Ltd Class A,sse,2026-08-07,42.09,44.18,40.68,43.70,+11.06%,+12.45%,1.61,3.83,"80,639,307","3,523",N/A
금,51201060,601899,Zijin Mining Group Co Ltd Class A,sse,2026-08-07,35.15,35.60,34.71,35.40,+7.18%,+8.76%,0.25,0.71,"268,493,351","9,504",N/A
농화학제,51101020,600227,Guizhou Chitianhua Co Ltd Class A,sse,2026-05-15,3.66,3.67,3.29,3.67,+1.38%,+12.58%,0.33,9.88,"200,186,028",734,N/A
반도체,57101010,603228,Shenzhen Kinwong Electronic Co Ltd Class A,sse,2026-08-07,94.95,99.99,91.22,95.46,+30.00%,+27.71%,0.51,0.54,"103,546,668","9,884",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,601598,Sinotrans Ltd Class A,sse,2026-07-30,6.61,6.74,6.45,6.69,+12.09%,+1.36%,0.22,3.4,"23,795,110",159,N/A
"부동산 임대, 개발 및 운영",60101010,600663,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd Class A,sse,2026-08-07,9.13,9.45,8.86,9.38,+14.29%,+8.19%,0.25,2.74,"30,234,247",283,N/A
상품 화학,51101010,688758,Suzhou Sepax Technologies Co Ltd Class A,sse,2026-08-07,28.97,31.09,28.61,29.68,+49.15%,+28.99%,0.71,2.45,"20,476,916",607,N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co.  Ltd. Class A,sse,2026-08-07,154.82,166.66,157.93,161.35,+59.13%,+25.56%,6.53,4.22,"124,665,793","20,114",N/A
생명 공학 및 의학 연구,56202010,688046,GemPharmatech Co Ltd Class A,sse,2026-08-07,33.31,39.97,36.04,37.53,+82.78%,+60.45%,4.22,12.67,"35,179,710","1,320",N/A
생명 공학 및 의학 연구,56202010,688073,Bide Pharmatech Co Ltd Class A,sse,2026-08-07,61.60,73.92,67,73.92,+35.83%,+59.48%,12.32,20.0,"10,554,988",780,N/A
생명 공학 및 의학 연구,56202010,688202,Shanghai Medicilon Inc Class A,sse,2026-08-07,95.10,109,95.11,103.10,+56.33%,+49.68%,8,8.41,"17,172,878","1,770",N/A
생명 공학 및 의학 연구,56202010,688235,BeOne Medicines AG Class A,sse,2026-08-07,299.33,309.96,295.06,299.75,+20.04%,+20.07%,0.42,0.14,"10,729,469","3,216",N/A
석탄,50101010,600985,Huaibei Mining Holdings Co Ltd Class A,sse,2026-06-05,16.84,17.10,16.34,16.88,+29.78%,+15.38%,0.36,2.18,"29,130,900",491,N/A
식품 가공,54102020,600298,Angel Yeast Co Ltd Class A,sse,2026-08-03,42.90,43.57,40.97,43.47,+20.33%,+1.33%,2.24,5.43,"18,968,046",824,N/A
식품 가공,54102020,603156,Hebei Yangyuan ZhiHui Beverage Co Ltd Class A,sse,2026-05-18,50.24,51.84,47.76,51.16,+10.72%,+20.09%,2.81,5.81,"15,005,237",767,N/A
식품 가공,54102020,603170,Shanghai Bolex Food Technology Co Ltd Class A,sse,2026-07-30,13.33,13.45,12.90,13.34,+6.94%,+1.91%,0.35,2.69,"4,320,853",57,N/A
식품 가공,54102020,605179,Zhejiang Yiming Food Co Ltd Class A,sse,2026-08-05,23.34,25.12,22.21,25.12,+54.33%,+17.88%,2.28,9.98,"30,948,401",777,N/A
오락용 제품,53205020,600818,Zhonglu Co Ltd Class A,sse,2026-08-06,7.42,7.84,7.38,7.80,+30.00%,+17.65%,0.38,5.12,"11,006,467",85,N/A
오일 관련 서비스 및 장비,50103020,603727,BOMESC Offshore Engineering Co Ltd Class A,sse,2026-05-19,18.87,19.48,18.18,19.23,+14.81%,+8.03%,0.97,5.31,"5,243,200",100,N/A
온라인 서비스,57201030,603444,G-bits Network Technology (Xiamen) Co.  Ltd. Class A,sse,2026-08-04,392.49,395.42,381,394.51,+5.28%,+2.47%,11.84,3.09,"1,899,498",749,N/A
