섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,ALKT,Alkami Technology  Inc.,nasdaq,2026-08-12,20.21,20.91,20.06,20.78,+25.11%,+5.54%,0.57,2.82,"997,700",20.73,N/A
IT 서비스 및 컨설팅,57201010,AVPT,AvePoint  Inc.,nasdaq,2026-08-04,13.50,13.77,12.93,13.75,+38.47%,+7.51%,0.73,5.61,"2,577,900",35.45,N/A
IT 서비스 및 컨설팅,57201010,AZ,A2Z Cust2Mate Solutions Corp,nasdaq,2026-05-29,7.03,8.20,6.85,8.10,+37.76%,+35.45%,1.63,25.19,"3,020,700",24.47,N/A
IT 서비스 및 컨설팅,57201010,BLZE,Backblaze Inc,nasdaq,2026-08-04,19.79,20.91,18.76,20.43,+190.61%,+12.81%,1.09,5.64,"2,421,800",49.48,N/A
IT 서비스 및 컨설팅,57201010,CLMB,Climb Global Solutions Inc,nasdaq,2026-07-29,28.41,28.55,27.90,28.49,+45.43%,+3.71%,0.23,0.81,"124,200",3.54,N/A
IT 서비스 및 컨설팅,57201010,CTSH,Cognizant Technology Solutions Corporation,nasdaq,2026-08-11,58.60,59.82,57.63,59.29,+26.69%,+4.22%,1.09,1.87,"7,521,000",445.92,N/A
IT 서비스 및 컨설팅,57201010,FSLY,Fastly  Inc.,nasdaq,2026-08-11,28.78,30.08,27.87,30.02,+76.59%,+32.36%,1.49,5.22,"4,720,900",141.72,N/A
IT 서비스 및 컨설팅,57201010,GDYN,Grid Dynamics Holdings  Inc.,nasdaq,2026-06-01,7.86,8.00,7.70,7.94,+18.33%,+4.75%,0.15,1.93,"1,123,900",8.92,N/A
IT 서비스 및 컨설팅,57201010,GTM,ZoomInfo Technologies Inc.,nasdaq,2026-08-10,4.23,4.36,3.81,4.31,+11.66%,+4.11%,0.45,11.66,"9,261,000",39.91,N/A
IT 서비스 및 컨설팅,57201010,LPSN,LivePerson Inc,nasdaq,2026-08-12,2.76,2.92,2.75,2.91,+31.08%,+31.67%,0.15,5.43,"272,100",0.79,N/A
IT 서비스 및 컨설팅,57201010,NSIT,Insight Enterprises Inc,nasdaq,2026-08-10,154.74,156.90,153.09,156.60,+76.15%,+4.97%,1.93,1.25,"300,400",47.04,N/A
IT 서비스 및 컨설팅,57201010,NTNX,Nutanix  Inc.,nasdaq,2026-08-12,64.65,67.95,64.59,67.95,+46.63%,+13.02%,3.30,5.1,"3,245,300",220.52,N/A
IT 서비스 및 컨설팅,57201010,NTSK,Netskope  Inc.,nasdaq,2026-08-10,15.67,16.41,14.89,16.19,+44.30%,+20.10%,1.20,8.01,"6,123,200",99.13,N/A
IT 서비스 및 컨설팅,57201010,OKTA,Okta  Inc.,nasdaq,2026-07-14,154.62,155.90,146.75,154.95,+87.21%,+7.97%,7.65,5.19,"2,453,100",380.11,N/A
IT 서비스 및 컨설팅,57201010,QLYS,Qualys  Inc.,nasdaq,2026-08-11,188.31,196.59,186.71,195.88,+117.60%,+7.76%,8.73,4.66,"643,200",125.99,N/A
IT 서비스 및 컨설팅,57201010,SAIC,Science Applications International Corp,nasdaq,2026-08-07,126.54,128.00,124.69,126.66,+36.30%,+1.92%,0.35,0.28,"336,100",42.57,N/A
IT 서비스 및 컨설팅,57201010,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,nasdaq,2026-05-27,12.05,12.15,11.98,12.15,+17.96%,+2.57%,0.43,3.67,"1,800",0.02,N/A
IT 서비스 및 컨설팅,57201010,SSNC,SS&C Technologies Holdings  Inc.,nasdaq,2026-08-04,81.06,82.33,80.14,82.04,+27.04%,+2.76%,1.90,2.37,"1,446,900",118.70,N/A
"가전제품, 도구 및 가정 용품",53204030,HELE,Helen of Troy Ltd,nasdaq,2026-08-12,29.88,30.57,29.66,30.00,+32.68%,+4.09%,0.12,0.4,"204,000",6.12,N/A
