섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,003005,Beijing Jingyeda Technology Co Ltd Class A,szse,2026-06-10,15.45,16.53,14.55,16.53,+9.47%,+24.01%,1.50,9.98,"25,155,621",415,N/A
IT 서비스 및 컨설팅,57201010,300010,Doushen Beijing Education & Technology Inc Class A,szse,2026-08-27,3.11,3.69,3.08,3.68,+27.78%,+64.29%,0.59,19.09,"178,880,885",658,N/A
IT 서비스 및 컨설팅,57201010,300271,Beijing Thunisoft Co Ltd Class A,szse,2026-07-31,5.88,5.99,5.53,5.96,+6.43%,+12.24%,0.27,4.75,"32,635,922",194,N/A
IT 서비스 및 컨설팅,57201010,300366,Troy Information Technology Co Ltd Class A,szse,2026-06-05,5.35,5.44,5.22,5.39,-1.46%,+5.27%,0.13,2.47,"7,394,650",39,N/A
"가전제품, 도구 및 가정 용품",53204030,002005,Elec-Tech International Co Ltd Class A,szse,2026-08-28,2.69,2.71,2.65,2.70,+17.10%,+9.74%,0.01,0.37,"3,617,130",9,N/A
"가전제품, 도구 및 가정 용품",53204030,002668,Guangdong TCL Smart Home Appliances Co Ltd Class A,szse,2026-08-28,0.58,0.64,0.58,0.64,+60.00%,+28.00%,0.06,9.4,"29,350,000",18,N/A
"가전제품, 도구 및 가정 용품",53204030,002705,Guangdong Xinbao Electrical Appliances Holdings Co Ltd Class A,szse,2026-08-28,"9,560","9,880","9,600","9,780",+31.28%,+4.38%,220,2.3,"25,600",250,N/A
가정용 가구,53204040,002247,Zhejiang Juli Culture Development Co Ltd Class A,szse,2026-06-05,2.47,2.51,2.43,2.50,+0.81%,+5.49%,0.04,1.63,"21,916,600",54,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-08-28,419,436,417,434,+62.55%,+15.73%,15,3.58,"349,100",151,N/A
가정용 전자 제품,57106030,002045,Guoguang Electric Co Ltd Class A,szse,2026-06-05,9.12,9.30,9.05,9.24,+0.11%,+5.00%,0.14,1.54,"35,092,300",324,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co.  Ltd. Class A,szse,2026-08-20,"2,867","2,910","2,848","2,895",+22.62%,+1.05%,42,1.47,"47,300",136,N/A
가정용 전자 제품,57106030,002681,Shenzhen Fenda Technology Co Ltd Class A,szse,2026-08-26,"2,399","2,441","2,372","2,439",+20.68%,+4.10%,41,1.71,"159,700",389,N/A
건설 및 엔지니어링,52201020,002375,Zhejiang Yasha Decoration Co Ltd Class A,szse,2026-06-05,3.89,4.07,3.86,4.07,+1.10%,+13.69%,0.37,10.0,"29,821,109",121,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-08-28,0.12,0.13,0.12,0.13,+120.69%,+24.27%,0.01,7.56,"10,612,000",1,N/A
