섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-08-04,"1,481","1,522","1,472","1,518",+12.95%,+12.53%,37,2.5,"81,935",124,907
그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",000040,KR모터스,kospi,2026-08-04,"1,248","1,255","1,242","1,253",+203.39%,+12.48%,5,0.4,"13,608",17,216
기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",028100,동아지질,kospi,2026-08-04,"17,540","17,890","17,580","17,790",+0.62%,+8.28%,250,1.43,"8,997",160,"2,381"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-08-04,"96,900","101,900","93,100","96,900",+22.04%,+15.22%,0,0.0,"139,234","13,491","90,015"
기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",008930,한미사이언스,kospi,2026-08-04,"39,200","39,750","38,700","39,400",+6.20%,+17.44%,200,0.51,"27,238","1,073","26,946"
기타 금융업,"화장품,의약부외품 제조,도매",044820,코스맥스비티아이,kospi,2026-05-11,"21,450","22,000","21,050","21,850",-3.53%,+13.15%,800,3.8,"15,298",334,"2,098"
기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",005430,한국공항,kospi,2026-08-04,"91,200","95,600","91,400","91,400",+40.18%,+17.18%,200,0.22,"2,565",234,"2,894"
기타 화학제품 제조업,"화장품,생활용품 제조,도매",051900,LG생활건강,kospi,2026-07-30,"292,000","295,500","286,000","294,000",+6.72%,+11.79%,"2,500",0.86,"14,244","4,187","44,028"
방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",000950,전방,kospi,2026-05-11,"30,750","32,050","29,550","30,800",-5.52%,+20.08%,"1,250",4.23,"3,425",105,517
보험 및 연금관련 서비스업,보험대리 및 중개업,244920,에이플러스에셋,kospi,2026-08-03,"12,400","12,640","12,290","12,540",+19.43%,+14.31%,270,2.2,"6,455",80,"2,835"
