섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-08-06,"1,509","1,584","1,509","1,584",+29.84%,+8.49%,75,4.97,"32,346",51,946
고무제품 제조업,"타이어,튜브 제조,도매,무역",073240,금호타이어,kospi,2026-08-06,"7,940","8,350","7,720","8,060",+57.12%,+10.56%,120,1.51,"2,260,929","18,223","23,153"
금융 지원 서비스업,유가증권 매매,001290,상상인증권,kospi,2026-05-14,"1,195","1,203","1,203","1,203",-0.08%,+85.08%,277,29.91,"850,197","1,022","1,303"
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-08-06,"14,060","14,070","14,060","14,060",+1.08%,+0.29%,0,0.0,57,0,"1,307"
기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",028100,동아지질,kospi,2026-08-06,"18,040","18,200","18,050","18,080",+12.16%,+3.91%,40,0.22,"3,653",66,"2,420"
기초 화학물질 제조업,지주회사,092230,KPX홀딩스,kospi,2026-07-07,"87,500","87,600","87,600","87,600",+0.81%,+5.16%,900,1.04,2,0,"3,700"
기타 금융업,금융지주,316140,우리금융지주,kospi,2026-07-31,"33,600","33,900","33,250","33,850",+6.45%,+0.74%,350,1.04,"119,089","4,031","246,458"
기타 화학제품 제조업,지주회사,002790,아모레퍼시픽홀딩스,kospi,2026-08-06,"26,700","26,900","26,350","26,800",+5.10%,+5.10%,100,0.37,"4,071",109,"20,490"
보험 및 연금관련 서비스업,보험대리 및 중개업,244920,에이플러스에셋,kospi,2026-08-06,"12,840","13,000","12,710","12,950",+20.35%,+6.32%,110,0.86,"2,183",28,"2,927"
봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",084870,TBH글로벌,kospi,2026-08-06,"2,095","2,195","2,095","2,175",+8.75%,+7.14%,80,3.82,"8,526",18,444
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-07-23,"8,250","8,600","8,020","8,580",+101.88%,+34.06%,440,5.41,"319,160","2,738","3,327"
상품 종합 도매업,B2B 전자상거래,122900,아이마켓코리아,kospi,2026-06-17,"7,750","7,860","7,520","7,820",+5.11%,+7.71%,420,5.68,"143,671","1,123","2,614"
