섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,688152,Hunan Kylinsec Technology Co Ltd Class A,sse,2026-05-25,37.43,39.95,33.20,38.31,+4.16%,+34.19%,3.33,9.52,"10,706,619",410,N/A
건설 및 엔지니어링,52201020,600491,Long Yuan Construction Group Co Ltd Class A,sse,2026-08-18,1.54,1.64,1.53,1.61,+21.05%,+29.84%,0.07,4.55,"98,890,059",159,N/A
건설 및 엔지니어링,52201020,600583,Offshore Oil Engineering Co Ltd Class A,sse,2026-08-18,6.02,6.34,5.92,6.22,+3.32%,+12.89%,0.20,3.32,"98,615,536",613,N/A
금,51201060,600547,Shandong Gold Mining Co Ltd Class A,sse,2026-08-10,31.47,32.97,29.70,32.39,+7.79%,+7.79%,1.78,5.82,"120,791,818","3,912",N/A
농화학제,51101020,600227,Guizhou Chitianhua Co Ltd Class A,sse,2026-08-18,3.75,4,3.52,3.91,+23.73%,+9.22%,0.16,4.27,"263,350,919","1,029",N/A
농화학제,51101020,603395,CNSIG Anhui Hongsifang Fertilizer Co Ltd Class A,sse,2026-08-18,26.36,29,28.01,29,+15.96%,+29.75%,2.64,10.02,"11,001,995",319,N/A
상품 화학,51101010,600165,Ningxia Zhongke Biotechnology Co Ltd Class A,sse,2026-06-01,3.04,3.20,2.94,3.10,+0.65%,+27.05%,0.16,5.44,"41,797,600",129,N/A
상품 화학,51101010,600346,Hengli Petrochemical Co Ltd Class A,sse,2026-06-29,18.90,18.97,17.82,18.91,+3.74%,+5.52%,0.95,5.29,"46,176,327",873,N/A
상품 화학,51101010,600722,Hebei Jinniu Chemical Industry Co Ltd Class A,sse,2026-08-18,13.02,14.01,11.72,13.62,+19.16%,+12.28%,0.60,4.61,"136,682,329","1,861",N/A
석탄,50101010,600971,Anhui Hengyuan Coal Industry and Electricity Power Co Ltd Class A,sse,2026-06-04,8.48,8.70,8.33,8.69,+23.72%,+3.08%,0.33,3.95,"21,588,883",187,N/A
소비자 대출,55101030,600901,Jiangsu Financial Leasing Co Ltd Class A,sse,2026-08-18,6.64,6.75,6.60,6.64,+7.98%,+3.27%,0,0.0,"29,344,600",194,N/A
소비자 출판,53302040,601921,Zhejiang Publishing & Media Co Ltd Class A,sse,2026-08-18,7.67,7.80,7.61,7.67,+7.69%,+5.36%,0,0.0,"11,015,590",84,N/A
식품 가공,54102020,600127,Jinjian Cereals Industry Co Ltd Class A,sse,2026-08-18,7.11,7.82,7.82,7.82,+24.32%,+27.15%,0.71,9.99,"22,121,959",172,N/A
어업 및 농업,54102010,600313,Zhongnongfa Seed Industry Group Co Ltd Class A,sse,2026-08-18,6.78,7.46,7.11,7.19,+15.78%,+25.70%,0.41,6.05,"140,522,175","1,010",N/A
오일 관련 서비스 및 장비,50103020,600968,CNOOC Energy Technology & Services Ltd Class A,sse,2026-08-18,4,4.16,3.98,4.12,+2.78%,+5.64%,0.12,3.0,"52,318,800",215,N/A
은행,55101010,600926,Bank of Hangzhou Co Ltd Class A,sse,2026-08-18,16.56,16.80,16.55,16.74,+6.07%,+4.43%,0.18,1.09,"23,584,161",394,N/A
은행,55101010,601229,Bank of Shanghai Co Ltd Class A,sse,2026-07-30,9.59,9.74,9.53,9.73,+9.75%,+5.42%,0.20,2.1,"68,879,676",670,N/A
은행,55101010,601998,China Citic Bank Corp Ltd Class A,sse,2026-07-30,7.93,8.14,7.81,8.13,+7.62%,+8.11%,0.32,4.1,"55,484,587",451,N/A
의류 및 액세서리,53202020,600177,Youngor Fashion Co Ltd Class A,sse,2026-08-14,7.92,7.98,7.84,7.94,+10.76%,+2.45%,0.10,1.28,"15,294,408",121,N/A
자동차 및 트럭 제조,53101010,603129,Zhejiang CFMOTO Power Co Ltd Class A,sse,2026-07-30,307.28,320.98,300.55,315.80,+32.61%,+6.04%,8.81,2.87,"1,871,759",591,N/A
제약,56201040,600216,Zhejiang Medicine Co Ltd Class A,sse,2026-08-12,13.77,14.24,13.51,13.83,+1.62%,+10.46%,0.07,0.51,"53,707,042",742,N/A
제약,56201040,600613,Shanghai Shenqi Pharmaceutical Investment Management Co Ltd Class A,sse,2026-08-18,7.76,8.54,8.18,8.32,+55.44%,+60.93%,0.56,7.22,"73,772,864",613,N/A
제약,56201040,603207,Shanghai Xiao Fang Pharmaceutical Co Ltd Class A,sse,2026-07-16,24.54,25.89,23.38,25.08,+3.49%,+7.00%,1.54,6.54,"6,976,901",174,N/A
제약,56201040,688278,Xiamen Amoytop Biotech Co Ltd Class A,sse,2026-08-13,61.43,66.06,62.50,64.75,+13.84%,+7.08%,4.59,7.63,"8,769,090",567,N/A
중장비 및 차량,52102020,600815,Xiamen XGMA Machinery Co Ltd Class A,sse,2026-08-14,3.98,4.10,3.92,3.99,+2.57%,+10.83%,0.01,0.25,"52,454,700",209,N/A
중전기장비,52102040,603556,Hexing Electrical Co Ltd Class A,sse,2026-05-25,28.08,29.01,26.26,28.09,+2.15%,+11.29%,1.49,5.6,"22,603,548",634,N/A
타이어 및 고무 제품,53101030,605008,Ningbo Changhong Polymer Scientific and Technical Inc Class A,sse,2026-08-18,12.62,12.80,12.42,12.64,+5.95%,+8.13%,0.02,0.16,"4,237,300",53,N/A
통합 통신 서비스,57401010,601728,China Telecom Corp Ltd Class A,sse,2026-08-14,6.57,6.64,6.51,6.62,+9.24%,+4.75%,0.05,0.76,"67,375,709",446,N/A
해양 화물 및 물류,52405020,601919,COSCO Shipping Holdings Co Ltd Class A,sse,2026-08-18,16.31,16.55,16.23,16.50,+16.65%,+6.59%,0.19,1.16,"70,422,330","1,161",N/A
해양 화물 및 물류,52405020,603565,Shanghai Zhonggu Logistics Co Ltd Class A,sse,2026-08-03,10.96,11.47,10.82,11.40,+9.13%,+9.72%,0.55,5.07,"23,797,340",271,N/A
