섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,와이어로프 등,012160,영흥,kospi,2026-07-24,"2,490","2,750","2,435","2,625",+507.64%,+11.23%,215,8.92,"187,265",491,410
1차 철강 제조업,철근,104700,한국철강,kospi,2026-08-10,"9,770","9,900","9,590","9,880",+4.55%,+2.49%,310,3.24,"27,569",272,"3,601"
가구 제조업,의자,134790,시디즈,kospi,2026-08-12,"20,700","21,150","20,550","21,000",+8.98%,+8.47%,300,1.45,"1,352",28,420
건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",006360,GS건설,kospi,2026-08-12,"35,200","36,400","34,700","35,850",+13.81%,+9.97%,650,1.85,"1,611,798","57,782","30,680"
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-08-12,"1,695","1,899","1,702","1,824",+39.45%,+20.87%,129,7.61,"1,079,868","1,969","1,089"
기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",003010,혜인,kospi,2026-08-11,"7,080","7,530","7,160","7,530",+23.65%,+65.49%,480,6.81,"285,177","2,147",957
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-08-12,"101,000","113,000","99,800","109,000",+45.72%,+10.32%,"8,000",7.92,"472,358","51,487","101,256"
기타 금융업,지주회사/부동산 임대,078935,GS우,kospi,2026-08-12,"59,900","63,300","58,400","61,700",+8.63%,+4.75%,"1,800",3.01,"24,173","1,491","1,098"
기타 화학제품 제조업,화장품,192820,코스맥스,kospi,2026-08-12,"249,500","262,000","242,000","257,000",+42.46%,+27.23%,"7,500",3.01,"132,762","34,119","29,168"
기타 화학제품 제조업,"화장품(OEM,ODM)",003350,한국화장품제조,kospi,2026-08-12,"11,850","13,210","11,630","12,560",+31.38%,+46.56%,710,5.99,"2,341,282","29,406","2,846"
기타 화학제품 제조업,"화장품, 의약품",161890,한국콜마,kospi,2026-08-12,"132,500","144,000","131,400","134,900",+46.31%,+26.19%,"2,400",1.81,"885,785","119,492","31,843"
방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",000950,전방,kospi,2026-08-12,"31,600","32,200","31,350","31,650",+9.52%,+1.93%,50,0.16,405,12,531
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-08-12,"8,770","9,300","8,510","9,300",+123.83%,+14.25%,530,6.04,"1,366,061","12,704","3,606"
부동산 임대 및 공급업,부동산투자,451800,한화리츠,kospi,2026-05-27,"5,470","5,920","5,400","5,530",+4.34%,+7.59%,160,2.98,"80,061",442,"9,931"
소프트웨어 개발 및 공급업,한게임,181710,NHN,kospi,2026-08-12,"61,300","66,700","60,600","65,200",+70.68%,+51.28%,"3,900",6.36,"439,297","28,642","21,355"
신탁업 및 집합투자업,,094800,맵스리얼티,kospi,2026-08-12,"6,600","6,940","6,540","6,830",+26.72%,+9.28%,230,3.48,"70,662",482,"6,340"
자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",090080,평화산업,kospi,2026-08-12,"1,035","1,036","1,000","1,035",+8.95%,+2.58%,0,0.0,"91,981",95,568
자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",002920,유성기업,kospi,2026-08-12,"1,867","1,878","1,868","1,875",+3.59%,+0.91%,8,0.43,"2,896",5,486
전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",001210,금호전기,kospi,2026-08-12,"5,300","6,890","6,270","6,890",+786.74%,+101.76%,"1,590",30.0,"3,998,936","27,552",852
전기업,"증기, 전기, REC(신재생에너지공급인증서)",005090,SGC에너지,kospi,2026-06-12,"58,400","63,300","58,300","61,900",+24.05%,+25.18%,"4,800",8.41,"278,514","17,240","8,919"
"증기, 냉·온수 및 공기조절 공급업","집단에너지공급 및 전기,증기 생산,판매",071320,지역난방공사,kospi,2026-08-12,"75,200","75,800","74,500","75,500",+2.03%,+17.42%,300,0.4,"5,666",427,"8,741"
"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",009460,한창제지,kospi,2026-08-12,"3,260","3,350","3,225","3,260",+40.52%,+3.66%,0,0.0,"27,795",90,389
기타 화학제품 제조업,"화장품 OEM, ODM",241710,코스메카코리아,kosdaq global,2026-08-12,"123,400","136,900","119,600","129,400",+64.84%,+34.93%,"6,000",4.86,"228,426","29,558","13,819"
1차 철강 제조업,"냉연압연강판, 산세코일",053260,금강철강,kosdaq,2026-08-11,"6,230","6,570","5,900","6,270",+10.97%,+32.56%,150,2.45,"898,499","5,633","1,173"
가구 제조업,사무용 및 가정용 의자,073190,듀오백,kosdaq,2026-08-11,"1,595","1,603","1,513","1,598",+52.19%,+15.38%,3,0.19,"19,277",30,191
"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,270520,앱튼,kosdaq,2026-08-12,"4,025","4,115","3,960","4,070",+194.71%,+10.15%,45,1.12,"56,870",231,800
"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",002680,한탑,kosdaq,2026-08-12,"2,795","3,630","3,015","3,220",+416.85%,+85.59%,425,15.21,"4,139,976","13,330",208
광고업,모바일 광고 플랫폼,397810,애드포러스,kosdaq,2026-08-12,"6,770","6,860","6,650","6,800",+26.16%,+55.61%,30,0.44,"20,607",140,350
"그외 기타 전문, 과학 및 기술 서비스업",금융 지원 서비스,359090,씨엔알리서치,kosdaq,2026-08-12,"1,980","2,010","1,975","1,980",+222.48%,+5.66%,0,0.0,"4,589",9,227
금융 지원 서비스업,금융서비스(기업인수목적회사),474660,신한제12호스팩,kosdaq,2026-06-15,"2,070","2,070","2,065","2,070",+1.22%,+0.24%,0,0.0,"4,731",9,114
금융 지원 서비스업,기업인수목적 주식회사,472230,에스케이증권제11호스팩,kosdaq,2026-08-12,"2,090","2,095","2,090","2,090",+1.46%,+0.24%,0,0.0,902,1,86
금융 지원 서비스업,기업인수합병,469900,하나31호스팩,kosdaq,2026-08-10,"2,085","2,090","2,085","2,085",+0.97%,+0.39%,0,0.0,"20,395",42,116
금융 지원 서비스업,기타금융,477340,에이치엠씨제7호스팩,kosdaq,2026-06-15,"2,045","2,045","2,045","2,045",+0.25%,+0.00%,0,0.0,"10,187",20,153
기타 금속 가공제품 제조업,자동차용너트류,093380,풍강,kosdaq,2026-08-12,"2,860","2,910","2,835","2,870",+1.23%,+10.60%,10,0.35,"8,656",24,283
기타 종이 및 판지 제품 제조업,골판지원지,017650,대림제지,kosdaq,2026-08-12,"9,840","9,930","9,760","9,840",+3.47%,+0.10%,0,0.0,669,6,864
기타 화학제품 제조업,LCD/반도체용 케미칼,102710,이엔에프테크놀로지,kosdaq,2026-06-17,"53,500","55,000","50,900","54,200",+16.43%,+17.06%,"2,600",5.04,"68,441","3,709","7,744"
기타 화학제품 제조업,반도체 프리커서 및 쿼츠/블랭크/포토마스크용 케이스,417500,제이아이테크,kosdaq,2026-08-12,"4,415","4,600","4,330","4,420",+0.45%,+38.34%,5,0.11,"199,649",882,"1,449"
기타 화학제품 제조업,스킨부스터 제품 및 필러,489460,바이오비쥬,kosdaq,2026-08-12,"12,350","12,860","12,210","12,460",+86.53%,+16.89%,110,0.89,"179,890","2,241","1,838"
기타 화학제품 제조업,"잉크젯프린터용 잉크카트리지, 재충전 잉크",049550,잉크테크,kosdaq,2026-08-12,"3,515","3,600","3,410","3,535",+1.29%,+4.90%,20,0.57,"3,204",11,693
무점포 소매업,전자상거래,035080,그래디언트,kosdaq,2026-08-11,"11,440","11,730","11,350","11,650",+12.24%,+19.73%,210,1.84,"24,805",288,"1,331"
상품 종합 도매업,기업소모성자재 구매대행업,007720,소노스퀘어,kosdaq,2026-07-14,"1,456","1,499","1,406","1,470",+303.85%,+10.53%,38,2.65,"16,897",24,296
상품 중개업,기업간전자상거래서비스,080010,이상네트웍스,kosdaq,2026-05-21,"8,040","8,140","8,000","8,140",+2.52%,+1.37%,140,1.75,"10,391",84,800
"섬유, 의복, 신발 및 가죽제품 소매업","레인부츠, 스니커즈, 겨울화, 패션잡화 등",481070,에이유브랜즈,kosdaq,2026-08-12,"19,100","23,450","18,180","22,500",+35.05%,+23.09%,"3,400",17.8,"216,482","4,870","3,224"
소프트웨어 개발 및 공급업,빅데이터플랫폼,189330,씨이랩,kosdaq,2026-08-11,"16,880","18,000","15,160","17,560",+124.84%,+67.24%,"2,160",14.03,"723,747","12,708","1,647"
소프트웨어 개발 및 공급업,여행,039310,세중,kosdaq,2026-08-12,"1,648","1,697","1,538","1,685",+13.85%,+37.89%,37,2.25,"154,866",260,305
소프트웨어 개발 및 공급업,채용 플랫폼,376980,원티드랩,kosdaq,2026-08-11,"3,325","3,370","3,260","3,335",+1.52%,+3.89%,10,0.3,"14,797",49,325
영상 및 음향기기 제조업,"프로젝터, 전자칠판, 전자교탁 및 관련 영상 소프트웨어, 콘텐츠 등",457600,벡트,kosdaq,2026-08-12,"4,090","4,150","3,965","4,095",+126.49%,+7.91%,5,0.12,"60,214",246,561
"영화, 비디오물, 방송프로그램 제작 및 배급업",방송통신사업,310200,애니플러스,kosdaq,2026-08-12,"2,850","2,940","2,845","2,855",+15.82%,+7.94%,5,0.18,"138,808",396,"1,489"
일반 목적용 기계 제조업,"강관, 피팅, 밸브류 등",159010,아스플로,kosdaq,2026-06-18,"22,700","23,500","21,350","23,250",+45.77%,+22.37%,"1,500",6.9,"104,705","2,434","3,100"
자동차 신품 부품 제조업,자동차용 소음기(머플러),113810,디젠스,kosdaq,2026-08-12,"2,495","2,600","2,500","2,590",+297.24%,+25.73%,95,3.81,"23,298",60,169
"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰, 만화",134580,탑코미디어,kosdaq,2026-05-19,"1,540","1,757","1,308","1,692",+9.80%,+26.55%,319,23.23,"531,316",898,834
자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,291650,츌립앤사이언스,kosdaq,2026-08-12,"1,749","1,870","1,700","1,765",+43.73%,+85.79%,16,0.91,"11,210",19,538
"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",119850,지엔씨에너지,kosdaq,2026-08-10,"52,800","57,300","48,500","56,200",+93.79%,+9.98%,"8,000",16.6,"1,177,048","66,150","9,244"
전자부품 제조업,"자동차용 센서(APS, TPS, IAPS, SLS)",105550,엣지파운드리,kosdaq,2026-08-12,"2,580","3,350","3,020","3,350",+371.83%,+743.83%,770,29.84,"465,808","1,560",524
전자부품 제조업,초박형 유리(UTG),484120,도우인시스,kosdaq,2026-08-11,"21,100","21,400","19,830","21,100",-2.76%,+18.74%,"1,380",7.0,"27,648",583,"2,312"
전자부품 제조업,"휴대폰, 전장 등 실장부품",376290,씨유테크,kosdaq,2026-05-26,"2,860","2,920","2,815","2,870",+4.74%,+10.38%,40,1.41,"29,479",84,506
전자부품 제조업,휴대폰용 진동모터,193250,링크드,kosdaq,2026-07-21,"1,845","2,290","1,765","2,220",+460.61%,+47.61%,455,25.78,"486,439","1,079",296
