섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,CLMB,Climb Global Solutions Inc,nasdaq,2026-08-13,28.49,28.61,28.29,28.51,+42.34%,+2.52%,0.02,0.07,"93,071",2.65,N/A
IT 서비스 및 컨설팅,57201010,SAIC,Science Applications International Corp,nasdaq,2026-08-13,126.66,127.09,124.59,126.68,+31.94%,+0.11%,0.02,0.02,"251,511",31.86,N/A
IT 서비스 및 컨설팅,57201010,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,nasdaq,2026-08-13,12.15,12.29,12.15,12.27,+4.87%,+4.43%,0.12,0.99,"14,322",0.18,N/A
"가전제품, 도구 및 가정 용품",53204030,HELE,Helen of Troy Ltd,nasdaq,2026-08-13,30.00,30.39,29.53,30.22,+26.18%,+1.51%,0.22,0.73,"195,873",5.92,N/A
"가전제품, 도구 및 가정 용품",53204030,LCUT,Lifetime Brands Inc,nasdaq,2026-08-11,9.63,9.97,9.52,9.83,+24.90%,+6.96%,0.26,2.72,"174,111",1.71,N/A
건설 및 엔지니어링,52201020,PMA,Ming Shing Group Holdings Ltd,nasdaq,2026-05-19,1.73,1.80,1.62,1.73,+2.98%,+33.08%,0.11,6.79,"174,863",0.30,N/A
건설 자재 및 비품,53203020,CSTE,Caesarstone Ltd,nasdaq,2026-08-13,3.05,3.45,3.05,3.44,+111.04%,+49.57%,0.39,12.79,"166,296",0.57,N/A
경영 지원 서비스,52203040,FLYW,Flywire Corporation,nasdaq,2026-07-15,18.78,18.83,18.19,18.81,+17.42%,+5.79%,0.57,3.12,"1,774,823",33.38,N/A
경영 지원 서비스,52203040,ONFO,Onfolio Holdings Inc,nasdaq,2026-08-11,2.46,6.08,2.55,2.59,+257.73%,+20.47%,0.28,12.12,"83,426,341",216.07,N/A
경영 지원 서비스,52203040,PAYS,Paysign Inc,nasdaq,2026-08-13,13.02,13.25,12.92,13.17,+124.36%,+5.53%,0.15,1.15,"449,973",5.93,N/A
경영 지원 서비스,52203040,PYPL,Paypal Holdings Inc,nasdaq,2026-08-13,60.59,62.31,59.34,61.66,+39.38%,+4.38%,1.07,1.77,"15,034,865",927.05,N/A
경영 지원 서비스,52203040,RELY,Remitly Global Inc,nasdaq,2026-08-06,25.93,26.73,25.78,26.30,+22.67%,+7.70%,0.68,2.65,"3,747,477",98.56,N/A
경영 지원 서비스,52203040,SBC,SBC Medical Group Holdings Inc,nasdaq,2026-06-26,3.30,3.67,3.17,3.66,+27.53%,+19.61%,0.47,14.73,"347,981",1.27,N/A
경영 지원 서비스,52203040,USIO,Usio Inc,nasdaq,2026-08-13,2.59,2.81,2.50,2.76,+73.58%,+18.97%,0.17,6.56,"473,700",1.31,N/A
경영 지원 서비스,52203040,XHLD,TEN Holdings Inc,nasdaq,2026-08-13,5.49,6.30,5.40,5.88,+327.64%,+191.09%,0.39,7.01,"1,305,465",7.68,N/A
고용 서비스,52203030,RCMT,R C M Technologies Inc,nasdaq,2026-08-07,29.38,35.49,32.24,35.05,+58.03%,+19.30%,6.13,21.2,"225,697",7.91,N/A
광고 및 마케팅,53302010,HAO,Haoxi Health Technology Ltd,nasdaq,2026-08-13,3.25,4.17,3.17,3.98,+72.74%,+2467.74%,0.73,22.31,"1,065,861",4.24,N/A
광고 및 마케팅,53302010,MF,MindForge Inc,nasdaq,2026-08-06,10.50,19.63,11.25,13.00,+333.33%,+32.52%,3.00,30.0,"3,832,440",49.82,N/A
광고 및 마케팅,53302010,MGNI,Magnite  Inc.,nasdaq,2026-08-07,24.72,25.00,24.44,24.73,+84.69%,+0.04%,0.15,0.61,"3,980,350",98.43,N/A
금,51201060,MAKO,Mako Mining Corp,nasdaq,2026-08-12,9.99,10.17,9.35,10.12,+18.78%,+6.08%,0.37,3.79,"209,395",2.12,N/A
기업 금융 서비스,55101050,ECPG,Encore Capital Group  Inc.,nasdaq,2026-08-13,101.29,103.76,101.15,103.74,+28.49%,+3.53%,2.45,2.42,"255,795",26.54,N/A
기업 금융 서비스,55101050,JCAP,Jefferson Capital Inc,nasdaq,2026-08-13,21.61,24.28,21.98,24.00,+40.28%,+13.10%,2.39,11.06,"1,483,814",35.61,N/A
기업 금융 서비스,55101050,NEWTP,NewtekOne Depositary Shs Non Cumulative Perpetual Pref Shs Series B,nasdaq,2026-08-12,25.02,25.32,25.32,25.32,+6.28%,+1.46%,0.35,1.39,"2,937",0.07,N/A
기업 금융 서비스,55101050,PRAA,PRA Group Inc,nasdaq,2026-08-13,20.25,20.99,20.01,20.60,+38.63%,+4.09%,0.35,1.73,"328,046",6.76,N/A
기업 금융 서비스,55101050,XSLL,Xsolla SPAC 1,nasdaq,2026-08-11,9.97,9.97,9.97,9.97,+0.91%,+0.61%,0.01,0.1,"4,545",0.05,N/A
다각적 채굴,51201080,ELE,Elemental Royalty Corp,nasdaq,2026-08-13,20.51,21.55,20.75,21.06,+24.40%,+9.86%,0.55,2.68,"282,071",5.94,N/A
레스토랑 및 바,53301020,PTLO,Portillos Inc,nasdaq,2026-08-13,5.03,5.24,4.99,5.16,+31.30%,+16.48%,0.13,2.69,"1,249,597",6.45,N/A
레스토랑 및 바,53301020,RICK,RCI Hospitality Holdings Inc,nasdaq,2026-08-13,30.07,30.96,29.09,30.87,+29.49%,+9.98%,0.80,2.66,"72,323",2.23,N/A
레스토랑 및 바,53301020,RRGB,Red Robin Gourmet Burgers Inc,nasdaq,2026-08-13,9.90,10.41,9.20,10.14,+170.40%,+23.66%,0.24,2.42,"860,220",8.72,N/A
무선 통신 서비스,57401020,CMCSA,Comcast Corporation,nasdaq,2026-08-13,26.18,26.49,26.13,26.18,+6.44%,+3.23%,0.00,0.0,"19,192,834",502.47,N/A
무선 통신 서비스,57401020,NXPL,NextPlat Corp,nasdaq,2026-08-13,8.11,9.17,8.06,8.24,+48.47%,+28.35%,0.13,1.6,"69,282",0.57,N/A
무선 통신 서비스,57401020,VOD,Vodafone Group PLC ADR,nasdaq,2026-07-28,16.39,16.43,16.26,16.42,+11.51%,+1.42%,0.20,1.23,"2,439,059",40.05,N/A
반도체 장비 및 테스트,57101020,AEHR,Aehr Test Systems,nasdaq,2026-08-12,129.23,147.40,131.21,134.06,+60.42%,+30.07%,10.76,8.73,"3,267,995",438.11,N/A
방송,53302020,AMCX,AMC Global Media Inc,nasdaq,2026-08-05,12.03,12.36,11.98,12.36,+48.02%,+4.22%,0.34,2.83,"513,484",6.35,N/A
방송,53302020,FOX,Fox Corporation Class B,nasdaq,2026-06-11,61.36,61.50,59.74,61.41,+4.10%,+7.68%,3.31,5.7,"1,066,168",65.47,N/A
