섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",000040,KR모터스,kospi,2026-08-06,"1,250","1,587","1,160","1,587",+330.08%,+29.45%,366,29.98,"1,110,008","1,761",274
기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",003010,혜인,kospi,2026-08-14,"9,690","12,490","9,400","11,080",+94.05%,+86.85%,"1,390",14.34,"3,739,877","41,437","1,408"
기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",025000,KPX케미칼,kospi,2026-05-26,"52,000","54,700","52,000","54,400",+7.51%,+7.94%,"3,900",7.72,"17,281",940,"2,382"
기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",023450,동남합성,kospi,2026-08-14,"30,400","30,700","30,100","30,450",+2.87%,+2.18%,50,0.16,"1,732",52,"1,065"
기초 화학물질 제조업,지주회사,092230,KPX홀딩스,kospi,2026-08-14,"93,000","98,200","94,300","98,200",+16.77%,+11.72%,"5,200",5.59,"8,679",852,"4,148"
기타 금융업,주방용 전기기기 제조업,192400,쿠쿠홀딩스,kospi,2026-08-11,"26,900","28,050","27,050","27,400",+4.38%,+3.01%,"1,050",3.98,"44,972","1,232","9,744"
기타 금융업,지주회사,006040,동원산업,kospi,2026-08-07,"37,750","38,400","37,050","38,000",+8.42%,+0.66%,450,1.2,"33,732","1,281","16,773"
기타 금융업,"지주회사,경영자문컨설팅",000070,삼양홀딩스,kospi,2026-08-10,"60,400","61,300","60,000","60,900",+4.46%,+0.83%,700,1.16,"8,293",505,"4,727"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-08-14,"117,000","120,100","115,000","119,300",+61.43%,+22.61%,"2,300",1.97,"642,730","76,677","110,824"
기타 금융업,지주회사/부동산 임대,078935,GS우,kospi,2026-08-14,"63,600","64,700","62,200","64,200",+15.05%,+9.18%,600,0.94,"11,663",748,"1,142"
