섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-08-05,"1,494","1,545","1,494","1,509",+17.61%,+7.79%,15,1.0,"198,624",299,901
고무제품 제조업,"타이어,튜브 제조,도매,무역",073240,금호타이어,kospi,2026-07-10,"7,800","8,470","7,120","7,940",+45.96%,+30.59%,560,7.59,"19,927,188","158,221","22,808"
그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",000040,KR모터스,kospi,2026-08-04,"1,248","1,260","1,186","1,250",+220.51%,+4.60%,3,0.24,"27,996",34,215
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-08-03,"14,050","14,080","13,600","14,060",+1.08%,+0.14%,30,0.21,"2,330",32,"1,307"
기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",028100,동아지질,kospi,2026-08-05,"17,870","18,050","17,750","18,040",+7.38%,+7.64%,170,0.95,"28,750",518,"2,415"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-08-04,"96,900","100,000","96,000","98,800",+27.65%,+14.22%,"3,800",4.0,"531,141","52,476","91,780"
기타 금융업,지주회사/부동산 임대,078935,GS우,kospi,2026-07-23,"58,500","59,000","57,200","58,900",+4.62%,+5.37%,700,1.2,"4,021",236,"1,048"
기타 금융업,투자사업,138040,메리츠금융지주,kospi,2026-07-27,"125,600","125,700","121,200","125,700",+12.23%,+1.29%,"5,300",4.4,"302,386","38,009","210,355"
기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",008930,한미사이언스,kospi,2026-08-05,"40,350","43,900","39,950","43,800",+24.43%,+26.04%,"3,450",8.55,"451,944","19,795","29,955"
기타 금융업,"화장품,의약부외품 제조,도매",044820,코스맥스비티아이,kospi,2026-08-05,"21,900","23,450","21,700","22,900",+6.76%,+17.92%,"1,000",4.57,"71,970","1,648","2,199"
기타 화학제품 제조업,지주회사,002790,아모레퍼시픽홀딩스,kospi,2026-05-14,"26,500","26,700","26,000","26,700",+0.00%,+4.30%,600,2.3,"86,876","2,319","20,414"
기타 화학제품 제조업,"화장품,생활용품 제조, 판매",090430,아모레퍼시픽,kospi,2026-07-30,"134,000","138,100","132,100","137,800",+7.74%,+2.84%,"6,500",4.95,"529,100","72,909","80,603"
기타 화학제품 제조업,"화장품,생활용품 제조, 판매",090435,아모레퍼시픽우,kospi,2026-05-12,"45,300","46,400","44,750","46,350",+2.09%,+6.92%,"1,600",3.58,"29,578","1,370","4,893"
기타 화학제품 제조업,"화장품,생활용품 제조,도매",051900,LG생활건강,kospi,2026-08-05,"292,500","328,000","295,000","324,000",+20.67%,+10.96%,"31,500",10.77,"285,599","92,534","48,520"
기타 화학제품 제조업,"화장품,생활용품 제조,도매",051905,LG생활건강우,kospi,2026-05-14,"115,100","118,400","109,300","117,500",+2.80%,+8.49%,"7,600",6.92,"25,150","2,955","2,463"
보험 및 연금관련 서비스업,보험대리 및 중개업,244920,에이플러스에셋,kospi,2026-08-03,"12,400","13,260","12,330","12,840",+26.01%,+13.03%,550,4.48,"97,775","1,255","2,902"
봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",084870,TBH글로벌,kospi,2026-07-16,"2,080","2,100","2,005","2,095",+3.46%,+10.26%,55,2.7,"91,884",192,428
