섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Advertising,OMC,Omnicom Group,s&p500,2026-07-28,86.22,86.66,85.67,86.27,+23.10%,+4.56%,0.76,0.89,"498,275",42.99,N/A
Communication Services,Broadcasting,WBD,Warner Bros. Discovery,s&p500,2026-08-12,27.65,28.08,27.72,27.89,+3.37%,+5.64%,0.24,0.87,"12,831,811",357.88,N/A
Communication Services,Cable & Satellite,CMCSA,Comcast,s&p500,2026-08-11,25.65,26.06,25.62,25.90,+6.03%,+2.90%,0.43,1.69,"5,268,329",136.45,N/A
Consumer Discretionary,Consumer Electronics,GRMN,Garmin,s&p500,2026-08-10,313.16,313.83,309.15,313.83,+39.63%,+3.96%,3.85,1.24,"128,345",40.28,N/A
Consumer Discretionary,Restaurants,SBUX,Starbucks,s&p500,2026-08-12,108.49,110.51,108.64,110.11,+3.08%,+4.70%,1.62,1.49,"1,569,200",172.78,N/A
Consumer Staples,Consumer Staples Merchandise Retail,TGT,Target Corporation,s&p500,2026-08-12,154.00,156.46,154.39,154.56,+27.17%,+5.09%,0.56,0.36,"1,283,200",198.33,N/A
Consumer Staples,Packaged Foods & Meats,MKC,McCormick & Company,s&p500,2026-07-13,53.75,54.67,53.26,54.05,+16.62%,+3.39%,1.08,2.04,"455,178",24.60,N/A
Energy,Oil & Gas Refining & Marketing,MPC,Marathon Petroleum,s&p500,2026-08-12,348.25,351.92,344.00,351.29,+38.27%,+17.39%,3.04,0.87,"764,139",268.43,N/A
Energy,Oil & Gas Refining & Marketing,PSX,Phillips 66,s&p500,2026-08-12,225.58,228.91,223.42,228.68,+30.73%,+11.27%,3.10,1.37,"559,258",127.89,N/A
Energy,Oil & Gas Refining & Marketing,VLO,Valero Energy,s&p500,2026-08-12,330.21,334.89,326.12,334.58,+34.07%,+10.43%,4.37,1.32,"509,300",170.40,N/A
Financials,Asset Management & Custody Banks,APO,Apollo Global Management,s&p500,2026-08-11,140.28,141.26,138.49,140.60,+4.29%,+9.85%,1.99,1.44,"552,633",77.70,N/A
Financials,Asset Management & Custody Banks,ARES,Ares Management,s&p500,2026-08-11,143.11,146.32,142.25,144.45,+18.23%,+4.55%,2.10,1.48,"1,002,870",144.86,N/A
Financials,Asset Management & Custody Banks,BLK,BlackRock,s&p500,2026-08-12,"1,160.91","1,180.85","1,164.31","1,168.16",+8.58%,+3.44%,7.24,0.62,"115,735",135.20,N/A
Financials,Asset Management & Custody Banks,KKR,KKR & Co.,s&p500,2026-08-11,110.97,114.44,111.40,113.10,+16.63%,+9.43%,2.20,1.98,"1,716,444",194.13,N/A
Financials,Transaction & Payment Processing Services,CPAY,Corpay,s&p500,2026-08-12,409.68,416.15,409.94,412.30,+25.61%,+3.52%,2.62,0.64,"127,547",52.59,N/A
Financials,Transaction & Payment Processing Services,GPN,Global Payments,s&p500,2026-08-12,88.53,91.98,88.60,90.60,+34.58%,+3.32%,2.07,2.34,"696,853",63.13,N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-08-10,417.20,420.26,415.83,417.61,+27.98%,+3.15%,1.43,0.34,"311,774",130.20,N/A
Health Care,Biotechnology,GILD,Gilead Sciences,s&p500,2026-07-07,136.36,137.91,136.03,137.08,+6.48%,+4.75%,1.21,0.89,"1,248,919",171.20,N/A
Health Care,Biotechnology,REGN,Regeneron Pharmaceuticals,s&p500,2026-08-10,808.05,810.98,794.49,810.61,+16.27%,+4.99%,12.62,1.58,"150,669",122.13,N/A
