섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Movies & Entertainment,DIS,Walt Disney Company (The),s&p500,2026-08-19,106.93,108.69,106.42,107.32,+4.40%,+3.97%,0.39,0.36,"7,971,500",855.50,N/A
Consumer Discretionary,Specialized Consumer Services,DASH,DoorDash,s&p500,2026-08-19,220.22,224.04,216.01,222.36,+39.61%,+4.64%,2.14,0.97,"5,870,900","1,305.45",N/A
Consumer Staples,Soft Drinks & Non-alcoholic Beverages,KO,Coca-Cola Company (The),s&p500,2026-08-19,90.35,91.87,89.73,90.50,+12.21%,+4.37%,0.15,0.17,"14,928,000","1,350.98",N/A
Energy,Integrated Oil & Gas,CVX,Chevron Corporation,s&p500,2026-08-19,205.76,208.98,205.52,205.77,+7.73%,+4.66%,0.01,0.0,"8,200,600","1,687.44",N/A
Energy,Integrated Oil & Gas,XOM,ExxonMobil,s&p500,2026-08-18,165.56,168.64,166.07,166.15,+6.99%,+4.01%,1.38,0.84,"13,803,000","2,293.37",N/A
Energy,Oil & Gas Exploration & Production,APA,APA Corporation,s&p500,2026-08-19,43.45,45.05,44.20,44.39,+15.78%,+11.06%,0.94,2.16,"6,279,400",278.74,N/A
Energy,Oil & Gas Exploration & Production,COP,ConocoPhillips,s&p500,2026-08-19,130.58,135.87,132.23,134.89,+11.90%,+5.96%,4.31,3.3,"9,358,400","1,262.35",N/A
Energy,Oil & Gas Exploration & Production,DVN,Devon Energy,s&p500,2026-08-19,48.19,49.72,48.93,49.30,+5.39%,+9.90%,1.11,2.3,"10,357,900",510.64,N/A
Energy,Oil & Gas Exploration & Production,EOG,EOG Resources,s&p500,2026-08-19,149.48,153.67,151.23,152.19,+8.72%,+6.32%,2.71,1.81,"2,428,900",369.65,N/A
Energy,Oil & Gas Exploration & Production,FANG,Diamondback Energy,s&p500,2026-06-03,210.59,216.90,209.31,211.02,+5.00%,+5.07%,2.47,1.18,"2,234,400",471.50,N/A
Energy,Oil & Gas Exploration & Production,OXY,Occidental Petroleum,s&p500,2026-08-19,60.09,62.15,60.94,61.52,+5.06%,+5.07%,1.43,2.38,"8,957,700",551.08,N/A
Energy,Oil & Gas Storage & Transportation,TRGP,Targa Resources,s&p500,2026-08-18,297.77,306.73,299.26,302.25,+11.85%,+12.50%,5.16,1.74,"2,292,700",692.97,N/A
Financials,Financial Exchanges & Data,FDS,FactSet,s&p500,2026-08-19,298.10,304.30,293.58,300.06,+34.00%,+7.94%,1.96,0.66,"958,200",287.52,N/A
Financials,Financial Exchanges & Data,ICE,Intercontinental Exchange,s&p500,2026-08-19,157.24,160.51,156.21,158.61,+5.09%,+4.81%,1.37,0.87,"4,522,300",717.28,N/A
Financials,Transaction & Payment Processing Services,JKHY,Jack Henry & Associates,s&p500,2026-08-19,163.06,167.61,162.58,165.08,+18.29%,+8.38%,2.02,1.24,"1,038,600",171.45,N/A
Financials,Transaction & Payment Processing Services,PYPL,PayPal,s&p500,2026-08-14,61.66,62.73,60.95,62.30,+41.10%,+5.24%,1.05,1.71,"12,019,600",748.82,N/A
Health Care,Health Care Equipment,BDX,Becton Dickinson,s&p500,2026-08-19,187.60,190.01,185.36,187.62,+29.19%,+2.20%,0.02,0.01,"1,972,600",370.10,N/A
