섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002232,Qiming Information Technology Co Ltd Class A,szse,2026-07-31,6.48,6.80,6.44,6.61,+6.42%,+14.84%,0.13,2.08,"4,234,986",28,N/A
건설 및 엔지니어링,52201020,000065,NORINCO International Cooperation Ltd Class A,szse,2026-05-07,0.29,0.35,0.25,0.31,+8.62%,+57.50%,0.06,26.0,"1,050,000",0,N/A
건설 및 엔지니어링,52201020,003013,Guangzhou Metro Design & Research Institute Co Ltd Class A,szse,2026-07-27,17.43,18.30,17.06,18.11,+32.72%,+6.97%,0.83,4.8,"11,435,001",207,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-07-29,0.10,0.10,0.10,0.10,+29.11%,+41.67%,0.00,0.99,"900,000",0,N/A
건설 및 엔지니어링,52201020,003001,Zhongyan Technology Co Ltd Class A,szse,2026-07-30,"2,879","2,902","2,850","2,891",+13.28%,+6.25%,41,1.44,"65,400",189,N/A
경영 지원 서비스,52203040,001269,Inner Mongolia OJing Science & Technology Co Ltd Class A,szse,2026-07-13,0.04,0.05,0.05,0.05,+38.89%,+21.95%,0.01,13.64,"4,443,600",0,N/A
경영 지원 서비스,52203040,300688,Dark Horse Technology Group Co Ltd Class A,szse,2026-07-31,32.18,32.55,31.15,32.26,+15.05%,+15.71%,0.84,2.67,"17,287,578",557,N/A
광고 및 마케팅,53302010,000676,Genimous Technology Co Ltd Class A,szse,2026-08-03,7.59,7.89,7.51,7.64,+0.92%,+2.55%,0.05,0.66,"186,292,817","1,423",N/A
광고 및 마케팅,53302010,002654,Shenzhen Mason Technologies Co Ltd Class A,szse,2026-08-03,407,409,406,408,+2.00%,+1.49%,1,0.25,"3,100",1,N/A
반도체 장비 및 테스트,57101020,002371,Naura Technology Group Co Ltd Class A,szse,2026-07-30,"3,698","3,705","3,694","3,700",+26.95%,+1.37%,10,0.27,"401,000","1,483",N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-07-10,204,205,202,204,+5.70%,+4.08%,0,0.0,"726,700",148,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-07-23,4.10,4.20,3.97,4.18,+27.98%,+3.85%,0.17,4.36,"9,789,699",40,N/A
상업 인쇄 서비스,52203020,002191,Shenzhen Jinjia Group Co Ltd Class A,szse,2026-07-31,2.67,2.68,2.64,2.67,+3.09%,+1.52%,0,0.0,"1,232,000",3,N/A
상품 화학,51101010,000408,Zangge Mining Co Ltd Class A,szse,2026-07-23,2.52,2.56,2.52,2.54,+12.47%,+1.60%,0.02,0.79,"184,000",0,N/A
상품 화학,51101010,002226,Anhui Jiangnan Chemical Industry Co Ltd Class A,szse,2026-07-28,"4,780","5,000","4,750","4,800",+3.23%,+0.42%,40,0.84,"27,500",132,N/A
상품 화학,51101010,002597,Anhui Jinhe Industrial Co Ltd Class A,szse,2026-07-09,"1,160","1,160","1,156","1,160",+9.43%,+1.49%,1,0.09,"2,100",2,N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-08-03,"6,700","6,930","6,710","6,790",+52.58%,+10.95%,90,1.34,"58,900",399,N/A
생명 공학 및 의학 연구,56202010,301047,Sino Biological Inc Class A,szse,2026-07-16,75.22,83.58,70.01,83.58,+17.79%,+23.38%,13.93,20.0,"10,254,646",857,N/A
소프트웨어,57201020,002517,Kingnet Network Co Ltd Class A,szse,2026-05-11,18.24,19.01,17.70,18.58,-0.97%,+22.48%,0.58,3.22,"153,898,136","2,859",N/A
