섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,CURR,CURRENC Group Inc,nasdaq,2026-08-11,3.72,3.86,3.70,3.78,+31.71%,+19.62%,0.15,4.13,"232,396",0.88,N/A
IT 서비스 및 컨설팅,57201010,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,nasdaq,2026-08-14,12.27,12.76,12.50,12.50,+12.61%,+6.38%,0.23,1.87,"1,082",0.01,N/A
"가전제품, 도구 및 가정 용품",53204030,LCUT,Lifetime Brands Inc,nasdaq,2026-08-14,9.83,10.09,9.39,9.90,+30.09%,+6.80%,0.07,0.71,"329,216",3.26,N/A
가정용 가구 소매,53403030,ARHS,Arhaus Inc,nasdaq,2026-08-11,9.84,10.15,9.42,10.03,+73.53%,+6.25%,0.22,2.24,"1,992,372",19.98,N/A
개인 서비스,54201030,EJH,E-Home Household Service Holdings Ltd,nasdaq,2026-06-09,2.05,2.41,1.70,2.06,+40.14%,+45.07%,0.32,18.39,"20,072,811",41.35,N/A
건설 및 엔지니어링,52201020,AEI,Alset Inc,nasdaq,2026-05-27,1.66,1.80,1.63,1.79,+12.23%,+67.29%,0.45,33.58,"396,584",0.71,N/A
건설 및 엔지니어링,52201020,BWMN,Bowman Consulting Group Ltd.,nasdaq,2026-08-10,42.42,42.53,42.31,42.53,+38.76%,+0.26%,0.23,0.54,"362,390",15.41,N/A
경영 지원 서비스,52203040,PAYS,Paysign Inc,nasdaq,2026-08-14,13.17,13.74,12.72,13.52,+126.85%,+7.90%,0.35,2.66,"718,802",9.72,N/A
경영 지원 서비스,52203040,XHLD,TEN Holdings Inc,nasdaq,2026-08-14,5.88,7.09,6.19,6.59,+406.92%,+111.90%,0.71,12.07,"456,976",3.01,N/A
고용 서비스,52203030,KELYA,Kelly Services Inc Class A,nasdaq,2026-08-13,16.31,16.54,16.18,16.50,+70.10%,+5.30%,0.44,2.74,"390,510",6.44,N/A
