섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,145A,L is B Corp,tse,2026-08-12,929,940,890,940,+10.20%,+5.62%,15,1.62,"21,300",20,N/A
IT 서비스 및 컨설팅,57201010,148A,Hatch Work Co Ltd,tse,2026-05-20,"1,760","1,777","1,685","1,764",-0.62%,+1.67%,29,1.67,"3,900",6,N/A
IT 서비스 및 컨설팅,57201010,446A,Northsand Inc,tse,2026-08-13,"1,781","1,874","1,753","1,840",+53.21%,+9.52%,59,3.31,"672,600","1,237",N/A
IT 서비스 및 컨설팅,57201010,522A,Coel Inc,tse,2026-05-20,"3,020","3,020","3,020","3,020",+0.00%,+0.00%,0,0.0,"1,000",3,N/A
IT 서비스 및 컨설팅,57201010,590A,Giftee Group Inc,tse,2026-05-27,"1,173","1,188","1,114","1,188",+4.03%,+5.60%,70,6.26,"427,200",507,N/A
가정용 제품,54201010,365A,Izawa Towel Co Ltd,tse,2026-07-23,808,811,795,809,+14.10%,+3.45%,9,1.12,"58,600",47,N/A
개인 생활 필수 용품,54201020,247A,Ai Robotics Inc,tse,2026-07-31,862,874,827,866,+3.71%,+2.24%,38,4.59,"1,690,800","1,464",N/A
개인 서비스,54201030,477A,Startline Co Ltd,tse,2026-06-16,667,694,661,670,+6.69%,+7.54%,11,1.67,"66,600",44,N/A
건설 및 엔지니어링,52201020,256A,Tobishima Holdings Inc,tse,2026-07-27,"2,094","2,129","2,074","2,119",+6.16%,+2.76%,48,2.32,"288,900",612,N/A
건설 및 엔지니어링,52201020,460A,Branu Inc,tse,2026-06-29,992,"1,010",968,"1,000",+63.93%,+6.95%,40,4.17,"36,200",36,N/A
경영 지원 서비스,52203040,300A,MIC Co Ltd,tse,2026-08-13,"3,310","3,415","3,280","3,415",+17.76%,+11.24%,105,3.17,"13,900",47,N/A
경영 지원 서비스,52203040,369A,A-tie Co Ltd,tse,2026-08-13,"2,528","2,588","2,493","2,539",+12.39%,+7.09%,11,0.44,"17,600",44,N/A
광고 및 마케팅,53302010,378A,Hit Co Ltd,tse,2026-08-13,"1,133","1,219","1,160","1,211",+4.96%,+14.03%,78,6.88,"112,400",136,N/A
레스토랑 및 바,53301020,274A,Garden Co Ltd,tse,2026-08-05,"2,341","2,360","2,338","2,360",+6.45%,+1.07%,22,0.94,"8,400",19,N/A
"부동산 임대, 개발 및 운영",60101010,463A,Intellex Holdings Co Ltd,tse,2026-08-12,958,968,955,962,+0.33%,+1.69%,9,0.94,"7,400",7,N/A
비즈니스 지원 용품,52203060,423A,Lion Office Products Corp,tse,2026-08-10,319,320,315,320,+6.67%,+2.89%,3,0.95,"39,500",12,N/A
소프트웨어,57201020,173A,Hammock Inc,tse,2026-07-31,"1,530","1,579","1,489","1,575",+16.67%,+5.28%,105,7.14,"17,700",27,N/A
소프트웨어,57201020,436A,CyberSolutions Inc,tse,2026-06-05,"1,084","1,117","1,047","1,113",+10.42%,+6.71%,53,5.0,"77,800",86,N/A
손해보험,55301020,471A,NS Group Inc,tse,2026-08-12,"1,583","1,608","1,568","1,599",+9.72%,+5.54%,24,1.52,"311,800",498,N/A
"오일, 가스 정제 및 마케팅",50102030,416A,Fuji United Holdings Co Ltd,tse,2026-08-10,"1,263","1,275","1,256","1,265",+9.43%,+7.84%,14,1.12,"14,800",18,N/A
온라인 서비스,57201030,479A,PRONI Inc,tse,2026-05-26,"1,538","1,737","1,590","1,734",+15.52%,+25.74%,297,20.67,"361,400",626,N/A
의료 시설 및 서비스,56102010,194A,WOLVES HAND Co Ltd,tse,2026-08-13,"1,900","2,160","1,840","2,100",+48.20%,+40.75%,200,10.53,"287,400",603,N/A
전문 및 비즈니스 교육,63103010,291A,Reskill Corp,tse,2026-08-12,"1,888","2,029","1,931","2,027",+13.18%,+12.67%,212,11.68,"24,000",48,N/A
전자 장비 및 부품,57104010,287A,Kuroda Group Co.  Ltd.,tse,2026-08-13,"1,191","1,225","1,190","1,215",+21.87%,+6.30%,24,2.02,"538,800",654,N/A
핀테크,57301010,438A,Infcurion Inc,tse,2026-08-13,931,975,911,942,+8.28%,+12.54%,11,1.18,"231,600",218,N/A
할인점,53402020,141A,Trial Holdings Inc,tse,2026-08-12,"3,420","3,880","3,590","3,680",+16.35%,+15.00%,350,10.51,"3,409,500","12,546",N/A
