섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Communication Services,Movies & Entertainment,PSKY,Paramount Skydance Corporation,s&p500,2026-08-28,10.88,11.21,10.74,10.91,+1.69%,+5.41%,0.03,0.28,"11,108,648",121.20,N/A
Consumer Discretionary,Leisure Products,HAS,Hasbro,s&p500,2026-08-27,"10,300.00","10,800.00","10,300.00","10,650.00",+12596.71%,+7.58%,350.00,3.4,400,4.26,N/A
Energy,Integrated Oil & Gas,CVX,Chevron Corporation,s&p500,2026-08-20,205.77,208.42,203.84,206.14,+9.91%,+1.50%,4.28,2.12,"12,043,618","2,482.67",N/A
Energy,Oil & Gas Equipment & Services,SLB,Schlumberger,s&p500,2026-06-04,58.01,60.46,57.97,60.10,+6.82%,+11.30%,2.77,4.83,"35,079,742","2,108.29",N/A
Energy,Oil & Gas Refining & Marketing,MPC,Marathon Petroleum,s&p500,2026-08-28,368.83,376.56,366.68,373.32,+41.91%,+2.98%,4.49,1.22,"3,625,388","1,353.43",N/A
Energy,Oil & Gas Refining & Marketing,PSX,Phillips 66,s&p500,2026-08-28,244.01,250.66,243.21,246.58,+35.07%,+1.91%,2.57,1.05,"4,437,447","1,094.19",N/A
Energy,Oil & Gas Refining & Marketing,VLO,Valero Energy,s&p500,2026-08-28,352.36,362.79,351.18,358.92,+38.98%,+3.73%,6.56,1.86,"3,535,936","1,269.12",N/A
Financials,Financial Exchanges & Data,FDS,FactSet,s&p500,2026-08-28,308.98,314.51,303.90,313.55,+22.57%,+2.70%,4.57,1.48,"1,075,130",337.11,N/A
Health Care,Health Care Technology,VEEV,Veeva Systems,s&p500,2026-08-27,282.13,290.47,274.77,285.69,+56.17%,+14.98%,9.00,3.25,"2,835,925",810.20,N/A
Industrials,Agricultural & Farm Machinery,DE,Deere & Company,s&p500,2026-08-24,648.64,657.17,641.13,654.91,+13.35%,+0.97%,24.58,3.9,"1,779,526","1,165.43",N/A
Industrials,Human Resource & Employment Services,PAYX,Paychex,s&p500,2026-08-28,127.04,127.87,125.56,127.34,+26.34%,+1.06%,0.30,0.24,"2,470,350",314.57,N/A
Information Technology,Application Software,ADBE,Adobe Inc.,s&p500,2026-08-28,291.52,294.13,286.26,292.79,+11.71%,+5.98%,1.27,0.44,"5,093,661","1,491.37",N/A
Information Technology,Application Software,CRM,Salesforce,s&p500,2026-08-28,256.00,262.27,254.80,257.54,+28.56%,+23.19%,1.54,0.6,"20,989,333","5,405.59",N/A
Information Technology,Application Software,PLTR,Palantir Technologies,s&p500,2026-08-28,186.29,187.94,183.79,186.38,+22.48%,+5.96%,0.09,0.05,"25,633,590","4,777.59",N/A
Information Technology,IT Consulting & Other Services,ACN,Accenture,s&p500,2026-08-28,189.61,191.46,186.76,189.76,+1.90%,+1.73%,0.15,0.08,"4,134,792",784.62,N/A
Information Technology,IT Consulting & Other Services,CTSH,Cognizant,s&p500,2026-08-28,64.04,64.91,63.13,64.58,+17.12%,+3.83%,0.54,0.84,"8,661,291",559.35,N/A
Information Technology,Systems Software,CRWD,CrowdStrike,s&p500,2026-08-27,227.96,233.85,221.00,231.00,+20.16%,+21.15%,12.60,5.77,"17,747,398","4,099.65",N/A
Information Technology,Systems Software,NOW,ServiceNow,s&p500,2026-08-28,144.71,149.60,141.69,147.99,+15.93%,+15.57%,3.28,2.27,"25,851,359","3,825.74",N/A
Materials,Fertilizers & Agricultural Chemicals,CF,CF Industries,s&p500,2026-08-21,129.60,132.22,126.71,130.03,+14.58%,+0.61%,4.24,3.37,"3,254,062",423.13,N/A
