섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,HTN,Hung Thinh Incons JSC,hose,2026-08-21,"8,800","9,070","8,800","8,890",+18.06%,+16.82%,90,1.02,"543,100","4,828",N/A
담배,54102030,CLC,Cat Loi JSC,hose,2026-07-15,"53,400","53,500","53,500","53,500",+3.98%,+1.90%,600,1.13,"1,000",53,N/A
민자 발전 사업,59101020,TMP,Thac Mo Hydropower JSC,hose,2026-08-21,"52,000","52,600","52,400","52,500",+12.42%,+5.63%,500,0.96,"3,400",178,N/A
민자 발전 사업,59101020,TTA,Truong Thanh Development and Construction Investment JSC,hose,2026-07-09,"11,800","11,800","11,450","11,800",+14.56%,+5.36%,200,1.72,"404,900","4,777",N/A
"부동산 임대, 개발 및 운영",60101010,SZL,Sonadezi Long Thanh Shareholding Co,hose,2026-08-13,"51,800","52,100","51,100","51,900",+0.78%,+2.57%,"1,000",1.96,"86,200","4,473",N/A
상품 화학,51101010,ADP,A Dong Paint JSC,hose,2026-07-02,"23,300","23,850","23,100","23,750",+10894.80%,+3.26%,700,3.04,"9,000",213,N/A
식품 가공,54102020,AAN,A An Food JSC,hose,2026-08-21,"16,350","16,450","16,250","16,400",+1.29%,+7.89%,50,0.31,"338,900","5,557",N/A
식품 가공,54102020,KDC,Kido Group Corp,hose,2026-08-03,"52,000","52,000","51,300","52,000",+3.17%,+1.17%,300,0.58,"410,200","21,330",N/A
식품 가공,54102020,SBT,Thanh Thanh Cong Bien Hoa JSC,hose,2026-08-19,"23,800","24,150","23,750","24,150",+16.39%,+3.65%,350,1.47,"1,290,300","31,160",N/A
어업 및 농업,54102010,BAF,BAF Viet Nam Agriculture JSC,hose,2026-08-21,"32,500","32,900","32,450","32,700",+14.19%,+3.81%,200,0.62,"2,715,700","88,803",N/A
오일 및 가스 수송 서비스,50103030,PVT,Petrovietnam Transportation Corp,hose,2026-06-22,"20,500","20,900","20,500","20,650",+3.72%,+3.51%,200,0.98,"4,028,300","83,184",N/A
자동차 및 트럭 제조,53101010,HTL,Truong Long Engineering and Auto JSC,hose,2026-06-08,"21,600","21,600","21,050","21,600",+1.89%,+0.93%,400,1.89,"3,400",73,N/A
제약,56201040,DHG,Dhg Pharmaceutical Joint-Stock Co,hose,2026-08-10,"95,900","96,300","95,900","96,100",+1.80%,+2.67%,"1,200",1.26,"14,100","1,355",N/A
종이 제품,51301020,HAP,Hapaco Group JSC,hose,2026-08-21,"7,370","7,500","7,110","7,500",+7.14%,+3.73%,130,1.76,"125,600",942,N/A
철 및 강철,51201020,VCA,Vicasa Steel JSC,hose,2026-06-05,"6,550","6,880","6,870","6,870",+5.69%,+11.71%,400,6.18,200,1,N/A
