섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
민자 발전 사업,59101020,002479,Zhejiang Fuchunjiang Environmental Thermoelectric Co Ltd Class A,szse,2026-05-19,5.70,5.81,5.56,5.80,+5.02%,+4.50%,0.18,3.2,"22,220,450",128,N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-05-14,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"60,455,000",0,N/A
반도체,57101010,002017,Eastcompeace Technology Co Ltd Class A,szse,2026-07-20,0.38,0.49,0.35,0.46,+92.80%,+65.45%,0.13,40.0,"6,588,000",2,N/A
반도체,57101010,002436,Shenzhen Fastprint Circuit Tech Co Ltd Class A,szse,2026-07-31,636,640,609,639,+24.08%,+1.75%,28,4.58,"35,000",22,N/A
반도체 장비 및 테스트,57101020,002156,TongFu Microelectronics Co Ltd Class A,szse,2026-06-08,278,278,272,278,+2.58%,+4.91%,4,1.46,"8,900",2,N/A
반도체 장비 및 테스트,57101020,002371,Naura Technology Group Co Ltd Class A,szse,2026-08-06,"3,711","3,727","3,710","3,720",+9.41%,+0.81%,9,0.24,"251,400",935,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,002120,YUNDA Holding Group Co Ltd Class A,szse,2026-08-06,209,213,208,210,+14.75%,+2.94%,2,0.96,"913,200",191,N/A
부동산 서비스,60101020,002285,Shenzhen Worldunion Group Inc Class A,szse,2026-08-07,20.72,21.50,20.84,21.08,+22.08%,+10.48%,0.36,1.74,"740,900",15,N/A
"부동산 임대, 개발 및 운영",60101010,000656,Jinke Property Group Co Ltd Class A,szse,2026-08-07,5.09,5.16,5.07,5.12,+24.39%,+8.12%,0.03,0.69,"15,555,722",79,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-08-05,4.41,4.43,4.30,4.42,+38.13%,+5.62%,0.11,2.43,"6,711,000",29,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-29,187,233,203,221,+24.86%,+20.77%,38,20.77,"31,256,100","6,907",N/A
산업용 기계 및 장비,52102010,002031,Greatoo Intelligent Equipment Inc Class A,szse,2026-07-24,0.43,0.43,0.43,0.43,+22.86%,+3.61%,0.02,3.61,"20,000",0,N/A
산업용 기계 및 장비,52102010,002009,Miracle Automation Engineering Co Ltd Class A,szse,2026-07-29,"1,091","1,094","1,081","1,091",+1.68%,+1.39%,7,0.65,"15,000",16,N/A
산업용 기계 및 장비,52102010,002122,HuiZhou Intelligence Technology Group Co Ltd Class A,szse,2026-08-05,"1,407","1,422","1,404","1,419",+11.29%,+1.36%,18,1.28,"5,200",7,N/A
산업용 기계 및 장비,52102010,300083,Guangdong Create Century Intelligent Equipment Group Corp Ltd Class A,szse,2026-08-07,14.48,14.79,14.11,14.57,+38.37%,+36.42%,0.09,0.62,"134,960,750","1,966",N/A
산업용 기계 및 장비,52102010,300171,Tofflon Science and Technology Group Co Ltd Class A,szse,2026-08-07,12.86,13.28,12.90,13.12,+3.44%,+7.36%,0.26,2.02,"19,053,685",249,N/A
산업용 기계 및 장비,52102010,003036,Zhejiang Taitan Co Ltd Class A,szse,2026-08-06,"3,540","3,705","3,475","3,640",+32.60%,+38.40%,120,3.41,"323,900","1,178",N/A
상품 화학,51101010,000703,Hengyi Petrochemical Co Ltd Class A,szse,2026-08-07,17.71,19.30,17.61,18.18,+22.98%,+12.22%,0.47,2.65,"113,464,643","2,062",N/A
상품 화학,51101010,002493,Rongsheng Petrochemical Co Ltd Class A,szse,2026-08-07,13.23,13.85,13.21,13.52,+4.53%,+10.28%,0.29,2.19,"57,656,148",779,N/A
상품 화학,51101010,000408,Zangge Mining Co Ltd Class A,szse,2026-08-07,2.58,2.62,2.58,2.62,+13.40%,+2.95%,0.04,1.36,"196,000",0,N/A
상품 화학,51101010,002326,Zhejiang Yongtai Technology Co Ltd Class A,szse,2026-08-07,"4,575","4,735","4,600","4,690",+16.38%,+11.53%,115,2.51,"172,700",809,N/A
상품 화학,51101010,003002,Shanxi Huhua Group Co Ltd Class A,szse,2026-08-06,"4,170","4,215","4,155","4,190",+9.83%,+5.01%,30,0.72,"213,300",893,N/A
생명 공학 및 의학 연구,56202010,300347,Hangzhou Tigermed Consulting Co Ltd Class A,szse,2026-08-07,54.35,57.45,54.02,54.97,+14.62%,+10.76%,0.62,1.14,"34,937,280","1,920",N/A
생명 공학 및 의학 연구,56202010,300759,Pharmaron Beijing Co Ltd Class A,szse,2026-08-07,45.28,49.19,45.68,47.03,+76.80%,+30.39%,1.75,3.86,"134,118,653","6,307",N/A
생명 공학 및 의학 연구,56202010,301047,Sino Biological Inc Class A,szse,2026-08-07,107.88,129.39,113,113.61,+64.65%,+63.12%,5.73,5.31,"19,253,896","2,187",N/A
석탄,50101010,000983,Shanxi Coking Coal Energy Group Co Ltd Class A,szse,2026-05-14,0.35,0.35,0.33,0.35,+1.43%,+20.34%,0.00,1.43,"78,000",0,N/A
소프트웨어,57201020,002279,Beijing Join-Cheer Software Co Ltd Class A,szse,2026-08-06,2.48,2.50,2.39,2.49,+11.55%,+1.01%,0.08,3.11,"63,000",0,N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-07-31,99.50,103.90,97.50,103.60,+19.29%,+5.77%,4.65,4.7,"1,953,317",202,N/A
식품 가공,54102020,002086,Shandong Oriental Ocean Sci-Tech Co Ltd Class A,szse,2026-06-04,1.94,2.03,1.88,2.02,+6.88%,+8.02%,0.14,7.45,"111,579,654",225,N/A
식품 가공,54102020,002626,Xiamen Kingdomway Group Co Class A,szse,2026-05-15,16.05,16.46,15.75,16.46,-0.55%,+15.02%,1.50,10.03,"11,444,083",188,N/A
식품 가공,54102020,002746,Shandong Xiantan Group Co Ltd Class A,szse,2026-08-03,6.22,6.62,6.16,6.57,+6.33%,+5.63%,0.38,6.14,"37,887,486",248,N/A
식품 가공,54102020,002507,Chongqing Fuling Zhacai Group Co Ltd Class A,szse,2026-08-07,44.54,45.30,43.52,45.28,+33.09%,+3.66%,0.74,1.66,"851,500",38,N/A
식품 가공,54102020,002481,Yantai Shuangta Food Co Ltd Class A,szse,2026-05-15,663.40,670,646,666,-1.05%,+3.42%,18,2.78,"7,700",5,N/A
어업 및 농업,54102010,002100,Tecon Biology Co Ltd Class A,szse,2026-07-31,7.28,7.38,7.06,7.28,-3.37%,+0.83%,0.20,2.82,"26,928,713",196,N/A
어업 및 농업,54102010,002458,Shandong Yisheng Livestock & Poultry Breeding Co Ltd Class A,szse,2026-07-06,9.45,9.99,9.13,9.99,+10.81%,+14.43%,0.91,10.02,"36,690,140",366,N/A
엔터테인먼트 제작,53302030,002343,Ciwen Media Co Ltd Class A,szse,2026-08-07,3.80,4.01,3.68,3.92,+13.11%,+22.27%,0.12,3.29,"35,297,000",138,N/A
여가 및 오락시설,53301040,002033,LiJiang YuLong Tourism Co Ltd Class A,szse,2026-06-05,8.80,8.86,8.64,8.83,+1.40%,+0.46%,0.17,1.96,"18,344,782",161,N/A
오일 및 가스 수송 서비스,50103030,000669,Jinhong Holding Group Co Ltd Class A,szse,2026-08-07,146.60,150,145.50,147.90,+20.07%,+10.54%,1.30,0.89,"4,459,597",659,N/A
"오일, 가스 탐사 및 생산",50102020,300483,Sino Prima Gas Technology Co Ltd Class A,szse,2026-08-07,23.29,23.75,22.97,23.68,+15.40%,+6.47%,0.39,1.67,"10,912,445",258,N/A
온라인 서비스,57201030,002315,Focus Technology Co Ltd Class A,szse,2026-08-07,61.80,70,61.90,68.65,+28.92%,+30.89%,6.85,11.08,"5,636,134",386,N/A
온라인 서비스,57201030,300209,Xingyun Technology Co Ltd Class A,szse,2026-08-07,37.19,39.55,35.83,38.39,+45.69%,+36.96%,1.20,3.23,"165,883,468","6,368",N/A
은행,55101010,002142,Bank of Ningbo Co Ltd Class A,szse,2026-08-07,14.19,15.75,14.19,14.63,+14.39%,+21.01%,0.44,3.1,"14,577,845",213,N/A
의류 및 액세서리,53202020,002345,Guangdong CHJ Industry Co Ltd Class A,szse,2026-07-31,10.89,11.65,10.66,11.65,+21.66%,+13.99%,1.06,10.01,"34,694,387",404,N/A
의류 및 액세서리,53202020,002612,Lancy Co Ltd Class A,szse,2026-07-30,15.60,16.85,15.30,16.75,+12.02%,+13.48%,1.21,7.79,"22,635,694",379,N/A
의류 및 액세서리,53202020,002269,Shanghai Metersbonwe Fashion&Accessories Co Ltd Class A,szse,2026-08-07,45.86,48.78,45.62,46.12,+36.21%,+18.87%,0.26,0.57,"76,564,445","3,531",N/A
의류 및 액세서리,53202020,002269,Shanghai Metersbonwe Fashion&Accessories Co Ltd Class A,szse,2026-08-07,"4,110","4,228","4,058","4,190",+16.75%,+12.60%,80,1.95,"1,543,500","6,467",N/A
"자동차, 트럭 및 오토바이 부품",53101020,002510,Tianjin Motor Dies Co Ltd Class A,szse,2026-07-29,8.94,9.08,8.78,9.04,+13.95%,+1.86%,0.21,2.38,"1,784,000",16,N/A
장난감 및 어린이 제품,53205010,002292,Alpha Group Class A,szse,2026-08-03,8.36,8.48,8.11,8.43,+8.35%,+0.84%,0.28,3.44,"53,211,524",448,N/A
전기 부품 및 장비,52102030,002471,Jiangsu Zhongchao Holding Co Ltd Class A,szse,2026-07-29,278,287,275,284,+20.85%,+6.37%,8,2.9,"679,900",193,N/A
전기 부품 및 장비,52102030,002801,Hangzhou Weiguang Electronic Co Ltd Class A,szse,2026-08-06,"1,770","1,787.50","1,730","1,773",+26.01%,+9.44%,13,0.74,"3,079,700","5,460",N/A
전기 부품 및 장비,52102030,301633,Wuhan Guide Technology Co Ltd Class A,szse,2026-05-15,60.15,61.85,56.46,60.93,+1.17%,+8.17%,4.23,7.46,"1,984,198",120,N/A
전기 부품 및 장비,52102030,003028,Genbyte Technology Inc Class A,szse,2026-07-29,"2,307","2,367","2,288","2,358",+23.20%,+7.23%,65,2.83,"245,700",579,N/A
전문 및 비즈니스 교육,63103010,003032,Jiangsu Chuanzhiboke Education Technology Co Ltd Class A,szse,2026-08-05,11.73,12.08,10.60,12.03,+71.86%,+24.15%,0.53,4.61,"100,326,835","1,206",N/A
전문 및 비즈니스 교육,63103010,002607,Offcn Education Technology Co Ltd Class A,szse,2026-07-29,"4,174","4,591","4,403","4,457",+30.28%,+13.84%,351,8.55,"1,028,200","4,582",N/A
전자 장비 및 부품,57104010,002179,Jonhon Optronic Technology Co Ltd Class A,szse,2026-08-05,824,838,821,837,+13.57%,+2.57%,14,1.7,"5,600",4,N/A
전자 장비 및 부품,57104010,002484,Nantong Jianghai Capacitor Co Ltd Class A,szse,2026-08-05,145,153,143,152,+24.59%,+9.35%,7,4.83,"1,288,900",195,N/A
전자 장비 및 부품,57104010,002782,Shenzhen Click Technology Co Ltd Class A,szse,2026-08-03,"4,195","4,250","4,120","4,200",+19.49%,+0.12%,40,0.96,"369,300","1,551",N/A
제약,56201040,002141,Infund Holding Co Ltd Class A,szse,2026-07-29,6.30,6.72,6.10,6.72,+86.67%,+31.76%,0.61,9.98,"248,118,626","1,667",N/A
제약,56201040,002262,Jiangsu Nhwa Pharmaceutical Co Ltd Class A,szse,2026-08-03,22.23,22.75,21.88,22.37,+7.09%,+0.63%,0.53,2.43,"19,993,648",447,N/A
제약,56201040,002399,Shenzhen Hepalink Pharmaceutical Group Co Ltd Class A,szse,2026-07-16,10.36,10.96,9.96,10.96,+7.41%,+12.87%,1,10.04,"13,591,114",148,N/A
제약,56201040,002437,HARBIN GLORIA PHARMACEUTICALS Co Ltd Class A,szse,2026-05-19,3.20,3.43,3.26,3.43,+6.85%,+19.10%,0.31,9.94,"461,491,797","1,582",N/A
제약,56201040,002589,Realcan Pharmaceutical Group Co Ltd Class A,szse,2026-05-19,3.05,3.34,3.14,3.34,+9.60%,+20.14%,0.30,9.87,"169,176,412",565,N/A
제약,56201040,002644,Lanzhou Foci Pharmaceutical Co Ltd Class A,szse,2026-08-07,8.04,8.13,7.96,8.09,+2.69%,+3.45%,0.05,0.62,"4,673,550",37,N/A
제약,56201040,000623,Jilin Aodong Pharmaceutical Group Co Ltd Class A,szse,2026-08-07,2.02,2.10,2,2.07,+6.67%,+10.70%,0.05,2.48,"509,000",1,N/A
제약,56201040,002349,Jinghua Pharmaceutical Group Co Ltd Class A,szse,2026-08-05,"2,530","2,550","2,411","2,550",+11.84%,+1.03%,39,1.55,"1,300",3,N/A
제약,56201040,300119,Tianjin Ringpu Bio-Technology Co Ltd Class A,szse,2026-08-07,18.20,18.39,18,18.38,+4.91%,+6.74%,0.18,0.99,"3,765,370",69,N/A
제약,56201040,300363,Porton Pharma Solutions Ltd Class A,szse,2026-08-07,20.44,22.19,21.08,21.65,+31.53%,+38.69%,1.21,5.92,"85,523,853","1,851",N/A
제약,56201040,300702,Zhejiang Tianyu Pharmaceutical Co Ltd Class A,szse,2026-07-03,21.94,23.28,21.63,22.65,+15.45%,+12.24%,0.81,3.71,"8,142,571",184,N/A
제약,56201040,300725,PharmaBlock Sciences Nanjing Inc Class A,szse,2026-08-07,47.50,51.65,48.14,49.61,+32.82%,+37.04%,2.11,4.44,"54,045,944","2,681",N/A
제약,56201040,301015,Qingdao Baheal Medical Inc Class A,szse,2026-07-15,23.94,24.57,23.80,24.23,+8.39%,+7.40%,0.36,1.51,"9,890,983",239,N/A
제약,56201040,301080,Acrobiosystems Co Ltd Class A,szse,2026-08-07,64.75,77.70,71.58,77.70,+76.77%,+72.67%,12.95,20.0,"29,561,018","2,296",N/A
제약,56201040,003020,Hefei Lifeon Pharmaceutical Co Ltd Class A,szse,2026-06-01,"4,200","4,280","4,200","4,240",+6.13%,+3.67%,70,1.68,"3,400",14,N/A
종이 제품,51301020,002078,Shandong Sun Paper Co Ltd Class A,szse,2026-08-07,0.14,0.14,0.14,0.14,+18.64%,+12.90%,0.00,1.45,"2,000",0,N/A
중전기장비,52102040,002112,San Bian Science & Technology Co Ltd Class A,szse,2026-05-19,455,467,449,463,+6.68%,+3.35%,18,4.04,"317,200",146,N/A
직물 및 가죽제품,53202010,002083,Sunvim Group Co Ltd Class A,szse,2026-06-24,12.06,12.12,11.69,12.12,+19.52%,+10.08%,0.40,3.41,"78,495,902",951,N/A
채굴 지원 서비스 및 장비,51201070,002827,Xizang GaoZheng Explosive Co.  Ltd. Class A,szse,2026-08-07,54.16,59.58,56,59.58,+88.11%,+56.54%,5.42,10.01,"13,390,100",797,N/A
철 및 강철,51201020,000932,Hunan Valin Steel Co Ltd Class A,szse,2026-06-16,0.03,0.03,0.03,0.03,+3.57%,+3.57%,0,0.0,"108,000",0,N/A
철 및 강철,51201020,002132,Henan Hengxing Science & Technology Co Ltd Class A,szse,2026-07-20,0.17,0.18,0.16,0.18,+10.56%,+7.23%,0.02,11.25,"120,000",0,N/A
컴퓨터 하드웨어,57106010,000021,Shenzhen Kaifa Technology Co Ltd Class A,szse,2026-05-28,0.10,0.12,0.08,0.10,+14.12%,+51.56%,0.02,18.29,"8,225,000",0,N/A
타이어 및 고무 제품,53101030,002224,Sanlux Co Ltd Class A,szse,2026-08-04,"3,700","3,750","3,675","3,705",+3.49%,+0.41%,10,0.27,"1,800",6,N/A
통신 및 네트워킹,57102010,300628,Yealink Xiamen Network Technology Co Ltd Class A,szse,2026-08-04,39.65,40.25,38.74,40.03,+6.70%,+2.01%,0.85,2.17,"14,669,224",587,N/A
특수 채굴 및 금속,51201050,000060,Shenzhen Zhongjin Lingnan Nonfemet Co Ltd Class A,szse,2026-06-17,0.52,0.54,0.51,0.54,+22.73%,+27.06%,0.02,3.85,"12,000",0,N/A
특수 채굴 및 금속,51201050,000603,Shengda Resources Co Ltd Class A,szse,2026-05-15,34.87,37.78,34.38,37.12,-0.39%,+44.32%,2.69,7.81,"108,523,735","4,028",N/A
특수 채굴 및 금속,51201050,000831,China Rare Earth Resources and Technology Co Ltd Class A,szse,2026-08-07,0.37,0.37,0.37,0.37,+5.71%,+2.78%,0,0.0,"332,000",0,N/A
특수 채굴 및 금속,51201050,002167,Guangdong Orient Zirconic Ind Sci & Tech Co Ltd Class A,szse,2026-05-14,3.80,4.75,3.41,4.50,+20.03%,+40.62%,1.52,50.75,"1,812,600",8,N/A
특수 화학제,51101030,000009,China Baoan Group Co Ltd Class A,szse,2026-08-07,8.10,8.22,7.86,8.19,+2.25%,+3.93%,0.09,1.11,"74,327,504",608,N/A
특수 화학제,51101030,002440,Zhejiang Runtu Co Ltd Class A,szse,2026-07-31,13.71,13.99,13.18,13.87,+39.05%,+6.77%,0.62,4.68,"75,467,847","1,046",N/A
특수 화학제,51101030,002340,GEM Co.  Ltd. Class A,szse,2026-08-06,514,520,513,518,+7.92%,+2.37%,7,1.37,"48,700",25,N/A
항공우주 및 방위,52101010,301357,North Long Dragon New Materials Tech Co Ltd Class A,szse,2026-05-15,105.83,113.23,93.82,113.23,+7.53%,+23.74%,18.87,20.0,"11,663,062","1,320",N/A
"호텔, 모텔 및 크루즈 라인",53301010,000428,Huatian Hotel Group Co Ltd Class A,szse,2026-07-31,4.21,4.32,3.84,4.32,+14.59%,+8.27%,0.39,9.92,"52,815,292",228,N/A
