섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
금,51201060,600988,Chifeng Jilong Gold Mining Group Ltd Class A,sse,2026-08-06,41.30,41.88,40.20,41.31,+2.11%,+4.42%,0.01,0.02,"48,473,147","2,002",N/A
금,51201060,601899,Zijin Mining Group Co Ltd Class A,sse,2026-08-06,34.50,35.34,34.06,34.93,+2.28%,+6.01%,0.43,1.25,"183,724,830","6,417",N/A
무알콜 음료,54101030,600962,SDIC Zhonglu Fruit Juice Co Ltd Class A,sse,2026-08-06,30.51,30.56,28.59,30.54,+24.10%,+25.47%,0.03,0.1,"11,515,400",351,N/A
반도체,57101010,603228,Shenzhen Kinwong Electronic Co Ltd Class A,sse,2026-05-26,87.50,94.95,92.80,94.95,+22.49%,+30.61%,8.63,10.0,"32,515,324","3,087",N/A
"부동산 임대, 개발 및 운영",60101010,600663,Shanghai Lujiazui Finance & Trade Zone Development Co Ltd Class A,sse,2026-08-06,9.06,9.23,8.95,9.21,+8.04%,+14.69%,0.15,1.66,"16,878,615",155,N/A
상품 화학,51101010,688758,Suzhou Sepax Technologies Co Ltd Class A,sse,2026-07-23,26.92,27.83,25.63,27.62,+34.80%,+24.70%,1.32,5.02,"9,341,024",257,N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co.  Ltd. Class A,sse,2026-08-05,147.50,152.50,142.20,151.28,+41.10%,+17.79%,8.58,6.01,"58,108,307","8,790",N/A
생명 공학 및 의학 연구,56202010,688046,GemPharmatech Co Ltd Class A,sse,2026-07-16,29,33.31,27.74,33.31,+64.68%,+37.93%,5.55,19.99,"14,474,901",482,N/A
생명 공학 및 의학 연구,56202010,688073,Bide Pharmatech Co Ltd Class A,sse,2026-07-15,57.43,61.60,51.30,61.60,+9.67%,+30.43%,10.27,20.01,"5,263,218",324,N/A
생명 공학 및 의학 연구,56202010,688202,Shanghai Medicilon Inc Class A,sse,2026-07-15,87.35,91.88,79.83,91.15,+36.25%,+24.49%,9.35,11.43,"8,806,488",802,N/A
생명 공학 및 의학 연구,56202010,688621,Beijing Sun-Novo Pharmaceutical Research Co Ltd Class A,sse,2026-08-04,60.94,64.25,60.08,64.10,+12.73%,+12.16%,3.64,6.02,"2,132,111",136,N/A
오락용 제품,53205020,600818,Zhonglu Co Ltd Class A,sse,2026-08-06,7.42,7.70,7.27,7.45,+30.47%,+23.55%,0.03,0.4,"6,677,800",49,N/A
의료 시설 및 서비스,56102010,603882,Guangzhou Kingmed Diagnostics Group Co Ltd Class A,sse,2026-07-15,28.04,29.27,27.51,29.20,+8.11%,+5.19%,1.17,4.17,"6,598,100",192,N/A
의료 시설 및 서비스,56102010,688710,Shanghai InnoStar Bio-tech Co Ltd Class A,sse,2026-07-13,84.02,85.20,76.80,84.80,+32.85%,+19.08%,6.92,8.89,"2,806,761",238,N/A
"의료 장비, 물품 및 유통",56101020,688253,Innovita Biological Technology Co Ltd Class A,sse,2026-08-06,65.88,69.60,64.70,68.57,+22.50%,+19.98%,2.69,4.08,"2,477,030",169,N/A
전자 장비 및 부품,57104010,688011,Harbin Xinguang Optic Electronics Technology Co Ltd Class A,sse,2026-08-06,72.98,78.30,72.50,77.87,+20.08%,+24.39%,4.89,6.7,"2,416,834",188,N/A
제약,56201040,600267,Zhejiang Hisun Pharmaceutical Co Ltd Class A,sse,2026-07-22,12.48,13.11,11.81,13.11,+16.71%,+13.21%,1.19,9.98,"53,338,403",699,N/A
제약,56201040,600664,Harbin Pharmaceutical Group Co.  Ltd. Class A,sse,2026-08-05,6.77,6.84,6.45,6.84,+76.29%,+16.13%,0.62,9.97,"258,473,218","1,767",N/A
제약,56201040,600829,HPGC Renmintongtai Pharmaceutical Corp Class A,sse,2026-07-16,10.40,11.35,10.09,10.51,+7.68%,+13.74%,0.16,1.55,"49,099,050",516,N/A
제약,56201040,603456,Zhejiang Jiuzhou Pharmaceutical Co Ltd Class A,sse,2026-07-16,16.03,16.23,15.10,16.14,+20.25%,+10.85%,0.96,6.32,"33,101,370",534,N/A
제약,56201040,688105,Nanjing Vazyme Biotech Co Ltd Class A,sse,2026-08-05,19.78,22.22,19.40,21.40,+41.96%,+22.85%,1.82,9.3,"16,151,680",345,N/A
제약,56201040,688488,Jiangsu Aidea Pharmaceutical Group Co Ltd Class A,sse,2026-07-15,17.17,17.35,16.11,17.31,+2.55%,+25.16%,1.15,7.12,"10,234,687",177,N/A
조선,52102050,603268,Guangdong Songfa Ceramics Co Ltd Class A,sse,2026-08-06,180,187.41,179.02,184.13,+11.54%,+20.66%,4.13,2.29,"5,202,800",957,N/A
특수 채굴 및 금속,51201050,601168,Western Mining Co Ltd Class A,sse,2026-08-05,41.02,43.20,39.44,42.34,+26.19%,+10.15%,2.61,6.57,"81,144,537","3,435",N/A
