섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,603466,Shanghai Fengyuzhu Culture Technology Co Ltd Class A,sse,2026-08-12,12.47,13.72,12.10,13.72,+23.04%,+20.35%,1.25,10.02,"142,829,698","1,959",N/A
"가전제품, 도구 및 가정 용품",53204030,603277,Yindu Kitchen Equipment Co Ltd Class A,sse,2026-05-20,12.47,12.80,12,12.49,+0.40%,+16.73%,0.85,7.3,"20,934,763",261,N/A
건설 및 엔지니어링,52201020,600491,Long Yuan Construction Group Co Ltd Class A,sse,2026-06-04,1.44,1.50,1.28,1.50,+7.91%,+20.97%,0.14,10.29,"179,929,925",269,N/A
건설 및 엔지니어링,52201020,601886,Jangho Group Co Ltd Class A,sse,2026-08-12,10.48,11.53,10.10,11.53,+25.19%,+37.26%,1.05,10.02,"45,454,380",524,N/A
건설 및 엔지니어링,52201020,603959,Hunan Baili Engineering Sci & Tech Co Ltd Class A,sse,2026-08-12,4.80,5.27,4.80,5.16,+10.73%,+16.48%,0.36,7.5,"23,705,947",122,N/A
건설 자재,51202010,600881,Jilin Yatai Group Co Ltd Class A,sse,2026-08-12,2.06,2.27,2.10,2.27,+49.34%,+31.98%,0.21,10.19,"287,398,445",652,N/A
경영 지원 서비스,52203040,603373,Anbang Save-Guard Group Co Ltd Class A,sse,2026-08-12,41.16,42.70,40.70,41.33,+29.69%,+9.22%,0.17,0.41,"2,751,940",113,N/A
무선 통신 서비스,57401020,603236,Quectel Wireless Solutions Co Ltd Class A,sse,2026-06-08,58.30,59.43,59.43,59.43,+10.34%,+20.01%,5.40,9.99,"8,810,186",523,N/A
산업용 기계 및 장비,52102010,603956,WPG (Shanghai) Smart Water Public Co Ltd Class A,sse,2026-08-12,7.26,7.99,7.21,7.99,+28.87%,+14.14%,0.73,10.06,"35,960,494",287,N/A
상품 화학,51101010,600722,Hebei Jinniu Chemical Industry Co Ltd Class A,sse,2026-08-10,12.52,12.52,11.17,12.52,+3.64%,+16.47%,0.66,5.56,"138,189,346","1,730",N/A
상품 화학,51101010,688758,Suzhou Sepax Technologies Co Ltd Class A,sse,2026-08-10,29.65,31.97,27.77,30.09,+54.39%,+14.41%,2.08,7.43,"19,255,577",579,N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co.  Ltd. Class A,sse,2026-08-10,161.34,164.80,157.15,162.30,+61.98%,+13.74%,3.26,2.05,"73,581,224","11,942",N/A
생명 공학 및 의학 연구,56202010,688046,GemPharmatech Co Ltd Class A,sse,2026-08-11,39.52,43.47,37.50,40.91,+100.30%,+47.37%,2.31,5.98,"32,221,650","1,318",N/A
생명 공학 및 의학 연구,56202010,688073,Bide Pharmatech Co Ltd Class A,sse,2026-08-12,79.60,88.88,77.19,84.83,+67.29%,+65.26%,5.23,6.57,"9,547,830",809,N/A
생명 공학 및 의학 연구,56202010,688177,Bio-Thera Solutions Ltd Class A,sse,2026-05-21,20.28,21.58,19.62,20.97,+5.91%,+19.35%,1.01,5.06,"8,614,277",180,N/A
