섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Diversified Banks,JPM,JPMorgan Chase,s&p500,2026-04-20,316.99,320.72,7.23,2.31,"7,421,100","2,380.10",N/A
Financials,Diversified Banks,PNC,PNC Financial Services,s&p500,2026-06-11,233.94,237.66,3.72,1.59,"1,859,400",441.91,N/A
Financials,Diversified Banks,TFC,Truist Financial,s&p500,2026-04-30,50.96,51.66,0.98,1.93,"9,181,700",474.33,N/A
Financials,Diversified Banks,USB,U.S. Bancorp,s&p500,2026-06-11,57.63,58.94,1.31,2.27,"9,179,700",541.05,N/A
Financials,Investment Banking & Brokerage,IBKR,Interactive Brokers,s&p500,2026-06-11,88.83,90.81,1.98,2.23,"4,181,500",379.72,N/A
Financials,Life & Health Insurance,GL,Globe Life,s&p500,2026-06-11,165.10,166.76,1.66,1.01,"451,300",75.26,N/A
Financials,Life & Health Insurance,MET,MetLife,s&p500,2026-06-11,87.58,88.84,1.26,1.44,"3,149,500",279.80,N/A
Financials,Life & Health Insurance,PFG,Principal Financial Group,s&p500,2026-06-11,109.69,111.12,1.43,1.3,"893,700",99.31,N/A
Financials,Life & Health Insurance,PRU,Prudential Financial,s&p500,2026-06-11,106.51,108.50,1.99,1.87,"1,837,800",199.40,N/A
Financials,Multi-line Insurance,AIZ,Assurant,s&p500,2026-06-11,258.50,260.99,2.49,0.96,"251,200",65.56,N/A
Financials,Property & Casualty Insurance,CINF,Cincinnati Financial,s&p500,2026-05-20,168.53,169.01,0.71,0.42,"600,300",101.46,N/A
Financials,Regional Banks,CFG,Citizens Financial Group,s&p500,2026-06-11,66.51,67.65,1.14,1.71,"4,065,200",275.01,N/A
Financials,Regional Banks,FITB,Fifth Third Bancorp,s&p500,2026-06-11,53.42,54.73,1.31,2.45,"7,090,800",388.08,N/A
Financials,Regional Banks,HBAN,Huntington Bancshares,s&p500,2026-06-11,17.21,17.52,0.31,1.8,"26,327,000",461.25,N/A
Financials,Regional Banks,KEY,KeyCorp,s&p500,2026-06-11,22.33,22.70,0.37,1.66,"12,028,500",273.05,N/A
Financials,Regional Banks,MTB,M&T Bank,s&p500,2026-06-11,227.82,231.88,4.06,1.78,"1,027,600",238.28,N/A
Financials,Regional Banks,RF,Regions Financial Corporation,s&p500,2026-06-11,28.89,29.27,0.38,1.32,"10,057,600",294.39,N/A
Health Care,Biotechnology,ABBV,AbbVie,s&p500,2026-06-05,227.23,227.73,2.96,1.32,"4,084,500",930.16,N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-06-11,354.06,355.20,1.14,0.32,"2,730,100",969.73,N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-06-11,107.83,108.53,0.70,0.65,"1,488,900",161.59,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-11,221.16,223.85,2.69,1.22,"2,198,400",492.11,N/A
Health Care,Health Care Distributors,HSIC,Henry Schein,s&p500,2026-06-11,80.22,81.25,1.03,1.28,"1,122,200",91.18,N/A
Health Care,Health Care Equipment,BAX,Baxter International,s&p500,2026-06-11,20.49,20.86,0.37,1.81,"7,621,000",158.97,N/A
Health Care,Health Care Services,CVS,CVS Health,s&p500,2026-06-11,100.48,101.96,1.48,1.47,"11,177,900","1,139.70",N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-06-11,203.83,208.66,4.83,2.37,"936,600",195.43,N/A
Health Care,Managed Health Care,HUM,Humana,s&p500,2026-06-11,368.69,379.22,10.53,2.86,"980,000",371.64,N/A
Industrials,Aerospace & Defense,GD,General Dynamics,s&p500,2026-06-11,358.86,360.22,1.36,0.38,"988,100",355.93,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-06-11,332.76,335.30,2.54,0.76,"4,377,000","1,467.61",N/A
Industrials,Air Freight & Logistics,CHRW,C.H. Robinson,s&p500,2026-06-09,191.65,193.74,2.63,1.38,"1,032,700",200.08,N/A
Industrials,Air Freight & Logistics,EXPD,Expeditors International,s&p500,2026-06-11,166.44,166.62,0.18,0.11,"866,000",144.29,N/A
Industrials,Cargo Ground Transportation,JBHT,J.B. Hunt,s&p500,2026-06-11,289.14,289.36,0.22,0.08,"551,000",159.44,N/A
Industrials,Industrial Conglomerates,MMM,3M,s&p500,2026-06-11,157.91,158.32,0.41,0.26,"4,576,700",724.58,N/A
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-06-11,83.13,83.62,0.49,0.59,"1,522,900",127.34,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-05-28,82.49,83.06,1.23,1.5,"6,859,900",569.78,N/A
Industrials,Passenger Airlines,LUV,Southwest Airlines,s&p500,2026-06-11,44.29,45.47,1.18,2.66,"6,509,400",295.98,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-05-28,115.06,115.52,2.91,2.58,"5,367,500",620.05,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-06-11,47.37,47.57,0.20,0.42,"11,393,700",542.00,N/A
Information Technology,Electronic Manufacturing Services,JBL,Jabil,s&p500,2026-05-26,380.25,384.82,7.93,2.1,"978,100",376.39,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-11,552.64,567.25,14.61,2.64,"8,055,800","4,569.65",N/A
Information Technology,Semiconductor Materials & Equipment,LRCX,Lam Research,s&p500,2026-06-11,362.52,366.81,4.29,1.18,"9,253,300","3,394.20",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",SNDK,Sandisk,s&p500,2026-06-11,"1,881.51","1,980.10",98.59,5.24,"11,926,100","23,614.87",N/A
Materials,Industrial Gases,LIN,Linde plc,s&p500,2026-05-22,517.58,523.57,8.13,1.58,"2,191,200","1,147.25",N/A
Materials,Paper & Plastic Packaging Products & Materials,PKG,Packaging Corporation of America,s&p500,2026-06-09,227.33,228.23,3.83,1.71,"730,300",166.68,N/A
Materials,Paper & Plastic Packaging Products & Materials,SW,Smurfit Westrock,s&p500,2026-06-11,42.69,43.32,0.63,1.48,"5,832,700",252.67,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-11,118.24,119.34,1.10,0.93,"1,788,100",213.39,N/A
Materials,Steel,NUE,Nucor,s&p500,2026-06-04,262.28,266.35,5.45,2.09,"1,204,200",320.74,N/A
Materials,Steel,STLD,Steel Dynamics,s&p500,2026-06-11,279.55,282.76,3.21,1.15,"799,500",226.07,N/A
Real Estate,Health Care REITs,DOC,Healthpeak Properties,s&p500,2026-06-09,20.50,20.69,0.19,0.93,"5,273,800",109.11,N/A
Real Estate,Hotel & Resort REITs,HST,Host Hotels & Resorts,s&p500,2026-06-05,24.62,24.89,0.55,2.26,"7,626,200",189.82,N/A
Real Estate,Industrial REITs,PLD,Prologis,s&p500,2026-06-09,147.52,148.74,1.55,1.05,"2,452,000",364.71,N/A
Real Estate,Multi-Family Residential REITs,UDR,"UDR, Inc.",s&p500,2026-06-09,39.37,39.40,0.29,0.74,"3,194,900",125.88,N/A
Real Estate,Office REITs,ARE,Alexandria Real Estate Equities,s&p500,2026-06-04,53.12,53.17,0.40,0.76,"1,352,700",71.92,N/A
Real Estate,Retail REITs,FRT,Federal Realty Investment Trust,s&p500,2026-06-11,124.72,125.84,1.12,0.9,"804,300",101.21,N/A
Real Estate,Retail REITs,KIM,Kimco Realty,s&p500,2026-06-11,25.75,25.91,0.16,0.62,"6,563,200",170.05,N/A
Real Estate,Retail REITs,SPG,Simon Property Group,s&p500,2026-06-11,214.86,219.04,4.18,1.95,"1,965,400",430.50,N/A
Real Estate,Self-Storage REITs,EXR,Extra Space Storage,s&p500,2026-06-11,150.26,150.60,0.34,0.23,"890,100",134.05,N/A
Real Estate,Self-Storage REITs,PSA,Public Storage,s&p500,2026-06-11,324.71,325.94,1.23,0.38,"876,100",285.56,N/A
Utilities,Multi-Utilities,D,Dominion Energy,s&p500,2026-05-21,67.61,67.91,1.22,1.83,"5,831,000",395.98,N/A
