섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Industrials,Cargo Ground Transportation,JBHT,J.B. Hunt,s&p500,2026-06-12,289.36,289.43,1.54,0.53,"1,035,121",299.60,N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,CAT,Caterpillar Inc.,s&p500,2026-06-25,"1,057.01","1,064.90",31.71,3.07,"3,162,585","3,367.84",N/A
Industrials,Electrical Components & Equipment,AME,Ametek,s&p500,2026-06-22,241.55,241.94,4.22,1.78,"1,044,741",252.76,N/A
Industrials,Electrical Components & Equipment,ROK,Rockwell Automation,s&p500,2026-06-29,482.33,495.08,12.75,2.64,"538,410",266.56,N/A
Industrials,Heavy Electrical Equipment,GEV,GE Vernova,s&p500,2026-04-23,"1,149.53","1,174.86",72.35,6.56,"2,637,885","3,099.15",N/A
Industrials,Industrial Machinery & Supplies & Components,SNA,Snap-on,s&p500,2026-06-25,400.95,402.40,4.04,1.01,"275,357",110.80,N/A
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-06-29,93.65,94.12,0.47,0.5,"2,263,955",213.08,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-29,93.17,93.66,0.49,0.53,"6,046,799",566.34,N/A
Information Technology,Communications Equipment,FFIV,"F5, Inc.",s&p500,2026-06-29,410.56,415.96,5.40,1.32,"1,001,052",416.40,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-06-29,166.42,176.32,9.90,5.95,"14,376,524","2,534.87",N/A
Information Technology,Electronic Equipment & Instruments,TDY,Teledyne Technologies,s&p500,2026-04-08,660.31,666.90,25.68,4.0,"346,271",230.93,N/A
Information Technology,Electronic Equipment & Instruments,ZBRA,Zebra Technologies,s&p500,2026-05-18,260.06,263.26,7.45,2.91,"874,290",230.17,N/A
Information Technology,Electronic Manufacturing Services,FLEX,Flex Ltd.,s&p500,2026-06-03,161.94,162.07,2.51,1.57,"4,444,910",720.39,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-29,694.64,723.00,28.36,4.08,"15,213,946","10,999.68",N/A
Information Technology,Semiconductor Materials & Equipment,LRCX,Lam Research,s&p500,2026-06-29,410.91,433.33,22.42,5.46,"16,833,431","7,294.43",N/A
Information Technology,Semiconductor Materials & Equipment,TER,Teradyne,s&p500,2026-06-25,471.96,483.84,20.63,4.45,"4,986,934","2,412.88",N/A
Information Technology,Semiconductors,AMD,Advanced Micro Devices,s&p500,2026-06-22,551.63,580.91,41.42,7.68,"33,116,703","19,237.82",N/A
Information Technology,Systems Software,PANW,Palo Alto Networks,s&p500,2026-06-29,332.00,341.02,9.02,2.72,"9,491,737","3,236.87",N/A
Materials,Paper & Plastic Packaging Products & Materials,AMCR,Amcor,s&p500,2026-06-26,43.03,43.35,0.41,0.95,"2,767,164",119.96,N/A
