섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
기타 금융업,-,105560,KB금융,kospi,2026-07-10,"184,400","194,500","184,100","186,200",+19.44%,+8.95%,"1,800",0.98,"2,401,881","447,230","660,428"
기타 금융업,기타 금융,086790,하나금융지주,kospi,2026-06-16,"132,000","137,700","130,000","132,600",+9.77%,+6.25%,"4,100",3.19,"1,329,883","176,342","363,811"
기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",004270,남성,kospi,2026-07-10,"7,650","7,780","7,510","7,680",+919.92%,+9.25%,30,0.39,"11,117",85,278
석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",010950,S-Oil,kospi,2026-04-30,"134,500","146,500","136,000","139,500",+17.13%,+19.33%,"7,400",5.6,"808,578","112,796","157,052"
석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",010955,S-Oil우,kospi,2026-07-10,"65,800","70,400","66,700","67,500",+18.42%,+14.02%,"1,700",2.58,"46,234","3,120","2,714"
수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",003680,한성기업,kospi,2026-07-10,"8,460","10,990","8,860","9,300",+82.00%,+100.65%,840,9.93,"10,950,600","101,840",577
운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",089860,롯데렌탈,kospi,2026-04-24,"34,150","34,600","33,000","34,200",+7.55%,+8.40%,"1,000",3.01,"109,455","3,743","12,417"
금융 지원 서비스업,금융 지원 서비스,473050,유안타제15호스팩,kosdaq,2026-06-09,"2,080","2,085","2,075","2,085",+1.21%,+0.24%,10,0.48,"18,562",38,146
기타 식품 제조업,죽염 및 죽염응용식품,277410,인산가,kosdaq,2026-04-20,"1,190","7,440","5,660","6,040",+419.35%,+655.00%,"5,240",655.0,"75,282",454,232
기타 종이 및 판지 제품 제조업,"산업용 및 가정용 지류(강판간지, 다공지 등)",078130,국일제지,kosdaq,2026-06-30,"4,005","4,190","3,685","4,005",+1081.42%,+3.22%,5,0.12,"214,388",858,"4,515"
기타 화학제품 제조업,"기초화장품, 마스크팩 등",227610,아우딘퓨쳐스,kosdaq,2026-05-28,"1,190","1,258","1,109","1,202",+64.21%,+27.06%,103,9.37,"150,838",181,232
소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,348030,모비릭스,kosdaq,2026-07-10,"2,815","2,950","2,750","2,850",+7.14%,+7.55%,35,1.24,"55,162",157,273
전자부품 제조업,"반도체 및 모듈, 제어기",038880,아이에이,kosdaq,2026-07-10,"2,640","3,430","2,525","3,430",+2440.74%,+32.43%,790,29.92,"236,673",811,257
회사 본부 및 경영 컨설팅 서비스업,경영자문 및 지주사업,035610,솔본,kosdaq,2026-07-10,"4,035","4,140","4,000","4,040",+12.53%,+4.53%,5,0.12,"93,905",379,"1,104"
