섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,와이어로프 등,012160,영흥,kospi,2026-07-15,"2,170","2,560","2,180","2,395",+340.26%,+21.20%,225,10.37,"323,407",774,374
가구 제조업,"사무용가구,금속가구 도매,제조",071950,코아스,kospi,2026-06-04,"2,560","2,760","2,040","2,760",+65.57%,+55.84%,625,29.27,"2,040,758","5,632",343
가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",011090,에넥스,kospi,2026-07-15,"2,120","2,755","2,455","2,755",+523.30%,+196.24%,635,29.95,"2,603,697","7,173",326
건물 건설업,"토목공사,건축공사/부동산 임대",013700,까뮤이앤씨,kospi,2026-07-15,"1,422","1,500","1,386","1,445",+4.41%,+13.60%,23,1.62,"1,010,671","1,460",863
기타 금융업,기타 금융,086790,하나금융지주,kospi,2026-07-15,"136,800","142,500","133,200","136,800",+10.77%,+11.58%,0,0.0,"1,109,404","151,766","375,335"
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-04-29,"82,100","85,300","81,100","82,800",+15.16%,+9.52%,"1,000",1.22,"369,644","30,606","76,917"
기타 금융업,투자사업,138040,메리츠금융지주,kospi,2026-07-13,"117,000","118,300","112,100","118,300",+0.51%,+4.78%,"1,400",1.2,"253,679","30,010","197,971"
기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",004270,남성,kospi,2026-07-13,"7,680","7,750","7,210","7,750",+929.22%,+6.16%,440,6.02,"8,974",69,280
봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대",002070,비비안,kospi,2026-05-06,"11,850","13,800","13,800","13,800",+3787.32%,+130.77%,"3,180",29.94,"76,256","1,052",331
봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",014990,인디에프,kospi,2026-07-14,"1,901","2,470","1,950","2,300",+185.01%,+25.27%,399,20.99,"847,424","1,949",345
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-04-29,"5,130","5,190","4,810","5,130",+11.76%,+13.37%,130,2.6,"548,567","2,814","1,989"
