섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
기타 전문 소매,53403090,AST,Taseco Air Services JSC,hose,2026-07-08,"63,500","64,000","62,000","64,000",+8.32%,+2.40%,"2,000",3.23,"46,700","2,988",N/A
다각적 산업용 제품 도매,52202010,PIT,Petrolimex International Trading JSC,hose,2026-07-30,"8,080","8,080","8,080","8,080",+7.73%,+1.00%,0,0.0,100,0,N/A
상품 화학,51101010,HII,An Tien Industries JSC,hose,2026-07-30,"6,630","7,090","7,090","7,090",+2083.37%,+15.85%,460,6.94,"262,300","1,859",N/A
손해보험,55301020,PGI,Petrolimex Insurance Corp,hose,2026-07-30,"20,900","21,000","20,700","21,000",+14.87%,+9.09%,100,0.48,"5,400",113,N/A
"오일, 가스 정제 및 마케팅",50102030,ASP,An Pha Petroleum Group JSC,hose,2026-07-28,"11,600","11,900","11,200","11,900",+59.95%,+17.24%,750,6.73,"538,200","6,404",N/A
"오일, 가스 정제 및 마케팅",50102030,PGC,Petrolimex Gas Corp JSC,hose,2026-07-30,"12,550","12,700","12,500","12,600",+29256.77%,+3.28%,50,0.4,"40,600",511,N/A
제약,56201040,DBT,Ben Tre Pharmaceutical JSC,hose,2026-07-30,"13,200","13,200","13,200","13,200",+16.81%,+4.76%,0,0.0,"4,900",64,N/A
컴퓨터 및 전자 제품 소매,53403050,FRT,FPT Digital Retail JSC,hose,2026-07-02,"122,000","124,400","123,300","124,400",+108798.70%,+15.40%,"8,100",6.96,"1,254,600","156,072",N/A
해양 화물 및 물류,52405020,STG,South Logistics JSC,hose,2026-05-11,"38,000","38,850","38,850","38,850",+1.57%,+25.93%,"1,900",5.14,100,3,N/A
"호텔, 모텔 및 크루즈 라인",53301010,VNG,Thanh Thanh Cong Tourist JSC,hose,2026-05-11,"6,800","7,020","6,750","7,020",+3.54%,+17.79%,270,4.0,"7,000",49,N/A
환경 서비스 및 장비,52203010,HVH,HVC Investment and Technology JSC,hose,2026-07-30,"11,400","12,000","11,500","11,800",+13.36%,+9.77%,400,3.51,"496,600","5,859",N/A
