섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 가구,53204040,001323,DeRucci Healthy Sleep Co Ltd Class A,szse,2026-06-26,0.22,0.26,0.22,0.25,+98.40%,+15.35%,0.05,22.77,"11,804,000",2,N/A
건설 및 엔지니어링,52201020,003001,Zhongyan Technology Co Ltd Class A,szse,2026-05-15,"2,658","2,665","2,623","2,664",+4.55%,+0.34%,14,0.53,"12,500",33,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-07-23,12.11,13.32,12.74,13.32,+46.84%,+77.13%,1.21,9.99,"108,685,862","1,447",N/A
반도체,57101010,002916,Shennan Circuits Co Ltd Class A,szse,2026-07-21,756,757,756,756,+6.48%,+1.48%,3,0.4,"3,300",2,N/A
"부동산 임대, 개발 및 운영",60101010,000838,CASIN Real Estate Development Group Co Ltd Class A,szse,2026-07-23,2.39,2.52,2.33,2.39,+39.77%,+12.74%,0,0.0,"19,640,253",46,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-21,1.90,2.09,1.86,1.93,+53.17%,+13.53%,0.16,9.04,"94,500",0,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-07-23,4.10,4.14,4,4.13,+27.93%,+22.19%,0.03,0.73,"4,622,400",19,N/A
산업용 기계 및 장비,52102010,002122,HuiZhou Intelligence Technology Group Co Ltd Class A,szse,2026-07-13,"1,398","1,398","1,394","1,398",+11.04%,+0.87%,3,0.22,800,1,N/A
상품 화학,51101010,000301,Jiangsu Eastern Shenghong Co Ltd Class A,szse,2026-07-23,6.54,6.91,6.52,6.78,+218.31%,+10.97%,0.24,3.67,"424,150",2,N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-07-23,"6,150","6,470","6,200","6,290",+39.16%,+3.62%,140,2.28,"47,100",296,N/A
소프트웨어,57201020,002528,Shenzhen Infinova Ltd Class A,szse,2026-07-06,0.95,0.98,0.98,0.98,+133.33%,+11.36%,0.03,3.16,"2,000",0,N/A
수자원 유틸리티,59103010,001376,Jiangxi Bestoo Energy Co Ltd Class A,szse,2026-07-22,"1,537","1,554","1,533","1,549",+12.09%,+1.84%,15,0.98,"12,700",19,N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-07-23,93.25,95.20,90.70,94.30,+12.00%,+7.89%,1.05,1.13,"510,240",48,N/A
식품 가공,54102020,002216,Sanquan Food Co Ltd Class A,szse,2026-07-21,"1,221","1,239","1,210","1,229",+7.78%,+3.54%,14,1.15,"36,800",45,N/A
알루미늄,51201030,002501,Jilin Liyuan Precision Manufacturing Co Ltd Class A,szse,2026-07-21,1.26,1.37,1.10,1.35,+16.38%,+32.35%,0.09,7.14,"2,160,000",2,N/A
어업 및 농업,54102010,002311,Guangdong Haid Group Co Ltd Class A,szse,2026-07-20,48.74,49.19,47.80,49,+6.73%,+2.25%,0.31,0.64,"3,561,738",174,N/A
의류 및 액세서리 소매,53403040,002356,Shenzhen Pengfei Green Energy Development Co Ltd Class A,szse,2026-06-15,13.38,14.08,12.93,13.68,+14.12%,+9.62%,0.72,5.56,"5,189,633",70,N/A
