섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",000040,KR모터스,kospi,2026-07-28,"1,047","1,141","1,010","1,114",+152.04%,+317.23%,67,6.4,"142,953",159,192
기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",004080,신흥,kospi,2026-07-28,"14,040","14,050","14,010","14,040",+1.08%,+0.14%,0,0.0,"2,006",28,"1,305"
기타 화학제품 제조업,"기초 화장품, 건강기능식품 등",483650,달바글로벌,kospi,2026-05-14,"260,000","275,500","231,000","265,000",+11.11%,+19.37%,"9,000",3.52,"529,304","140,265","33,108"
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001525,동양우,kospi,2026-07-24,"8,670","9,090","8,010","8,810",+94.91%,+13.38%,290,3.4,514,4,23
의료용품 및 기타 의약 관련제품 제조업,재생의약품,214450,파마리서치,kosdaq global,2026-07-28,"375,500","397,500","358,500","391,000",+21.43%,+21.24%,"15,500",4.13,"452,461","176,912","40,623"
플라스틱제품 제조업,화장품 용기,251970,펌텍코리아,kosdaq global,2026-07-27,"48,600","50,400","46,050","49,950",+17.12%,+30.25%,"2,400",5.05,"111,807","5,584","6,193"
금융 지원 서비스업,금융 지원 서비스,473050,유안타제15호스팩,kosdaq,2026-07-13,"2,085","2,090","2,075","2,085",+0.72%,+0.24%,5,0.24,"267,559",557,146
금융 지원 서비스업,금융 지원 서비스(기업인수목적회사),474490,유안타제16호스팩,kosdaq,2026-06-12,"2,060","2,060","2,045","2,060",+0.49%,+0.00%,5,0.24,"181,376",373,113
금융 지원 서비스업,기업인수합병,469880,하나30호스팩,kosdaq,2026-07-10,"2,115","2,115","2,110","2,115",+1.44%,+0.24%,5,0.24,"302,603",640,154
기타 화학제품 제조업,스킨부스터 제품 및 필러,489460,바이오비쥬,kosdaq,2026-07-28,"9,170","9,500","8,810","9,330",+8.74%,+22.76%,160,1.74,"292,874","2,732","1,376"
상품 중개업,골프시뮬레이터,121440,골프존홀딩스,kosdaq,2026-07-16,"6,670","6,690","6,660","6,680",+27.24%,+0.45%,20,0.3,"1,305,484","8,720","2,861"
