섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가전제품, 도구 및 가정 용품",53204030,000651,Gree Electric Appliances Inc of Zhuhai Class A,szse,2026-07-20,40.58,41.09,40.11,40.59,+9.97%,+4.86%,0.01,0.02,"77,721,451","3,154",N/A
가정용 가구,53204040,002293,Luolai Lifestyle Technology Co Ltd Class A,szse,2026-07-06,11.24,11.79,10.64,11.85,+20.94%,+10.03%,0.77,6.95,"18,678,839",221,N/A
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-07-20,36.06,36.94,35.96,36.70,+13.63%,+3.85%,0.64,1.77,"6,180,722",226,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co Ltd Class A,szse,2026-07-15,"2,624","2,716","2,613","2,716",+3.94%,+6.05%,92,3.51,"123,700",335,N/A
건설 자재 및 비품,53203020,002372,Zhejiang Weixing New Building Materials Co Ltd Class A,szse,2026-07-20,1.19,1.45,1.24,1.35,+190.32%,+35.00%,0.16,13.45,"1,724,000",2,N/A
경영 지원 서비스,52203040,002335,Kehua Data Co Ltd Class A,szse,2026-07-14,"1,076","1,088","1,071","1,080",+3.05%,+1.98%,10,0.93,"16,800",18,N/A
경영 지원 서비스,52203040,300795,Zhejiang Meorient Commerce & Exhibition Inc Class A,szse,2026-05-26,12.31,13.31,10.49,13.31,+14.68%,+65.75%,2.22,20.02,"47,717,689",635,N/A
고속도로 및 철도,52407030,001965,China Merchants Expressway Network Technology Holdings Co Ltd Class A,szse,2026-06-23,10.20,10.35,10.11,10.30,+10.75%,+7.52%,0.11,1.08,"19,688,222",202,N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-07-16,262.30,270.20,265.30,267.20,+11.38%,+4.66%,4.90,1.87,"7,969,200","2,129",N/A
농화학제,51101020,002734,Limin Group Co Ltd Class A,szse,2026-07-08,"1,156","1,170","1,147","1,158",+11.13%,+1.05%,10,0.87,"174,300",201,N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-04-23,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"3,000",0,N/A
반도체,57101010,002916,Shennan Circuits Co Ltd Class A,szse,2026-07-15,745,757,751,756,+5.59%,+1.61%,21,2.86,"1,400",1,N/A
반도체 장비 및 테스트,57101020,002185,Tianshui Huatian Technology Co Ltd Class A,szse,2026-07-16,"1,912","1,914","1,900","1,914",+0.79%,+1.16%,2,0.1,"1,700",3,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-20,1.86,1.90,1.81,1.90,+59.66%,+22.58%,0.04,2.15,"21,000",0,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-07-20,3.41,3.94,3.60,3.78,+13.00%,+13.86%,0.37,10.85,"35,306,328",133,N/A
"부동산 임대, 개발 및 운영",60101010,002305,Langold Real Estate Co Ltd Class A,szse,2026-07-15,"1,955","1,996","1,968","1,970",+3.03%,+3.25%,17,0.87,"25,800",50,N/A
"부동산 임대, 개발 및 운영",60101010,002818,Chengdu Fusen Noble-House Industrial Co Ltd Class A,szse,2026-07-16,"1,762","1,775","1,765","1,770",+2.19%,+1.14%,8,0.45,"6,000",10,N/A
비즈니스 지원 용품,52203060,002301,Shenzhen Comix Group Co Ltd Class A,szse,2026-07-16,"1,650","1,675","1,647","1,655",+1.48%,+1.85%,5,0.3,"149,600",247,N/A
산업용 기계 및 장비,52102010,002698,Harbin Boshi Automation Co Ltd Class A,szse,2026-06-16,29.20,29.86,27.46,29.28,+4.05%,+10.91%,0.48,1.67,"3,014,408",88,N/A
상품 화학,51101010,000408,Zangge Mining Co Ltd Class A,szse,2026-05-19,2.34,2.42,2.26,2.42,+7.60%,+10.00%,0.22,10.0,"1,162,000",2,N/A
상품 화학,51101010,002361,Anhui Shenjian New Materials Co Ltd Class A,szse,2026-07-09,5.09,5.19,5.07,5.14,+2.66%,+0.98%,0.07,1.38,"2,500",0,N/A
상품 화학,51101010,002585,Jiangsu Shuangxing Color Plastic New Materials Co Ltd Class A,szse,2026-07-20,25.90,30,24.84,30,+48.88%,+32.51%,4.10,15.83,"451,000",13,N/A
상품 화학,51101010,002053,Yunnan Energy Investment Co Ltd Class A,szse,2026-07-08,"1,925","1,978","1,933","1,950",+12.59%,+2.25%,44,2.31,"77,700",151,N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-07-15,"6,070","6,270","5,950","6,090",+33.85%,+4.82%,160,2.7,"81,500",496,N/A
