섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,600288,Daheng New Epoch Technology Inc Class A,sse,2026-04-17,15.84,17.11,14.62,17.11,+16.47%,+31.11%,1.56,10.03,"98,835,990","1,691",N/A
가정용 가구,53204040,603661,Henglin Home Furnishings Co Ltd Class A,sse,2026-07-01,41.40,42.67,38.38,42.67,+39.08%,+3.07%,3.88,10.0,"11,437,245",488,N/A
고속도로 및 철도,52407030,600350,Shandong Hi-speed Co Ltd Class A,sse,2026-07-07,12.26,12.56,12.08,12.28,+24.05%,+8.29%,0.02,0.16,"5,111,080",62,N/A
금 제외 귀금속 및 광물,51201010,600172,Henan Huanghe Whirlwind Co Ltd Class A,sse,2026-07-06,18.55,19.60,18.28,18.73,+122.18%,+14.28%,0.37,2.02,"210,112,890","3,935",N/A
반도체,57101010,603893,Rockchip Electronics Co Ltd Class A,sse,2026-05-27,201.91,209.78,197.11,209.78,+30.81%,+14.45%,19.07,10.0,"31,759,112","6,662",N/A
반도체,57101010,688002,Raytron Technology Co Ltd Class A,sse,2026-06-30,154.69,160.38,151.78,158.54,+36.66%,+6.40%,7.46,4.94,"10,004,318","1,586",N/A
반도체,57101010,688141,JoulWatt Technology Co Ltd Class A,sse,2026-07-06,168.26,182.55,162.92,181.90,+187.73%,+22.46%,18.98,11.65,"13,209,078","2,402",N/A
반도체,57101010,688347,Hua Hong Grace Semiconductor Ltd Class A,sse,2026-06-29,339.14,372,317,367.42,+207.16%,+16.42%,43.42,13.4,"19,793,092","7,272",N/A
반도체,57101010,688432,GRINM Semiconductor Materials Co Ltd Class A,sse,2026-07-07,46.14,50.10,44.30,46.33,+223.14%,+1.16%,0.19,0.41,"68,702,108","3,182",N/A
반도체,57101010,688702,Suzhou Centec Communications Co Ltd Class A,sse,2026-06-30,389.99,421.66,389.39,412,+86.88%,+8.27%,30,7.85,"9,503,775","3,915",N/A
반도체 장비 및 테스트,57101020,688372,Shanghai V-Test Semiconductor Tech Co Ltd Class A,sse,2026-06-30,186,195.60,174.88,195,+28.23%,+9.80%,12.86,7.06,"10,442,909","2,036",N/A
반도체 장비 및 테스트,57101020,688652,Beijing Jingyi Automation Equipment Co Ltd Class A,sse,2026-07-01,225,229.90,200.38,227.95,+121.74%,+1.31%,12.45,5.78,"9,798,288","2,233",N/A
"부동산 임대, 개발 및 운영",60101010,600246,Vantone Neo Development Group Co Ltd Class A,sse,2026-06-26,19.97,20.33,18.36,20.25,+113.16%,+13.70%,1.65,8.87,"187,378,912","3,794",N/A
산업용 기계 및 장비,52102010,603339,Square Technology Group Co Ltd Class A,sse,2026-06-24,15.40,15.47,13.80,15.47,+20.77%,+6.98%,1.41,10.03,"28,503,165",440,N/A
산업용 기계 및 장비,52102010,603380,Suzhou Etron Technologies Co Ltd Class A,sse,2026-07-01,46,47.29,45,47.29,+37.73%,+2.80%,4.30,10.0,"4,689,800",221,N/A
산업용 기계 및 장비,52102010,688392,SBT Ultrasonic Technology Co Ltd Class A,sse,2026-07-01,231,235.66,208,232.04,+80.00%,+0.45%,2.25,0.98,"4,078,335",946,N/A
전자 장비 및 부품,57104010,688629,Sichuan Huafeng Technology Co Ltd Class A,sse,2026-07-06,201.26,217.95,204.13,207,+63.24%,+14.65%,7.60,3.81,"18,634,628","3,857",N/A
제약,56201040,600285,Henan Lingrui Pharmaceutical Co Ltd Class A,sse,2026-07-07,21.45,22.08,21.15,21.69,+4.25%,+8.61%,0.24,1.12,"7,128,914",154,N/A
조선,52102050,603268,Guangdong Songfa Ceramics Co Ltd Class A,sse,2026-05-13,165.08,172.99,156.67,170.63,+41.92%,+18.91%,10.26,6.4,"13,366,202","2,280",N/A
특수 화학제,51101030,603991,Shenzhen Leading Semiconductor Industry Co.  Ltd Class A,sse,2026-07-01,155.27,159,147.02,157.10,+47.01%,+1.18%,2.41,1.56,"4,469,802",702,N/A
