섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,002232,Qiming Information Technology Co Ltd Class A,szse,2026-05-07,6.26,6.44,5.75,6.40,+1.09%,+10.92%,0.67,11.69,"9,532,167",61,N/A
"가전제품, 도구 및 가정 용품",53204030,000333,Midea Group Co Ltd Class A,szse,2026-07-28,85.37,87.50,85.10,87.01,+12.45%,+2.61%,1.64,1.92,"47,814,431","4,160",N/A
"가전제품, 도구 및 가정 용품",53204030,000651,Gree Electric Appliances Inc of Zhuhai Class A,szse,2026-07-22,40.86,41.90,40.79,41.65,+2.92%,+1.93%,0.85,2.08,"74,451,055","3,100",N/A
"가전제품, 도구 및 가정 용품",53204030,002705,Guangdong Xinbao Electrical Appliances Holdings Co Ltd Class A,szse,2026-07-14,"8,410","8,800","8,200","8,800",+28.47%,+9.73%,600,7.32,"35,500",312,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-07-13,314,316,307,316,+14.49%,+2.93%,10,3.27,"89,000",28,N/A
가정용 가구 소매,53403030,301376,Ziel Home Furnishing Technology Co Ltd Class A,szse,2026-07-06,19.50,19.66,18.70,19.50,+12.14%,+8.64%,0.58,3.07,"3,308,200",64,N/A
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-07-23,39.22,39.96,39.06,39.46,+20.75%,+4.17%,0.46,1.18,"4,369,910",172,N/A
가정용 전자 제품,57106030,002681,Shenzhen Fenda Technology Co Ltd Class A,szse,2026-06-15,"2,129","2,212","2,123","2,202",+17.57%,+5.46%,92,4.36,"201,300",443,N/A
개인 생활 필수 용품,54201020,001328,Dencare Chongqing Oral Care Co Ltd Class A,szse,2026-07-28,31.82,32.60,31.69,32.08,+0.65%,+8.53%,0.26,0.82,"3,364,533",107,N/A
건설 및 엔지니어링,52201020,000928,Sinosteel Engineering & Technology Co Ltd Class A,szse,2026-06-22,0.08,0.12,0.08,0.10,+30.77%,+45.71%,0.03,37.84,"25,615,730",2,N/A
건설 및 엔지니어링,52201020,002060,Guangdong Construction Engineering Group Co Ltd Class A,szse,2026-07-16,"1,305","1,331","1,290","1,331",+22.00%,+3.26%,37,2.86,"121,000",161,N/A
건설 및 엔지니어링,52201020,003001,Zhongyan Technology Co Ltd Class A,szse,2026-07-27,"2,751","2,881","2,731","2,869",+9.50%,+8.51%,148,5.44,"93,600",268,N/A
건설 자재 및 비품,53203020,002108,Cangzhou Mingzhu Plastic Co Ltd Class A,szse,2026-07-28,"5,120","5,280","5,070","5,250",+30.11%,+11.58%,130,2.54,"42,600",223,N/A
건설 자재 및 비품,53203020,002918,Monalisa Group Co Ltd Class A,szse,2026-07-27,"2,835","2,871","2,825","2,871",+1.48%,+4.59%,38,1.34,"112,000",321,N/A
경영 지원 서비스,52203040,002335,Kehua Data Co Ltd Class A,szse,2026-07-27,"1,096","1,107","1,086","1,104",+8.02%,+0.82%,15,1.38,"21,700",23,N/A
광고 및 마케팅,53302010,002127,NanJi E-Commerce Co Ltd Class A,szse,2026-07-07,689.90,696.50,677.50,696.50,+0.94%,+4.83%,16.60,2.44,"2,513,500","1,750",N/A
광고 및 마케팅,53302010,002181,Guangdong Guangzhou Daily Media Co Ltd Class A,szse,2026-07-28,269.50,279.80,270.10,276.80,+15.24%,+6.67%,7.30,2.71,"12,782,000","3,538",N/A
