섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",002990,금호건설,kospi,2026-07-01,"14,540","18,000","14,060","17,310",+223.55%,+47.57%,"3,310",23.64,"25,168,710","435,670","6,449"
생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",081660,미스토홀딩스,kospi,2026-07-08,"47,850","52,400","45,050","52,400",+23.73%,+12.93%,"4,550",9.51,"352,552","18,473","27,820"
수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",003680,한성기업,kospi,2026-04-17,"5,230","6,510","5,050","6,510",+27.40%,+52.10%,"1,500",29.94,"3,175,839","20,674",404
수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,014710,사조씨푸드,kospi,2026-07-06,"8,800","8,910","8,620","8,800",+16.25%,+5.26%,50,0.57,"13,950",122,"1,515"
플라스틱제품 제조업,화장품 용기,251970,펌텍코리아,kosdaq global,2026-07-07,"46,500","46,700","42,275","46,700",+5.90%,+20.83%,"2,000",4.47,"85,970","4,014","5,790"
그외 기타 운송장비 제조업,전기 및 일반자전거 등,123750,알톤,kosdaq,2026-07-06,"2,250","2,300","2,150","2,250",+0.45%,+7.14%,35,1.58,"76,935",173,310
금융 지원 서비스업,기업인수합병,469880,하나30호스팩,kosdaq,2026-06-04,"2,105","2,117","2,100","2,105",+0.96%,+0.00%,3,0.14,"99,549",209,153
기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI",263800,데이타솔루션,kosdaq,2026-07-08,"5,940","7,720","6,200","7,720",+63.91%,+70.42%,"1,780",29.97,"5,966,267","46,059","1,252"
기타 금융업,리스수입,021880,메이슨캐피탈,kosdaq,2026-05-26,287,"2,040","1,537","1,609",+712.63%,+1083.09%,"1,473",1083.09,"1,039,676","1,672",341
소프트웨어 개발 및 공급업,빅데이터플랫폼,189330,씨이랩,kosdaq,2026-07-08,"12,620","16,000","11,800","13,130",+183.59%,+45.89%,510,4.04,"7,141,330","93,765","1,231"
영상 및 음향기기 제조업,"카 인포테인먼트용 영상·음향기기, 차체 자동화설비 및 조립용 지그 제조",025440,DH오토웨어,kosdaq,2026-07-08,"3,410","3,460","3,280","3,445",+333.33%,+371.92%,35,1.03,"10,328",35,336
자동차 신품 부품 제조업,"도어벨트, 몰딩",053060,세동,kosdaq,2026-07-08,"1,535","1,585","1,500","1,548",+22.18%,+11.53%,13,0.85,"290,768",450,273
