섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,GREEL,Vulcan Infrastructure and Power 8 50 Senior Notes due 2026,nasdaq,2026-07-24,24.83,24.85,24.78,24.85,+24.25%,+0.08%,0.06,0.24,900,0.02,N/A
IT 서비스 및 컨설팅,57201010,NSIT,Insight Enterprises Inc,nasdaq,2026-07-30,127.77,130.66,126.21,128.93,+82.93%,+9.59%,1.16,0.91,"395,500",50.99,N/A
개인 생활 필수 용품,54201020,CABR,Caring Brands Inc,nasdaq,2026-07-29,1.56,1.62,1.56,1.59,+60.28%,+9.66%,0.03,1.92,"6,900",0.01,N/A
경영 지원 서비스,52203040,ACCL,Acco Group Holdings Ltd,nasdaq,2026-07-30,2.21,2.24,2.19,2.23,+49.66%,+4.69%,0.02,0.72,"17,400",0.04,N/A
경영 지원 서비스,52203040,EXPO,Exponent Inc,nasdaq,2026-07-29,65.85,68.70,64.84,66.85,+3.45%,+8.81%,2.28,3.53,"1,269,900",84.89,N/A
경영 지원 서비스,52203040,PAYO,Payoneer Global Inc,nasdaq,2026-07-30,7.16,7.18,7.15,7.17,+43.11%,+0.70%,0.01,0.14,"6,668,200",47.81,N/A
경영 지원 서비스,52203040,PICS,Pics NV,nasdaq,2026-05-06,13.08,13.27,12.65,13.20,+13.30%,+11.39%,0.30,2.33,"132,600",1.75,N/A
경영 지원 서비스,52203040,ZTG,Zenta Group Co Ltd,nasdaq,2026-07-23,3.50,6.00,3.28,4.40,+83.33%,+34.97%,1.01,29.79,"891,900",3.92,N/A
광고 및 마케팅,53302010,FORR,Forrester Research Inc,nasdaq,2026-07-16,10.48,11.75,9.94,11.50,+84.89%,+29.65%,1.76,18.07,"233,700",2.69,N/A
기업 금융 서비스,55101050,BANFP,BancFirst 7.2% Cumulative Pref Shs,nasdaq,2026-06-30,26.59,26.79,26.59,26.64,+2.45%,+1.14%,0.33,1.25,"3,300",0.09,N/A
레스토랑 및 바,53301020,CAKE,Cheesecake Factory Inc,nasdaq,2026-07-30,101.31,103.33,100.60,101.42,+71.91%,+19.71%,0.11,0.11,"1,974,600",200.26,N/A
레스토랑 및 바,53301020,NDLS,Noodles & Co,nasdaq,2026-07-30,17.58,19.00,16.91,18.62,+45.24%,+21.22%,1.04,5.92,"103,600",1.93,N/A
방송,53302020,AMCX,AMC Global Media Inc,nasdaq,2026-07-16,10.90,11.66,9.93,11.20,+35.10%,+14.40%,1.49,15.35,"3,207,600",35.93,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,SGLY,Singularity Future Technology Ltd,nasdaq,2026-07-30,4.61,5.42,4.40,5.23,+1036.96%,+39.08%,0.62,13.45,"92,200",0.48,N/A
블록 체인 및 암호화폐,57301030,YDKG,Yueda Digital Holding,nasdaq,2026-07-21,1.05,1.09,0.98,1.05,+19.32%,+16.67%,0.05,5.0,"60,800",0.06,N/A
사무기기,57105010,SEER,Seer Inc,nasdaq,2026-07-07,2.22,2.25,2.16,2.22,+13.85%,+12.69%,0.16,7.77,"2,903,300",6.45,N/A
산업용 기계 및 장비,52102010,ARXS,Arxis Inc,nasdaq,2026-07-30,48.98,55.24,49.41,54.30,+54.00%,+28.07%,5.32,10.86,"1,491,000",80.96,N/A
산업용 기계 및 장비,52102010,PKOH,Park Ohio Holdings Corp,nasdaq,2026-07-30,39.33,40.41,39.01,39.93,+37.64%,+3.80%,0.60,1.54,"77,900",3.11,N/A
생명 공학 및 의학 연구,56202010,ADIL,Adial Pharmaceuticals Inc,nasdaq,2026-07-30,3.29,3.39,3.20,3.34,+108.75%,+20.14%,0.05,1.52,"51,500",0.17,N/A
생명 공학 및 의학 연구,56202010,CDNA,CareDx Inc,nasdaq,2026-07-16,40.34,45.00,40.67,43.71,+108.54%,+17.69%,5.61,14.72,"2,778,900",121.47,N/A
생명 공학 및 의학 연구,56202010,ELVN,Enliven Therapeutics Inc,nasdaq,2026-07-21,54.33,55.81,53.10,54.81,+31.72%,+3.51%,0.86,1.59,"660,400",36.20,N/A
생명 공학 및 의학 연구,56202010,MSLE,Satellos Bioscience Inc,nasdaq,2026-07-10,9.79,10.10,9.10,9.99,+19.50%,+2.15%,0.33,3.42,"36,800",0.37,N/A
생명 공학 및 의학 연구,56202010,TECH,Bio-Techne Corp,nasdaq,2026-07-28,72.07,72.17,71.96,72.09,+31.94%,+0.68%,0.06,0.08,"4,033,500",290.78,N/A
생명 공학 및 의학 연구,56202010,YARW,Yarrow Bioscience Inc,nasdaq,2026-07-30,32.99,35.96,31.55,35.02,+86.31%,+37.60%,2.03,6.15,"18,500",0.65,N/A
소비자 대출,55101030,SLMBP,SLM Floating Rate Non Cumulative Pref Shs Series B,nasdaq,2026-06-18,75.07,75.09,74.72,75.08,+2.07%,+1.23%,0.50,0.67,"7,800",0.59,N/A
소프트웨어,57201020,BLKB,Blackbaud Inc,nasdaq,2026-07-29,42.18,43.13,38.74,42.80,+13.86%,+30.85%,2.72,6.79,"920,000",39.38,N/A
소프트웨어,57201020,CERT,Certara Inc,nasdaq,2026-07-29,8.09,8.15,7.70,8.10,+30.86%,+7.86%,0.32,4.11,"4,442,100",35.98,N/A
소프트웨어,57201020,EA,Electronic Arts Inc,nasdaq,2026-07-30,209.59,209.93,209.76,209.86,+4.08%,+0.38%,0.27,0.13,"4,850,900","1,018.01",N/A
소프트웨어,57201020,EVCM,EverCommerce Inc,nasdaq,2026-07-30,12.14,12.34,11.84,12.34,+6.01%,+6.75%,0.20,1.65,"111,600",1.38,N/A
소프트웨어,57201020,FCUV,Focus Universal Inc,nasdaq,2026-06-25,4.76,17.59,8.42,11.60,+147.86%,+406.55%,9.72,517.02,"100,091,000","1,161.06",N/A
소프트웨어,57201020,GTLB,GitLab Inc,nasdaq,2026-07-20,34.07,34.75,33.31,34.51,+40.34%,+10.33%,0.79,2.34,"3,136,700",108.25,N/A
소프트웨어,57201020,IDAI,T Stamp Inc,nasdaq,2026-07-30,2.59,2.69,2.47,2.68,+6.77%,+41.05%,0.09,3.47,"47,000",0.13,N/A
소프트웨어,57201020,INTA,Intapp Inc,nasdaq,2026-07-30,32.07,32.97,31.34,32.69,+38.11%,+19.00%,0.62,1.93,"831,000",27.17,N/A
소프트웨어,57201020,MSFT,Microsoft Corp,nasdaq,2026-06-01,460.52,466.84,449.33,464.72,+12.60%,+21.75%,13.62,3.02,"60,748,000","28,230.81",N/A
소프트웨어,57201020,RDVT,Red Violet Inc,nasdaq,2026-07-06,68.71,69.61,67.04,69.38,+72.59%,+14.00%,1.02,1.49,"236,700",16.42,N/A
소프트웨어,57201020,SPSC,SPS Commerce Inc,nasdaq,2026-07-29,69.40,75.69,69.00,73.39,+25.37%,+20.00%,7.56,11.48,"1,414,700",103.82,N/A
손해보험,55301020,DGICA,Donegal Group Inc Class A,nasdaq,2026-07-30,19.57,20.10,19.24,19.74,+20.96%,+5.22%,0.17,0.88,"162,500",3.21,N/A
손해보험,55301020,SAFT,Safety Insurance Group Inc,nasdaq,2026-07-24,103.20,103.57,103.00,103.39,+37.32%,+0.18%,0.20,0.19,"374,200",38.69,N/A
식품 소매 및 유통,54301020,CHEF,Chefs' Warehouse Inc,nasdaq,2026-07-30,112.22,115.72,110.73,115.35,+47.90%,+21.60%,3.13,2.79,"1,118,100",128.97,N/A
어업 및 농업,54102010,CHSCN,CHS Reset Rate Pref Shs Class B Series 2,nasdaq,2026-07-27,25.08,25.22,24.98,25.18,+1.12%,+0.78%,0.19,0.76,"47,800",1.20,N/A
"오일, 가스 정제 및 마케팅",50102030,CLMT,Calumet Inc,nasdaq,2026-07-21,44.17,44.48,42.91,44.19,+29.40%,+6.00%,0.44,1.01,"742,100",32.79,N/A
은행,55101010,AFBI,Affinity Bancshares Inc,nasdaq,2026-07-30,23.00,23.00,22.97,23.00,+2.54%,+0.22%,0.00,0.0,"11,200",0.26,N/A
은행,55101010,ASRV,Ameriserv Financial Inc,nasdaq,2026-07-30,4.57,4.57,4.44,4.57,+17.18%,+5.30%,0.00,0.0,"4,700",0.02,N/A
은행,55101010,BPOP,Popular Inc,nasdaq,2026-07-30,175.13,176.59,174.92,175.21,+18.95%,+2.03%,0.08,0.05,"465,400",81.54,N/A
은행,55101010,BUSEP,First Busey Corp Dep Shs Repstg 1 40Th Int Non Cum Perp Pfd Depositary Shares,nasdaq,2026-07-30,26.12,26.36,26.06,26.28,+1.34%,+1.15%,0.16,0.61,"19,500",0.51,N/A
은행,55101010,BWFG,Bankwell Financial Group Inc,nasdaq,2026-07-29,68.06,69.21,66.02,68.15,+35.39%,+9.55%,0.44,0.65,"51,300",3.50,N/A
은행,55101010,CNOBP,Connectone Bancorp New Depositary Shs Rep A 1 40Th Non Cm Perp Pref Shs Series A,nasdaq,2026-07-30,25.20,25.28,25.19,25.28,+2.88%,+0.56%,0.08,0.31,"17,600",0.44,N/A
은행,55101010,CTBI,Community Trust Bancorp Inc,nasdaq,2026-07-29,78.35,79.07,77.06,78.45,+22.65%,+3.02%,0.38,0.49,"98,600",7.74,N/A
은행,55101010,CZFS,Citizens Financial Services Inc,nasdaq,2026-07-29,77.26,77.52,73.90,77.52,+29.21%,+3.53%,1.14,1.49,"28,800",2.23,N/A
은행,55101010,FBIZ,First Business Financial Services Inc,nasdaq,2026-07-28,68.68,70.71,67.34,70.21,+27.18%,+4.51%,2.95,4.39,"157,100",11.03,N/A
은행,55101010,FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs,nasdaq,2026-07-30,25.43,25.60,25.45,25.52,+2.53%,+0.79%,0.09,0.35,"52,306",1.33,N/A
은행,55101010,FXNC,First National Corp,nasdaq,2026-07-30,31.64,32.18,31.05,31.75,+18.97%,+6.72%,0.11,0.35,"51,500",1.64,N/A
은행,55101010,HFBL,Home Federal Bancorp Inc of Louisiana,nasdaq,2026-07-27,23.31,23.35,23.35,23.35,+24.60%,+6.38%,0.36,1.57,700,0.02,N/A
은행,55101010,INBK,First Internet Bancorp,nasdaq,2026-07-01,28.59,30.05,27.20,29.46,+20.31%,+11.38%,3.17,12.06,"273,100",8.05,N/A
은행,55101010,MCHB,Mechanics Bancorp,nasdaq,2026-07-16,16.64,16.85,16.53,16.79,+22.15%,+7.08%,0.19,1.14,"624,600",10.49,N/A
은행,55101010,NKSH,National Bankshares Inc,nasdaq,2026-07-28,39.93,41.00,39.71,40.60,+15.56%,+10.81%,0.88,2.22,"46,600",1.89,N/A
은행,55101010,OSBC,Old Second Bancorp  Inc,nasdaq,2026-07-29,25.29,25.35,24.94,25.29,+23.37%,+5.24%,0.02,0.08,"336,700",8.52,N/A
은행,55101010,PBAM,CalPrivate Bank,nasdaq,2026-07-30,83.50,85.00,83.50,84.10,+12.90%,+3.52%,0.60,0.72,"36,100",3.04,N/A
은행,55101010,PGC,Peapack-Gladstone Financial Corp,nasdaq,2026-07-30,"12,550.00","12,700.00","12,500.00","12,600.00",+29256.77%,+3.28%,50.00,0.4,"40,600",511.56,N/A
은행,55101010,SBCF,Seacoast Banking Corporation of Florida,nasdaq,2026-07-30,34.57,35.00,33.55,34.74,+13.02%,+3.73%,0.17,0.49,"1,596,000",55.45,N/A
은행,55101010,SFNC,Simmons First National Corp,nasdaq,2026-07-28,23.48,23.67,23.32,23.59,+12.77%,+1.77%,0.18,0.77,"1,876,300",44.26,N/A
은행,55101010,VLYPO,Valley National 5.50% Fixed to Floating Rate Non Cum Perp Pref Shs Series B,nasdaq,2026-07-07,25.00,25.02,24.94,25.02,+2.05%,+0.32%,0.10,0.4,"15,700",0.39,N/A
은행,55101010,VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,nasdaq,2026-07-20,25.05,25.13,25.00,25.13,+1.79%,+0.48%,0.10,0.4,"17,300",0.43,N/A
은행,55101010,WTBA,West Bancorporation Inc,nasdaq,2026-07-28,28.02,28.19,27.57,28.05,+20.41%,+2.86%,0.28,1.01,"57,600",1.62,N/A
의료 시설 및 서비스,56102010,MGRX,Mangoceuticals Inc,nasdaq,2026-07-23,0.56,1.25,0.52,0.56,+64.79%,+6.91%,0.26,89.46,"510,799,200",284.52,N/A
의료 시설 및 서비스,56102010,RYOJ,rYojbaba Co Ltd,nasdaq,2026-05-27,5.15,5.80,4.08,5.62,+156.62%,+45.97%,0.92,19.57,"164,500",0.92,N/A
