섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
반도체,57101010,600360,JiLin Sino-Microelectronics Co Ltd Class A,sse,2026-07-10,16.79,18.46,16.13,17.02,+83.50%,+22.18%,0.23,1.37,"261,698,367","4,454",N/A
반도체,57101010,603893,Rockchip Electronics Co Ltd Class A,sse,2026-07-10,208.80,227,208.78,219,+29.00%,+24.35%,10.20,4.89,"24,399,516","5,343",N/A
반도체,57101010,688584,Wafer Works Shanghai Co Ltd Class A,sse,2026-07-10,43.38,49.86,43.30,46.25,+131.25%,+49.34%,2.87,6.62,"42,115,858","1,947",N/A
반도체 장비 및 테스트,57101020,688072,Piotech Inc Class A,sse,2026-06-26,832,910,680.05,845,+106.91%,+1.56%,13,1.56,"22,466,066","18,983",N/A
생명 공학 및 의학 연구,56202010,688176,Jiangsu Yahong Meditech Co Ltd Class A,sse,2026-04-16,14.21,15.10,12.57,14.70,+3.96%,+20.20%,1.90,14.84,"53,659,400",788,N/A
생명 공학 및 의학 연구,56202010,688382,InventisBio Co Ltd Class A,sse,2026-04-30,23.30,24.74,22.15,23.58,+11.38%,+2.25%,1.17,5.22,"27,686,831",652,N/A
의료 시설 및 서비스,56102010,688710,Shanghai InnoStar Bio-tech Co Ltd Class A,sse,2026-07-10,77.87,84.58,76.51,84.02,+16.52%,+31.24%,6.15,7.9,"8,759,306",735,N/A
전력 유틸리티,59101010,600900,China Yangtze Power Co Ltd Class A,sse,2026-06-12,28.28,28.48,27.80,28.42,+7.57%,+4.52%,0.39,1.39,"200,809,214","5,706",N/A
제약,56201040,600129,Chongqing Taiji Industry Group Co Ltd Class A,sse,2026-04-15,16.64,17.95,15.90,17.94,+9.99%,+25.28%,1.36,8.2,"74,079,902","1,328",N/A
제약,56201040,600285,Henan Lingrui Pharmaceutical Co Ltd Class A,sse,2026-07-08,21.90,22.99,21.86,22.66,+11.15%,+6.34%,0.94,4.33,"20,413,111",462,N/A
제약,56201040,603669,Lionco Pharmaceutical Group Co Ltd Class A,sse,2026-07-10,6.18,6.80,6.15,6.80,+49.12%,+13.90%,0.62,10.03,"66,355,357",451,N/A
해양 화물 및 물류,52405020,600428,COSCO SHIPPING Specialized Carriers Co Ltd Class A,sse,2026-04-22,9.15,9.89,9.15,9.82,+12.10%,+13.66%,0.83,9.23,"217,908,089","2,139",N/A
