섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
가정용 전자 제품,57106030,001308,Shenzhen KTC Technology Co Ltd Class A,szse,2026-07-22,37.88,39.22,37.24,39.22,+23.49%,+12.06%,1.34,3.54,"7,413,153",290,N/A
건설 및 엔지니어링,52201020,002630,China Western Power Industrial Co Ltd Class A,szse,2026-05-27,82.70,92.25,78.20,89,+10.56%,+53.45%,10.80,13.81,"107,000",9,N/A
농화학제,51101020,002258,Lier Chemical Co Ltd Class A,szse,2026-06-22,14.23,14.50,13.54,14.39,+5.53%,+4.05%,0.61,4.43,"34,537,843",496,N/A
다각적 화학 산업,51101090,002407,Do-Fluoride New Materials Co Ltd Class A,szse,2026-05-05,5.30,5.33,5.25,5.30,+0.38%,+6.00%,0.05,0.95,"31,200",0,N/A
민자 발전 사업,59101020,001258,Xinjiang Lixin Energy Co Ltd Class A,szse,2026-06-03,11.04,12.11,11.64,12.11,+26.95%,+77.05%,1.10,9.99,"105,621,840","1,279",N/A
"부동산 임대, 개발 및 운영",60101010,000838,CASIN Real Estate Development Group Co Ltd Class A,szse,2026-07-15,2.35,2.43,2.29,2.39,+39.77%,+1.70%,0.08,3.46,"43,155,414",103,N/A
"부동산 임대, 개발 및 운영",60101010,002146,Risesun Real Estate Development Co Ltd Class A,szse,2026-07-21,1.90,2.09,1.86,1.93,+53.17%,+13.53%,0.16,9.04,"101,500",0,N/A
"부동산 임대, 개발 및 운영",60101010,002314,Shenzhen New Nanshan Holding Group Co Ltd Class A,szse,2026-07-22,3.96,4.14,3.88,4.10,+25.11%,+20.59%,0.14,3.54,"22,634,000",92,N/A
산업용 기계 및 장비,52102010,002698,Harbin Boshi Automation Co Ltd Class A,szse,2026-07-22,31.60,33.44,31.14,32.10,+15.43%,+15.55%,0.50,1.58,"5,341,486",171,N/A
산업용 기계 및 장비,52102010,002997,Rayhoo Motor Dies Co Ltd Class A,szse,2026-07-10,"1,337","1,338","1,337","1,338",+39.09%,+0.15%,1,0.07,"42,500",56,N/A
상품 화학,51101010,000301,Jiangsu Eastern Shenghong Co Ltd Class A,szse,2026-07-15,6.44,6.61,6.15,6.54,+214.42%,+9.18%,0.39,6.34,"430,400",2,N/A
상품 화학,51101010,000408,Zangge Mining Co Ltd Class A,szse,2026-07-22,2.51,2.59,2.50,2.52,+12.53%,+15.60%,0.01,0.4,"776,000",1,N/A
상품 화학,51101010,002585,Jiangsu Shuangxing Color Plastic New Materials Co Ltd Class A,szse,2026-07-22,31.26,34.50,30.08,34.46,+80.13%,+47.26%,3.20,10.24,"356,000",12,N/A
상품 화학,51101010,002053,Yunnan Energy Investment Co Ltd Class A,szse,2026-07-22,"1,964","1,971","1,950","1,966",+17.51%,+3.58%,2,0.1,"31,200",61,N/A
상품 화학,51101010,002226,Anhui Jiangnan Chemical Industry Co Ltd Class A,szse,2026-07-06,"4,750","4,750","4,735","4,750",+2.04%,+0.64%,15,0.32,900,4,N/A
상품 화학,51101010,002805,Shandong Fengyuan Chemical Co Ltd Class A,szse,2026-07-22,"6,130","6,260","6,060","6,150",+33.55%,+6.96%,20,0.33,"48,800",300,N/A
소프트웨어,57201020,002528,Shenzhen Infinova Ltd Class A,szse,2026-07-06,0.95,0.98,0.98,0.98,+133.33%,+11.36%,0.03,3.16,"2,000",0,N/A
수자원 유틸리티,59103010,000598,Chengdu Xingrong Environment Co Ltd Class A,szse,2026-07-22,7.26,7.43,7.15,7.43,+7.53%,+7.68%,0.17,2.34,"41,241,281",306,N/A
식품 가공,54102020,000019,Shenzhen Cereals Holdings Co Ltd Class A,szse,2026-05-08,91.15,93.55,88,93.25,+10.22%,+7.00%,3.60,4.02,"1,291,031",120,N/A
알루미늄,51201030,002501,Jilin Liyuan Precision Manufacturing Co Ltd Class A,szse,2026-07-21,1.26,1.43,1.25,1.26,+8.62%,+26.00%,0,0.0,"4,726,000",5,N/A
오일 및 가스 수송 서비스,50103030,000669,Jinhong Holding Group Co Ltd Class A,szse,2026-07-07,130.30,134.30,128.40,132,+17.75%,+1.85%,2.10,1.62,"4,198,909",554,N/A
온라인 서비스,57201030,002291,Guangdong Yowant Technology Group Co Ltd Class A,szse,2026-07-22,13.30,14.49,13.04,13.77,+19.95%,+22.73%,0.47,3.53,"2,170,000",29,N/A
온라인 서비스,57201030,002354,Tianyu Digital Technology Group Co Ltd Class A,szse,2026-07-21,"1,359","1,480","1,181","1,440",+53.68%,+79.10%,220,18.03,"8,740,800","12,586",N/A
은행,55101010,000001,Ping An Bank Co Ltd Class A,szse,2026-07-15,71.65,73.20,70.85,72.85,+14.24%,+3.41%,1.40,1.96,"6,659,312",485,N/A
의류 및 액세서리,53202020,002832,BIEM.L.FDLKK Garment Co Ltd Class A,szse,2026-07-15,22.11,22.63,21.21,22.59,+29.12%,+2.17%,0.97,4.49,"12,661,351",286,N/A
"자동차, 트럭 및 오토바이 부품",53101020,300643,Hamaton Automotive Technology Co Ltd Class A,szse,2026-07-22,19.93,20.95,19.58,20.79,+21.45%,+13.98%,0.86,4.32,"18,379,213",382,N/A
전자 장비 및 부품,57104010,000536,Hua Ying Technology Group Co Ltd Class A,szse,2026-06-08,1.15,1.15,1.13,1.15,+6.71%,+0.88%,0.02,1.77,"382,000",0,N/A
