섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가전제품, 도구 및 가정 용품",53204030,002705,Guangdong Xinbao Electrical Appliances Holdings Co Ltd Class A,szse,2026-07-10,"8,040","8,280","8,030","8,280",+22.12%,+8.09%,240,2.99,"17,800",147,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-07-06,303,325,303,314,+11.74%,+3.63%,11,3.63,"341,900",107,N/A
가정용 전자 제품,57106030,002429,Shenzhen MTC Co Ltd Class A,szse,2026-04-20,2.59,2.60,2.38,2.59,+11.16%,+0.78%,0.02,0.78,"887,500",2,N/A
건설 및 엔지니어링,52201020,002060,Guangdong Construction Engineering Group Co Ltd Class A,szse,2026-07-08,"1,272","1,297","1,263","1,281",+12.96%,+1.75%,20,1.59,"137,500",176,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-07-08,"3,010","3,015","3,005","3,015",+2.10%,+0.50%,5,0.17,900,2,N/A
경영 지원 서비스,52203040,001269,Inner Mongolia OJing Science & Technology Co Ltd Class A,szse,2026-06-08,0.04,0.04,0.04,0.04,+37.50%,+10.00%,0.00,10.0,"190,000",0,N/A
경영 지원 서비스,52203040,002335,Kehua Data Co Ltd Class A,szse,2026-07-07,"1,060","1,067","1,061","1,062",+2.91%,+1.05%,3,0.28,"6,500",6,N/A
다각적 산업용 제품 도매,52202010,000900,Xiandai Investment Co Ltd Class A,szse,2026-07-10,8.73,9.02,8.68,8.88,+13.56%,+6.73%,0.15,1.72,"372,000",3,N/A
반도체,57101010,002916,Shennan Circuits Co Ltd Class A,szse,2026-07-10,744,745,739,744,+4.64%,+0.81%,0,0.0,"2,100",1,N/A
"부동산 임대, 개발 및 운영",60101010,000002,China Vanke Co Ltd Class A,szse,2026-07-10,76.60,76.75,75.95,76.60,+3.00%,+2.34%,0,0.0,"2,182,702",167,N/A
