섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,NSIT,Insight Enterprises Inc,nasdaq,2026-07-29,127.42,129.62,125.48,128.05,+75.97%,+10.71%,0.63,0.49,"90,161",11.55,N/A
개인 생활 필수 용품,54201020,CABR,Caring Brands Inc,nasdaq,2026-07-29,1.56,1.60,1.56,1.56,+47.18%,+12.24%,0.00,0.01,"2,055",0.00,N/A
경영 지원 서비스,52203040,ACCL,Acco Group Holdings Ltd,nasdaq,2026-07-28,2.15,2.30,2.13,2.25,+46.11%,+6.14%,0.10,4.66,"14,630",0.03,N/A
광고 및 마케팅,53302010,CNET,ZW Data Action Technologies Inc,nasdaq,2026-07-29,1.54,1.60,1.51,1.60,+122.22%,+75.82%,0.06,3.9,"23,443",0.04,N/A
"금융, 상품 시장 운영 및 서비스 제공",55102050,MKTX,Marketaxess Holdings Inc,nasdaq,2026-05-04,154.04,163.94,162.50,163.14,+7.31%,+42.72%,37.41,29.75,"4,120,895",672.28,N/A
기업 금융 서비스,55101050,SWKHL,SWK Holdings 9 00 Senior Notes due 2027,nasdaq,2026-07-27,25.31,25.35,25.31,25.35,+2.36%,+0.40%,0.05,0.2,"1,500",0.04,N/A
레스토랑 및 바,53301020,NDLS,Noodles & Co,nasdaq,2026-07-29,15.94,17.05,15.58,15.99,+26.50%,+29.47%,0.05,0.31,"45,401",0.73,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,ETS,Elite Express Holding Inc,nasdaq,2026-07-29,1.09,1.13,1.09,1.10,+93.68%,+5.78%,0.01,0.93,"35,845",0.04,N/A
"배달, 우편, 항공 화물 및 육상 물류",52405010,SGLY,Singularity Future Technology Ltd,nasdaq,2026-07-29,4.51,4.57,4.38,4.55,+868.09%,+1720.00%,0.04,0.89,"13,483",0.06,N/A
복합보험 및 중개인,55301010,WTW,Willis Towers Watson PLC,nasdaq,2026-07-28,316.16,343.33,323.09,326.41,+27.80%,+13.19%,10.48,3.32,"312,070",101.86,N/A
복합부동산 REITs,60102010,GOODO,Gladstone Commercial 6 00 Cum Red Prf Shs Series G,nasdaq,2026-07-21,20.51,20.58,20.55,20.55,+3.62%,+0.46%,0.05,0.24,"2,436",0.05,N/A
산업용 기계 및 장비,52102010,ARXS,Arxis Inc,nasdaq,2026-05-28,46.83,49.24,43.50,48.98,+39.42%,+14.84%,6.51,15.33,"455,817",22.33,N/A
산업용 기계 및 장비,52102010,ELSE,Electro-Sensors Inc,nasdaq,2026-07-28,7.74,7.75,7.75,7.75,+1.57%,+0.39%,0.01,0.13,475,0.00,N/A
상업 인쇄 서비스,52203020,CRE,Cre8 Enterprise Ltd,nasdaq,2026-07-29,"7,140.00","7,200.00","6,900.00","7,200.00",+196085.28%,+5.88%,60.00,0.84,"179,651","1,293.49",N/A
생명 공학 및 의학 연구,56202010,ADIL,Adial Pharmaceuticals Inc,nasdaq,2026-07-29,3.15,3.35,2.86,3.27,+110.97%,+22.01%,0.12,3.81,"27,127",0.09,N/A
생명 공학 및 의학 연구,56202010,AGEN,Agenus Inc,nasdaq,2026-07-29,6.63,6.99,6.51,6.73,+75.23%,+8.71%,0.10,1.49,"513,100",3.45,N/A
생명 공학 및 의학 연구,56202010,AMLX,Amylyx Pharmaceuticals Inc,nasdaq,2026-07-29,19.73,20.59,19.50,20.33,+26.95%,+15.55%,0.60,3.02,"586,200",11.91,N/A
생명 공학 및 의학 연구,56202010,ATAI,AtaiBeckley Inc,nasdaq,2026-07-20,7.19,7.21,7.17,7.20,+73.79%,+0.35%,0.02,0.21,"8,567,563",61.64,N/A
생명 공학 및 의학 연구,56202010,BLLN,BillionToOne Inc,nasdaq,2026-07-28,133.64,135.96,130.86,135.21,+74.49%,+4.87%,2.69,2.03,"124,256",16.80,N/A
생명 공학 및 의학 연구,56202010,DNTH,Dianthus Therapeutics Inc,nasdaq,2026-07-21,105.72,110.27,104.10,109.89,+25.70%,+4.87%,5.80,5.57,"312,417",34.33,N/A
