섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건물 건설업,부동산 개발,475150,SK이터닉스,kospi,2026-07-01,"59,400","69,800","56,600","62,000",+12.52%,+27.05%,"6,100",10.91,"13,336,396","826,856","21,121"
건물설비 설치 공사업,반도체/디스플레이 코팅덕트,010400,우진아이엔에스,kospi,2026-07-21,"4,455","4,695","4,245","4,695",+14.51%,+17.52%,240,5.39,"44,613",209,357
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-07-20,"83,200","86,800","83,100","84,200",+18.93%,+6.58%,"1,700",2.06,"345,413","29,083","78,218"
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-07-21,"6,000","7,090","5,850","6,470",+35.36%,+41.58%,470,7.83,"2,360,656","15,273","2,509"
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001520,동양,kospi,2026-07-20,995,"1,010",974,"1,005",+25.47%,+82.73%,25,2.55,"351,135",352,"1,076"
운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",089860,롯데렌탈,kospi,2026-07-16,"36,750","40,100","36,700","38,650",+15.37%,+11.71%,"1,950",5.31,"198,396","7,668","14,033"
자동차 신품 부품 제조업,"피혁 제조,도매,무역,부동산임대",011330,유니켐,kospi,2026-07-21,"4,005","4,250","4,010","4,015",+496.58%,+13.58%,10,0.25,"28,986",116,362
"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,270520,앱튼,kosdaq,2026-07-16,"3,080","3,120","2,835","3,085",+1253.07%,+13.00%,210,7.3,"246,699",761,606
"그외 기타 전문, 과학 및 기술 서비스업","유전체 분야 진단시약 제조 및 유전체 분야 소프트웨어 연구,개발,판매",354200,엔젠바이오,kosdaq,2026-07-21,"1,825","2,370","1,838","2,370",+37.31%,+46.57%,545,29.86,"1,865,030","4,420",211
그외 기타 제품 제조업,"유리용기, 화장용 스펀지, 퍼프",263920,휴엠앤씨,kosdaq,2026-07-10,"4,115","4,160","3,990","4,120",+3.26%,+1.85%,135,3.39,"13,232",54,404
금융 지원 서비스업,금융 지원 서비스(기업인수목적회사),474490,유안타제16호스팩,kosdaq,2026-06-12,"2,060","2,060","2,050","2,060",+0.73%,+0.39%,5,0.24,"31,938",65,113
기초 화학물질 제조업,"시약, 원료의약품",120240,대정화금,kosdaq,2026-07-21,"14,640","14,880","14,530","14,780",+5.35%,+7.73%,140,0.96,"35,291",521,"1,062"
기타 화학제품 제조업,"기초화장품, 마스크팩 등",227610,아우딘퓨쳐스,kosdaq,2026-07-21,"1,431","1,531","1,322","1,470",+103.88%,+26.18%,39,2.73,"159,322",234,284
기타 화학제품 제조업,화학제품 및 전자재료,060230,제이케이시냅스,kosdaq,2026-07-21,"1,395","1,479","1,301","1,420",+188.62%,+55.36%,25,1.79,"324,627",460,159
사진장비 및 광학기기 제조업,"IRFilter,Grating",082210,옵트론텍,kosdaq,2026-07-21,"2,085","2,170","2,035","2,085",+0.72%,+6.92%,0,0.0,"191,962",400,728
산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",086060,진바이오텍,kosdaq,2026-07-21,"5,150","5,190","5,000","5,160",+6.39%,+2.38%,10,0.19,"19,769",102,444
소프트웨어 개발 및 공급업,"도메인,호스팅",079940,가비아,kosdaq,2026-07-21,"47,500","47,650","47,400","47,500",+56.51%,+52.73%,0,0.0,"81,835","3,887","6,374"
소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,348030,모비릭스,kosdaq,2026-07-16,"2,955","3,055","2,880","3,040",+17.83%,+11.36%,140,4.83,"99,118",301,291
소프트웨어 개발 및 공급업,"캐주얼게임, 소셜카지노게임",950190,고스트스튜디오,kosdaq,2026-06-19,"9,580","9,950","9,380","9,810",+14.74%,+6.17%,380,4.03,"110,697","1,085","1,276"
영상 및 음향기기 제조업,블루투스헤드셋,033560,블루콤,kosdaq,2026-07-21,"4,365","4,785","4,300","4,690",+29.20%,+25.23%,325,7.45,"156,504",734,801
영상 및 음향기기 제조업,"프로젝터, 전자칠판, 전자교탁 및 관련 영상 소프트웨어, 콘텐츠 등",457600,벡트,kosdaq,2026-07-21,"3,310","3,490","3,215","3,375",+62.65%,+46.10%,65,1.96,"262,109",884,462
음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",065150,대산F&B,kosdaq,2026-05-27,"1,450","2,895","2,085","2,125",+1365.52%,+46.55%,675,46.55,"1,043,381","2,217",338
자연과학 및 공학 연구개발업,"백신 및 면역증강제 개발제조업, CMO/CDMO",348080,큐라티스,kosdaq,2026-04-23,904,"2,710","1,999","2,080",+121.28%,+573.14%,"1,771",573.14,"155,297",323,266
특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기",079950,인베니아,kosdaq,2026-04-24,"1,204","1,370",950,"1,307",+6.87%,+58.42%,242,22.72,"898,256","1,174",180
