섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"가전제품, 도구 및 가정 용품",53204030,300894,Marssenger Kitchenware Co Ltd Class A,szse,2026-06-30,12.56,13.15,12.45,12.61,+24.11%,+0.40%,0.08,0.64,"15,790,359",199,N/A
가정용 가구,53204040,002489,Yotrio Group Co Ltd Class A,szse,2026-07-06,303,309,302,303,+5.94%,+4.12%,0,0.0,"86,900",26,N/A
건설 및 엔지니어링,52201020,002163,Hainan Development Holdings Nanhai Co Ltd Class A,szse,2026-07-06,"2,018","2,044","2,018","2,018",+2.02%,+1.82%,0,0.0,"23,700",47,N/A
건설 자재 및 비품,53203020,002798,DO&SHUIHUA Group Co Ltd Class A,szse,2026-07-06,"3,000","3,005","2,998","3,005",+1.18%,+0.33%,5,0.17,500,1,N/A
경영 지원 서비스,52203040,002335,Kehua Data Co Ltd Class A,szse,2026-04-17,"1,051","1,060","1,050","1,060",+0.57%,+3.62%,9,0.86,"12,800",13,N/A
고속도로 및 철도,52407030,000429,Guangdong Provincial Expressway Development Co Ltd Class A,szse,2026-07-06,14.28,14.40,14.11,14.35,+11.50%,+5.13%,0.07,0.49,"5,669,625",81,N/A
농화학제,51101020,002588,Stanley Agriculture Group Co Ltd Class A,szse,2026-07-06,"3,805","3,860","3,800","3,845",+1.45%,+4.06%,40,1.05,"5,000",19,N/A
농화학제,51101020,002734,Limin Group Co Ltd Class A,szse,2026-07-06,"1,116","1,128","1,086","1,121",+2.63%,+4.47%,5,0.45,"421,300",472,N/A
다각적 화학 산업,51101090,002004,Huapont Life Sciences Co Ltd Class A,szse,2026-06-29,"3,420","3,485","3,415","3,470",+6.44%,+2.36%,55,1.61,"71,900",249,N/A
민자 발전 사업,59101020,000543,An Hui Wenergy Co Ltd Class A,szse,2026-04-22,0.30,0.31,0.26,0.31,+8.09%,+24.00%,0.03,10.71,"1,002,000",0,N/A
민자 발전 사업,59101020,002608,Jiangsu Guoxin Corp Ltd Class A,szse,2026-07-06,0.01,0.01,0.01,0.01,+0.00%,+0.00%,0,0.0,"10,000",0,N/A
반도체,57101010,001270,Zhejiang Chengchang Technology Co Ltd Class A,szse,2026-05-11,163.97,172.88,158.88,165.60,+43.04%,+6.16%,6.21,3.9,"19,293,537","3,195",N/A
반도체,57101010,002579,Huizhou China Eagle Electronic Technology Inc Class A,szse,2026-07-06,"4,447","4,510","4,438","4,483",+25.86%,+4.45%,36,0.81,"955,500","4,283",N/A
반도체,57101010,002916,Shennan Circuits Co Ltd Class A,szse,2026-07-03,738,743,738,743,+3.92%,+1.50%,5,0.68,"2,300",1,N/A
산업용 기계 및 장비,52102010,002520,ZheJiang RIFA Precision Machinery Co Ltd Class A,szse,2026-07-03,7.72,8.05,7.54,7.80,+39.04%,+12.88%,0.12,1.56,"135,465,508","1,056",N/A
산업용 기계 및 장비,52102010,002747,Estun Automation Co Ltd Class A,szse,2026-07-06,46.03,49,44.88,49,+139.02%,+31.26%,2.97,6.45,"176,001,726","8,624",N/A
산업용 기계 및 장비,52102010,003033,Qingdao CHOHO Industrial Co Ltd Class A,szse,2026-06-04,67.30,68.50,63.35,67.44,+6.79%,+23.72%,3.38,5.28,"4,083,200",275,N/A
