섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
IT 서비스 및 컨설팅,57201010,600288,Daheng New Epoch Technology Inc Class A,sse,2026-07-08,17.11,17.35,15.56,17.28,+15.51%,+11.13%,0.64,3.85,"94,632,926","1,635",N/A
가정용 가구,53204040,603313,Healthcare Co Ltd Class A,sse,2026-04-16,8.06,8.78,7.70,8.59,+7.38%,+33.80%,0.60,7.51,"82,959,272",712,N/A
반도체 장비 및 테스트,57101020,688072,Piotech Inc Class A,sse,2026-07-13,845,945,805,914.90,+127.71%,+9.96%,69.90,8.27,"15,993,642","14,632",N/A
생명 공학 및 의학 연구,56202010,603127,Joinn Laboratories China Co Ltd Class A,sse,2026-07-10,43.22,46.43,40.01,45.85,+17.11%,+16.87%,2.84,6.6,"67,873,355","3,111",N/A
생명 공학 및 의학 연구,56202010,603259,WuXi AppTec Co Ltd Class A,sse,2026-06-29,126.17,127.75,117.92,127.41,+21.16%,+7.70%,7.17,5.96,"73,305,156","9,339",N/A
생명 공학 및 의학 연구,56202010,688176,Jiangsu Yahong Meditech Co Ltd Class A,sse,2026-07-13,14.70,15.18,14.13,14.99,+5.56%,+14.43%,0.29,1.97,"37,595,114",563,N/A
생명 공학 및 의학 연구,56202010,688382,InventisBio Co Ltd Class A,sse,2026-07-13,23.58,25.77,22,25.01,+17.58%,+15.20%,1.43,6.06,"29,257,603",731,N/A
생명 및 건강 보험,55301030,601628,China Life Insurance Co Ltd Class A,sse,2026-07-01,38.78,39.08,36.61,39.03,+3.53%,+3.89%,1.30,3.45,"55,049,466","2,148",N/A
의약품 소매,54301010,603233,DaShenLin Pharmaceutical Group Co Ltd Class A,sse,2026-04-29,18.75,19.80,17.90,19.57,+15.71%,+11.96%,1.49,8.24,"19,429,634",380,N/A
전력 유틸리티,59101010,600900,China Yangtze Power Co Ltd Class A,sse,2026-07-13,28.42,28.73,28.21,28.49,+7.31%,+3.94%,0.07,0.25,"154,794,775","4,410",N/A
제약,56201040,600267,Zhejiang Hisun Pharmaceutical Co Ltd Class A,sse,2026-05-11,11.57,11.62,11.12,11.57,+3.73%,+9.05%,0.24,2.12,"61,950,564",716,N/A
제약,56201040,600285,Henan Lingrui Pharmaceutical Co Ltd Class A,sse,2026-07-13,22.66,22.96,22.31,22.80,+11.11%,+6.29%,0.14,0.62,"15,903,375",362,N/A
제약,56201040,600998,Jointown Pharmaceutical Group Co Ltd Class A,sse,2026-04-23,5.19,5.25,5.04,5.22,+0.72%,+5.45%,0.16,3.16,"76,131,273",397,N/A
제약,56201040,603087,Gan & Lee Pharmaceuticals Class A,sse,2026-07-06,67.09,71,64.12,69.99,+8.15%,+6.79%,4.68,7.17,"22,376,917","1,566",N/A
제약,56201040,603669,Lionco Pharmaceutical Group Co Ltd Class A,sse,2026-07-13,6.80,7.48,6.46,7.37,+56.48%,+21.62%,0.57,8.38,"101,017,317",744,N/A
제약,56201040,688266,Suzhou Zelgen Biopharmaceuticals Co Ltd Class A,sse,2026-07-10,145,147.17,137.29,147.17,+46.72%,+14.37%,2.62,1.81,"8,217,688","1,209",N/A
투자 은행 및 중개 서비스,55102010,601162,Tianfeng Securities Co Ltd Class A,sse,2026-04-20,3.83,3.87,3.70,3.84,+2.40%,+4.07%,0.03,0.79,"318,157,698","1,221",N/A
특수 화학제,51101030,603065,Suqian Unitech Corp Ltd Class A,sse,2026-07-08,21.91,23.54,20.72,23.54,+195.42%,+16.25%,2.14,10.0,"54,373,168","1,279",N/A
항만 운영 및 서비스,52407020,600018,Shanghai International Port Group Co Ltd Class A,sse,2026-05-19,5.15,5.20,5.08,5.18,+3.81%,+3.39%,0.08,1.57,"105,333,443",545,N/A
해양 화물 및 물류,52405020,600428,COSCO SHIPPING Specialized Carriers Co Ltd Class A,sse,2026-07-13,9.82,10.64,9.71,10.55,+16.83%,+27.26%,0.73,7.43,"181,291,204","1,912",N/A
