섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
1차 철강 제조업,와이어로프 등,012160,영흥,kospi,2026-07-16,"2,395","3,020","2,250","2,425",+319.55%,+23.16%,30,1.25,"667,867","1,619",378
기타 금융업,지주회사/부동산 임대,078930,GS,kospi,2026-07-16,"82,800","87,600","79,400","83,200",+17.18%,+3.74%,400,0.48,"629,872","52,405","77,289"
기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",004270,남성,kospi,2026-07-16,"7,750","8,050","7,300","8,050",+969.06%,+5.23%,300,3.87,"58,111",467,291
부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",317400,자이에스앤디,kospi,2026-04-29,"5,130","5,770","4,995","5,500",+13.64%,+9.78%,370,7.21,"1,139,821","6,269","2,133"
석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",010950,S-Oil,kospi,2026-07-16,"144,900","150,000","137,100","146,700",+26.57%,+11.05%,"1,800",1.24,"606,814","89,019","165,158"
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001520,동양,kospi,2026-04-28,826,"1,095",971,995,+24.69%,+80.91%,445,80.91,"818,264",814,"1,065"
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001525,동양우,kospi,2026-05-29,"4,820","8,430","7,500","7,700",+72.65%,+83.12%,"3,495",83.12,"2,629",20,20
"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,001527,동양2우B,kospi,2026-05-14,"7,850","9,600","8,060","8,060",+10.71%,+68.09%,"3,265",68.09,"6,266",50,16
자동차 신품 부품 제조업,"피혁 제조,도매,무역,부동산임대",011330,유니켐,kospi,2026-07-16,"3,870","3,950","3,825","3,880",+458.27%,+11.33%,10,0.26,"25,380",98,349
1차 철강 제조업,"스테인리스파이프, 슈퍼데크",009730,이렘,kosdaq,2026-04-23,480,"2,050","1,334","1,726",+261.09%,+853.59%,"1,545",853.59,"333,085",574,137
"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",002680,한탑,kosdaq,2026-07-16,"2,430","3,100","2,125","2,765",+272.64%,+72.27%,335,13.79,"3,658,547","10,115",178
기타 전문 도매업,"완구, 게임, 캐릭터수입수수료",066910,손오공,kosdaq,2026-06-17,"2,960","2,970","2,350","2,970",+355.52%,+62.65%,685,29.98,"3,811,026","11,318",397
기타 화학제품 제조업,"기초화장품, 마스크팩 등",227610,아우딘퓨쳐스,kosdaq,2026-07-16,"1,339","1,639","1,300","1,355",+79.71%,+23.29%,16,1.19,"197,845",268,262
기타 화학제품 제조업,화학제품 및 전자재료,060230,제이케이시냅스,kosdaq,2026-07-06,"1,172","1,513","1,200","1,360",+167.72%,+23.64%,195,16.74,"2,035,346","2,768",153
산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",086060,진바이오텍,kosdaq,2026-07-16,"5,100","5,160","4,925","5,110",+4.82%,+10.61%,10,0.2,"17,347",88,440
상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",014100,메디앙스,kosdaq,2026-05-04,"1,800","1,806","1,780","1,805",+1.75%,+3.68%,15,0.84,"74,082",133,212
소프트웨어 개발 및 공급업,"도메인,호스팅",079940,가비아,kosdaq,2026-05-14,"33,900","44,050","44,050","44,050",+47.32%,+39.18%,"10,150",29.94,"10,218",450,"5,911"
소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,208640,썸에이지,kosdaq,2026-07-02,911,945,732,945,+446.24%,+30.34%,218,29.99,"541,867",512,131
영상 및 음향기기 제조업,블루투스헤드셋,033560,블루콤,kosdaq,2026-07-16,"4,080","4,420","4,010","4,295",+19.97%,+13.77%,215,5.27,"212,443",912,734
영상 및 음향기기 제조업,"프로젝터, 전자칠판, 전자교탁 및 관련 영상 소프트웨어, 콘텐츠 등",457600,벡트,kosdaq,2026-07-10,"2,865","3,480","2,800","3,230",+51.29%,+12.74%,455,16.4,"1,880,082","6,072",442
자동차 신품 부품 제조업,자동차부품,122350,삼기,kosdaq,2026-07-16,"1,915","2,150","1,675","1,962",+29.68%,+8.40%,47,2.45,"10,255,516","20,121",752
전자부품 제조업,RF통신부품 및 반도체 장비,049080,기가레인,kosdaq,2026-07-15,"11,730","14,400","11,240","12,990",+392.05%,+117.59%,"1,700",15.06,"5,899,687","76,636","1,102"
전자부품 제조업,"반도체 및 모듈, 제어기",038880,아이에이,kosdaq,2026-07-15,"4,240","4,540","3,810","4,265",+3059.26%,+61.55%,380,9.78,"185,657",791,320
전자부품 제조업,휴대폰용 진동모터,193250,링크드,kosdaq,2026-07-16,"1,780","1,826","1,610","1,826",+300.44%,+35.16%,46,2.58,"62,217",113,244
"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",무선도청탐지기,446840,지슨,kosdaq,2026-04-27,"1,561","4,500","3,710","3,710",+145.70%,+250.33%,"2,651",250.33,"199,229",739,408
