섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일최고가,당일최저가,당일종가,3개월 종가 상승률,1주 종가 상승률,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
건설 및 엔지니어링,52201020,CCC,CDC Construction JSC,hose,2026-07-07,"7,490","7,490","7,110","7,490",+144774.27%,+5.49%,90,1.22,600,4,N/A
농화학제,51101020,BFC,Binh Dien Fertilizer JSC,hose,2026-07-08,"56,700","60,000","56,100","59,600",+41878.29%,+5.86%,"2,900",5.11,"707,100","42,143",N/A
민자 발전 사업,59101020,TTA,Truong Thanh Development and Construction Investment JSC,hose,2026-06-25,"11,700","11,900","11,450","11,800",+4.89%,+2.61%,350,3.06,"776,900","9,167",N/A
"부동산 임대, 개발 및 운영",60101010,LHG,Long Hau Corp,hose,2026-07-02,"29,000","29,100","28,600","29,000",+1.93%,+0.00%,250,0.87,"238,400","6,913",N/A
"부동산 임대, 개발 및 운영",60101010,VPI,Van Phu Real Estate Development JSC,hose,2026-05-18,"63,000","63,000","61,000","63,000",+6.78%,+2.11%,"1,500",2.44,"598,000","37,674",N/A
상품 화학,51101010,APH,An Phat Holdings JSC,hose,2026-07-02,"5,490","5,500","5,450","5,490",+3597.07%,+0.00%,10,0.18,"108,400",595,N/A
상품 화학,51101010,HII,An Tien Industries JSC,hose,2026-07-07,"5,900","5,940","5,700","5,900",+1388.55%,+5.36%,20,0.34,"108,800",641,N/A
식품 가공,54102020,HSL,Hong Ha Food Investment Development JSC,hose,2026-07-08,"8,920","9,520","8,330","9,300",+82.71%,+14.39%,380,4.26,"597,700","5,558",N/A
오일 및 가스 수송 서비스,50103030,PJT,Petrolimex Joint Stock Tanker Co,hose,2026-07-08,"9,900","10,400","10,000","10,000",+17.65%,+5.71%,100,1.01,"71,500",715,N/A
은행,55101010,ACB,Asia Commercial Joint Stock Bank,hose,2026-07-08,"22,700","23,200","22,450","22,800",+645792.36%,+0.66%,100,0.44,"18,929,000","431,581",N/A
은행,55101010,KLB,Kien Long Commercial Joint Stock Bank,hose,2026-06-26,"12,934.36","13,500","12,850","12,950",+18.94%,+1.33%,100,0.78,"746,000","9,660",N/A
의약품 소매,54301010,VMD,Vimedimex Medi Pharma JSC,hose,2026-07-02,"14,500","14,500","14,500","14,500",+149230.59%,+0.00%,0,0.0,600,8,N/A
철 및 강철,51201020,TNI,Thanh Nam Group JSC,hose,2026-05-04,"5,360","5,450","5,100","5,450",+11.68%,+10.10%,350,6.86,"2,503,000","13,641",N/A
타이어 및 고무 제품,53101030,CSM,Southern Rubber Industry JSC,hose,2026-07-06,"13,850","14,000","13,750","13,950",+12.05%,+2.57%,100,0.72,"362,200","5,052",N/A
투자 은행 및 중개 서비스,55102010,TVS,Thien Viet Securities JSC,hose,2026-07-08,"15,450","16,450","15,500","16,150",+17.03%,+9.86%,700,4.53,"1,084,500","17,514",N/A
